68,38,10,75,46,78,55,59
64,33,0,36,40,78,20,94
96,5,80,49,18,17,61,94
0,36,15,83,24,57,26,60
64,1,35,36,5,78,80,22
96,68,43,46,18,19,55,28
37,7,40,81,17,19,59,28
96,68,70,46,17,85,22,55
0,66,39,78,80,51,22,94
70,10,49,50,85,21,24,61
96,36,68,46,15,19,55,25
96,74,11,45,17,58,60,94
0,68,41,75,46,22,55,58
38,39,42,47,49,17,22,58
37,7,74,45,80,51,54,92
96,0,66,78,18,51,22,92
96,66,68,43,46,80,52,55
96,1,64,70,43,20,21,92
96,64,35,75,18,19,54,92
64,0,99,41,82,18,58,92
96,70,75,46,18,21,85,24
66,4,68,42,46,18,55,93
96,68,46,81,18,55,24,94
68,5,36,78,46,51,55,60
0,97,1,70,20,21,85,57
97,78,49,18,20,22,54,92
96,68,41,43,47,80,85,54
96,4,68,5,39,55,24,60
36,37,5,7,73,20,24,28
66,58,40,43,49,83,57,26
96,1,73,43,47,24,60,93
64,33,36,40,15,49,57,26
36,68,71,46,18,55,87,89
0,71,40,39,87,57,26,94
1,36,5,44,81,51,52,61
66,36,5,44,79,50,51,60
1,4,37,70,7,80,19,28
96,35,68,43,46,47,49,55
64,37,7,39,53,87,58,28
64,0,36,41,49,22,24,60
64,1,36,5,49,83,20,60
0,96,1,36,10,44,49,94
99,68,74,10,45,46,15,55
96,66,78,47,49,54,22,92
64,68,41,76,46,18,50,55
0,96,36,70,71,51,21,85
64,35,36,38,74,43,47,51
96,68,46,18,54,55,22,92
66,99,75,47,49,82,24,92
0,64,36,80,49,20,21,60
66,68,37,7,11,46,55,28
96,35,46,18,21,55,24,94
64,1,68,43,47,20,55,59
0,5,40,75,92,57,26,60
64,38,72,74,11,47,60,93
64,97,66,37,71,76,80,93
97,66,3,68,8,16,18,55
89,97,38,40,42,47,57,26
96,35,71,41,10,79,18,20
68,7,39,46,83,55,28,61
0,1,70,71,17,18,20,55
0,41,43,80,49,25,26,61
0,96,71,73,76,52,24,60
96,68,40,46,18,22,55,92
33,37,7,41,43,15,82,28
96,68,71,46,81,83,54,55
64,97,4,8,72,78,79,16
66,38,44,47,49,83,89,94
96,68,28,46,54,55,57,92
96,47,80,49,18,83,54,92
3,36,5,71,40,73,42,82
96,68,37,10,46,51,85,55
1,36,41,74,45,82,89,58
66,42,43,78,47,18,22,57
64,97,0,66,4,78,15,83
64,0,99,68,36,74,45,24
64,97,0,36,11,83,89,60
66,38,76,19,54,24,58,92
96,0,5,41,80,49,22,94
33,10,76,46,17,19,83,55
36,5,40,49,51,22,55,92
26,38,11,47,22,57,58,94
96,33,4,85,22,54,21,92
89,66,16,54,55,22,87,92
99,41,10,75,43,20,24,61
38,10,78,49,83,54,58,92
41,75,46,82,19,55,25,93
0,42,78,18,54,22,25,92
33,68,39,41,46,18,87,55
5,37,7,44,51,85,55,25
68,38,46,47,18,54,55,92
96,1,33,7,42,47,52,59
1,66,68,7,46,85,55,28
38,39,71,43,49,87,60,94
96,68,75,46,83,21,55,93
1,37,7,42,44,17,52,28
97,66,35,41,79,82,18,92
0,1,97,35,41,82,83,85
99,38,8,10,11,45,16,58
64,0,36,72,79,87,55,89
0,37,70,7,10,49,51,28
64,68,38,71,47,55,57,93
33,99,39,71,87,57,60,94
68,41,46,18,53,54,55,94
96,66,37,7,49,22,58,28
97,36,5,41,44,79,82,93
97,37,7,40,39,87,26,28
96,5,18,51,21,54,25,92
36,5,44,81,18,19,50,21
64,68,46,49,18,54,55,92
0,66,43,47,80,18,51,55
64,0,36,39,71,75,87,58
33,71,46,20,22,55,86,60
96,66,78,80,18,54,92,94
1,38,43,46,47,80,20,85
96,68,46,18,54,55,22,28
96,42,11,15,82,18,55,24
66,4,38,39,78,47,49,53
1,66,99,36,5,4,72,10
97,1,5,8,43,76,16,58
96,99,36,5,70,80,85,54
35,68,41,80,82,53,85,89
96,35,68,46,49,22,60,61
36,5,39,73,75,79,24,94
96,35,7,40,73,18,57,28
96,66,10,74,75,47,15,61
3,68,70,46,51,85,87,55
96,66,36,5,43,18,54,92
35,41,80,82,20,54,92,94
0,33,70,71,47,52,85,24
96,39,42,11,75,54,92,94
0,35,4,39,43,44,55,60
71,74,42,45,53,87,57,94
33,37,7,41,43,82,58,28
71,7,74,45,50,52,20,93
68,38,8,75,79,22,55,89
96,97,1,79,82,53,55,93
0,66,8,74,45,47,22,87
33,68,73,46,17,18,55,60
96,36,5,71,43,49,51,21
0,1,36,5,70,10,54,92
68,70,42,46,18,51,85,55
96,1,70,71,10,22,87,24
99,5,43,79,92,54,24,60
96,1,97,41,49,82,58,94
68,36,75,46,82,55,58,94
64,0,96,36,5,46,51,55
96,36,5,40,10,44,55,24
35,5,41,44,79,80,25,58
0,10,15,83,21,85,60,94
96,74,45,78,47,54,22,92
42,47,80,81,21,54,92,61
0,5,37,7,53,54,92,93
38,78,47,15,16,18,58,28
39,72,8,78,47,16,22,26
36,37,7,41,43,15,59,28
64,0,96,36,40,82,57,26
35,43,51,20,21,85,25,61
1,68,70,46,53,85,55,59
35,68,43,46,78,85,55,89
64,1,36,40,49,20,57,26
70,39,71,80,81,19,85,87
68,70,71,73,41,46,82,55
33,39,8,46,15,55,25,58
0,68,46,79,83,52,55,57
66,8,42,78,16,18,22,25
66,37,70,7,15,18,21,28
33,66,78,15,82,22,54,92
71,40,41,16,82,89,26,57
64,68,37,7,46,18,55,28
99,36,37,43,45,57,26,94
64,0,39,17,51,87,25,94
38,72,46,47,55,58,92,94
68,70,38,43,46,15,55,25
68,70,43,46,17,85,55,24
0,68,40,42,11,47,57,26
96,46,15,79,55,54,22,92
66,36,68,46,49,54,55,92
97,36,40,47,83,53,26,59
1,37,7,74,43,86,22,28
66,35,68,10,46,49,55,60
0,4,71,79,49,53,87,94
97,36,11,47,16,53,22,87
5,39,10,74,45,79,58,60
66,68,70,78,46,18,85,22
39,80,49,51,21,54,24,92
68,11,43,46,47,22,55,58
66,39,78,15,49,54,86,92
0,5,71,40,50,83,57,26
96,1,70,43,75,20,85,61
96,43,11,80,17,54,89,58
68,40,43,46,17,55,25,61
96,66,68,71,75,87,60,94
68,40,72,75,46,80,55,57
97,36,42,43,74,78,51,22
96,1,75,43,78,18,24,59
96,68,74,45,46,18,54,55
33,70,40,46,81,18,85,26
37,71,7,20,21,87,28,93
96,36,43,75,44,81,52,60
38,41,10,42,47,82,57,58
0,8,74,10,45,16,80,18
68,5,39,44,46,81,55,25
96,99,71,41,75,47,80,87
36,8,40,78,47,16,15,57
37,7,42,78,80,22,28,94
66,68,43,78,79,47,92,60
64,36,5,40,49,82,57,26
0,68,70,46,80,18,51,55
96,68,46,18,51,54,55,92
99,8,72,11,78,16,86,58
68,70,75,46,21,85,55,28
33,66,68,46,85,54,55,92
39,71,41,74,75,43,82,87
1,74,44,45,87,24,58,60
1,66,68,70,46,80,55,60
36,5,10,43,47,50,20,60
33,78,79,49,19,21,22,94
96,1,36,4,44,76,53,87
68,72,76,46,55,57,26,60
0,26,36,37,39,47,58,60
5,71,43,51,20,21,87,25
39,71,11,44,79,15,22,86
1,70,40,43,44,46,18,20
36,5,37,10,43,17,83,28
1,68,40,46,79,55,57,26
64,0,72,11,78,18,83,58
64,0,37,7,72,8,15,47
64,36,4,38,47,54,55,92
68,40,46,81,18,85,55,26
96,41,10,79,82,24,89,58
33,99,41,47,79,82,83,89
0,97,66,36,47,79,54,92
35,36,72,41,11,79,82,58
66,68,42,46,78,18,85,55
0,3,5,72,10,53,93,94
33,37,40,43,79,85,55,24
96,0,78,17,22,25,58,94
66,41,42,78,47,17,82,22
1,36,41,43,78,47,18,82
66,38,10,47,18,54,89,92
96,66,68,76,46,85,55,61
33,68,75,43,46,18,55,60
96,41,43,80,18,19,51,22
66,42,78,17,51,86,22,54
0,36,5,39,49,20,87,94
0,7,46,17,19,21,53,28
0,97,35,38,8,47,58,28
39,72,8,75,16,82,22,92
35,5,41,42,11,43,76,82
70,46,47,17,51,21,85,55
71,40,46,80,53,55,57,26
0,99,36,68,70,11,49,89
0,8,41,45,16,22,87,94
96,66,38,43,75,47,54,92
0,96,36,5,71,39,83,87
36,5,43,47,81,18,21,93
5,70,39,81,52,85,24,25
96,33,0,36,5,71,43,50
66,74,45,16,18,54,59,92
96,68,36,43,46,15,20,55
68,41,46,47,18,55,87,94
0,97,4,40,73,43,50,20
96,68,46,18,51,54,55,92
68,46,80,18,51,54,55,92
64,0,36,7,72,76,50,60
68,70,71,46,17,85,55,94
96,66,75,47,18,54,26,92
37,71,41,74,44,82,87,94
97,1,41,43,45,82,83,58
33,66,36,41,43,47,54,92
96,36,74,10,45,78,47,22
1,3,73,17,18,83,85,25
97,66,99,39,44,78,57,60
68,37,7,46,18,51,55,28
97,66,99,74,10,42,45,24
96,64,36,40,44,53,24,60
66,99,38,43,44,15,47,52
1,33,35,74,11,45,20,58
1,70,75,43,46,18,20,85
66,35,10,42,75,80,82,18
71,41,73,79,82,53,24,94
68,70,71,46,21,85,55,58
64,66,43,78,49,51,22,60
99,74,43,45,15,47,87,94
96,38,39,10,11,47,18,92
96,74,45,78,47,18,82,22
68,42,46,47,81,51,54,55
68,40,74,45,15,54,55,92
64,66,36,5,11,76,18,61
97,38,43,47,20,89,60,94
68,70,43,46,80,17,18,55
68,38,41,74,45,46,82,55
96,78,80,18,85,54,22,92
39,41,11,78,47,22,87,94
41,78,79,82,18,54,22,92
96,68,46,18,51,19,55,24
35,68,70,46,83,85,55,93
96,66,8,78,79,16,18,55
0,1,68,46,80,85,55,24
96,38,11,75,46,18,83,86
64,5,80,18,54,22,92,94
96,68,46,79,18,83,22,55
66,68,11,46,79,19,55,59
96,64,36,76,78,18,54,92
68,73,10,46,83,21,55,61
38,43,47,18,51,54,89,92
68,37,7,46,15,51,55,28
68,41,76,46,18,82,20,55
66,78,80,17,18,51,89,94
1,36,5,71,43,83,85,92
0,33,35,11,80,18,22,54
36,70,7,40,75,49,21,85
37,7,71,18,21,85,87,28
33,68,36,4,46,49,22,55
3,68,70,46,15,81,21,85
1,10,43,42,50,51,20,92
68,5,37,7,70,46,80,55
35,40,80,17,19,57,26,61
96,66,68,46,18,52,55,24
64,0,3,36,5,52,57,26
5,10,43,47,25,24,89,94
5,7,41,47,22,87,26,28
0,40,10,46,19,54,55,92
35,37,7,92,79,18,54,28
68,43,78,46,83,54,55,92
99,68,4,46,80,18,54,55
33,68,5,70,49,85,55,94
64,66,68,7,43,47,81,55
66,72,41,78,79,82,89,58
66,68,43,46,51,19,55,24
66,68,75,43,46,80,51,20
96,68,44,46,18,54,55,92
0,1,97,37,7,10,47,28
96,39,78,47,18,51,22,92
37,46,18,85,54,86,21,92
1,43,17,50,20,59,93,94
0,5,71,75,87,25,26,61
36,5,40,44,24,57,26,93
0,68,38,43,46,47,52,55
66,68,46,79,81,51,85,55
0,37,70,43,85,87,57,26
1,10,43,75,80,20,55,93
41,75,45,78,79,22,57,26
96,1,68,70,43,46,20,55
96,5,70,41,51,85,24,94
99,4,68,46,54,55,24,92
96,68,38,46,79,47,83,55
33,40,41,82,19,52,57,26
64,0,96,36,5,11,53,25
64,0,89,36,15,25,59,60
96,68,75,46,21,55,89,28
36,68,5,46,15,49,20,55
33,38,7,75,44,78,79,22
96,39,74,43,45,78,47,18
96,66,68,75,46,47,51,55
35,8,41,15,16,82,86,25
64,99,36,68,47,80,20,87
1,70,81,18,19,20,85,50
0,64,39,71,83,87,59,94
36,38,40,44,15,24,25,60
0,97,71,39,74,45,87,94
68,7,46,79,18,55,24,28
39,41,42,82,85,86,87,24
68,37,7,46,15,55,24,28
66,71,10,78,18,54,22,92
68,38,46,78,80,54,55,92
96,66,68,37,75,79,18,28
68,75,46,17,18,19,55,94
36,37,7,46,47,17,19,28
37,7,75,28,49,54,57,92
0,66,10,78,47,51,21,22
1,70,43,47,18,20,85,55
96,5,42,43,15,49,18,94
96,5,78,80,49,18,51,22
96,68,36,71,47,85,57,28
0,76,79,49,83,20,52,59
66,68,70,46,52,55,24,61
0,4,68,76,46,81,55,26
1,71,49,53,54,87,92,94
68,11,46,15,22,55,54,92
37,7,71,43,60,49,28,94
64,35,36,5,38,76,47,49
8,42,11,74,45,75,16,87
0,68,46,80,18,51,54,55
96,97,66,99,11,15,47,24
96,42,78,18,22,54,58,92
96,42,43,78,18,21,22,92
71,42,15,18,54,87,92,94
0,41,74,75,45,49,82,58
96,68,36,46,80,49,55,24
0,36,43,47,21,53,89,25
36,71,72,78,16,49,22,58
36,37,7,42,82,19,24,93
66,71,43,78,47,46,18,22
96,1,66,68,43,46,80,21
0,1,68,70,46,85,55,60
96,0,72,75,78,79,16,82
64,33,0,36,75,80,18,83
96,0,41,75,17,82,59,60
96,0,36,5,70,68,75,15
36,5,74,78,17,49,54,22
37,7,40,74,45,57,26,28
33,68,71,8,55,24,59,61
33,68,71,10,49,87,25,94
11,78,83,20,24,89,26,92
96,68,70,46,85,55,60,93
36,38,15,47,18,83,54,92
38,39,8,74,43,45,15,47
97,35,36,49,87,24,58,94
97,8,46,79,16,49,15,55
64,96,0,15,80,53,24,60
0,66,42,11,78,47,22,89
68,38,75,46,82,55,89,60
97,36,38,74,45,15,47,58
96,43,47,18,83,54,24,92
40,41,72,79,82,54,26,92
0,1,96,43,49,20,25,58
64,0,72,79,49,20,58,61
0,35,68,46,49,54,55,92
33,68,43,46,80,18,19,21
96,66,41,75,78,16,82,18
68,39,74,75,76,22,55,89
68,41,11,46,82,53,55,59
35,36,70,41,44,76,85,25
97,66,10,79,92,51,89,60
0,58,39,40,79,87,57,26
66,36,74,45,20,52,57,59
66,41,42,78,15,82,22,92
33,70,71,19,85,87,93,94
64,97,66,10,43,47,53,60
1,36,5,10,43,76,75,50
4,40,8,43,87,57,26,94
99,8,74,10,16,22,89,92
96,1,41,79,15,18,20,58
37,38,7,41,43,47,20,28
96,41,42,46,15,18,54,55
0,64,36,5,41,44,82,51
64,33,37,72,8,16,57,26
1,5,70,40,81,50,83,85
96,99,45,80,18,86,22,61
97,39,71,75,49,87,58,94
96,66,17,51,21,54,24,92
99,36,68,43,78,22,24,61
96,1,68,43,78,46,20,55
99,75,44,11,49,22,54,58
