68,37,36,7,40,43,44,46,81,19,21,85,55,28,61
64,97,0,66,68,1,35,75,46,20,54,55,25,58,92
64,8,41,10,16,83,52,53,86,55,87,58,59,60,94
96,1,35,68,5,70,71,41,46,17,18,20,85,55,25
96,4,41,74,45,78,79,82,50,54,24,89,58,92,25
0,99,36,5,38,39,42,11,47,49,83,51,52,85,21
96,1,66,4,38,70,74,75,18,20,85,21,24,58,59
64,0,66,96,36,38,11,75,47,49,55,22,54,59,92
0,96,3,68,73,41,46,49,83,51,20,54,55,25,92
96,1,99,68,41,11,43,46,82,20,54,55,24,87,92
96,68,37,70,7,41,46,92,60,82,18,86,55,54,28
64,1,33,0,36,37,35,7,43,44,75,49,20,85,28
64,1,68,36,70,11,46,49,19,20,21,85,55,57,25
97,99,38,39,8,72,71,11,44,78,79,16,86,87,94
96,1,64,68,36,70,4,46,81,20,85,21,55,89,25
0,64,1,68,37,70,7,36,43,46,20,85,21,55,28
96,1,66,89,36,42,75,76,60,80,18,20,54,57,92
1,66,68,70,76,46,17,18,81,51,21,22,55,19,85
64,0,96,36,5,41,42,11,75,47,80,82,18,89,58
0,66,38,71,8,42,78,80,16,18,17,22,86,25,61
5,39,40,7,10,76,28,80,81,51,83,21,87,60,94
97,33,66,1,4,8,76,79,16,80,83,20,22,57,26
96,1,33,37,38,7,10,43,76,44,47,50,24,28,61
96,1,66,68,36,4,43,46,47,80,18,51,20,55,60
96,1,37,7,40,43,76,75,18,19,20,24,57,26,28
0,64,35,70,39,43,15,49,85,21,53,25,26,61,57
96,66,70,11,46,78,80,49,18,79,21,22,55,25,94
96,1,66,68,42,43,46,47,18,51,21,54,55,22,92
66,68,11,78,46,80,47,18,51,17,21,54,55,81,92
96,68,70,40,75,46,51,53,21,55,24,89,85,60,93
35,68,40,41,46,15,82,83,54,55,87,57,26,92,94
97,66,36,5,41,10,45,78,15,79,49,82,22,54,24
96,66,35,68,37,7,41,75,45,46,82,18,89,58,28
0,1,36,39,41,43,79,80,82,83,52,20,54,24,92
1,36,37,68,71,40,46,49,19,52,85,87,55,26,28
1,33,71,40,43,76,80,49,51,20,54,57,26,92,25
1,68,4,71,42,43,46,47,17,81,18,20,54,55,92
0,97,66,96,36,5,75,76,79,49,18,86,24,58,60
1,4,70,72,74,11,42,45,52,53,20,25,58,59,61
0,64,33,36,5,43,44,75,15,80,50,52,21,93,94
99,68,70,42,43,76,46,51,20,85,55,57,59,60,93
96,4,38,71,11,44,78,47,15,22,87,54,89,92,94
1,36,40,41,11,43,28,15,49,20,87,57,26,60,94
1,3,99,43,75,44,78,49,20,85,86,52,54,58,61
64,1,36,5,4,43,44,92,81,18,51,82,54,60,93
96,1,68,37,70,36,41,10,43,46,20,85,55,89,25
0,66,99,36,5,68,76,46,79,47,20,53,54,55,92
96,1,97,99,68,70,71,43,46,20,55,54,22,24,92
1,71,39,11,43,44,79,49,83,20,53,87,58,59,93
0,3,36,5,39,73,42,11,75,10,53,24,58,59,60
0,64,97,96,36,3,4,71,73,75,49,17,24,25,93
35,70,71,40,41,10,43,49,82,85,87,24,57,26,61
58,37,7,40,11,75,28,15,18,54,87,22,57,26,92
0,1,97,35,36,5,41,10,43,44,80,82,20,24,57
99,68,36,35,39,71,3,10,46,16,83,55,87,93,94
96,1,68,70,10,43,75,46,80,81,18,20,85,55,60
96,66,68,10,42,78,46,15,80,18,54,55,22,89,92
96,1,66,99,36,68,46,15,80,49,20,53,55,25,61
68,36,70,38,40,74,76,46,47,50,51,85,55,59,61
96,0,68,38,8,75,11,46,79,16,47,18,53,55,58
0,1,99,36,5,68,73,43,11,46,80,20,52,55,92
0,96,38,39,71,10,43,11,49,50,19,87,24,58,94
1,3,68,70,39,40,73,43,44,46,15,20,85,21,55
64,96,0,66,68,71,10,78,47,46,49,18,55,87,94
66,38,39,42,74,75,45,78,79,80,47,22,87,92,94
96,66,99,68,35,11,46,78,18,51,20,54,55,58,92
68,40,43,75,11,46,15,80,78,53,54,55,57,26,92
0,96,1,5,43,44,79,49,18,83,20,22,24,58,61
26,38,39,40,41,10,11,74,78,47,22,87,57,58,94
96,35,70,39,41,44,49,82,83,52,50,54,55,58,92
96,1,68,70,75,43,46,18,51,85,54,55,21,89,92
97,99,26,72,42,11,10,78,47,49,17,51,18,89,58
96,4,68,70,7,39,11,46,79,78,49,54,55,24,92
96,1,5,38,71,73,10,49,17,52,20,87,24,57,25
0,3,68,37,70,7,73,46,81,17,51,85,55,25,28
89,66,68,75,76,46,15,80,17,19,53,54,55,25,92
96,35,68,41,74,45,46,92,18,82,20,54,55,24,28
64,1,3,36,5,35,39,73,10,75,43,44,80,83,61
33,66,99,68,71,39,11,44,46,80,49,18,83,55,93
33,97,68,38,8,42,75,46,47,53,54,55,89,59,61
96,66,38,39,72,41,10,42,78,79,47,22,54,58,92
96,0,68,5,71,75,46,79,82,20,53,54,55,87,92
96,1,89,66,58,40,43,80,49,18,81,51,17,57,26
96,64,0,99,36,66,11,79,49,83,24,58,59,60,94
96,1,0,42,43,75,11,47,81,18,51,20,53,54,89
96,64,4,39,40,75,79,15,16,19,24,57,26,60,93
96,68,36,38,41,10,42,46,47,80,83,51,85,21,55
33,3,4,68,70,71,73,43,19,93,21,85,55,60,61
96,68,70,40,43,46,78,18,85,54,55,22,21,92,57
0,66,68,5,4,8,46,80,81,54,55,87,89,92,94
96,66,68,42,75,46,78,47,49,18,54,55,22,89,92
0,96,35,72,8,41,40,78,79,16,15,22,86,57,26
96,33,3,68,5,70,40,73,10,46,80,19,51,85,55
0,97,99,36,5,37,7,39,73,74,45,54,57,60,93
0,96,64,36,5,71,39,74,76,45,15,21,87,25,58
64,0,97,66,36,96,38,74,75,78,47,49,54,22,92
64,35,36,5,71,10,43,18,83,24,57,26,60,93,25
0,97,35,38,39,8,41,74,72,45,47,16,82,21,86
0,33,68,5,39,43,44,46,50,51,52,21,87,55,61
1,3,68,70,7,73,42,46,17,20,85,54,55,60,93
0,1,36,37,5,7,41,15,49,83,20,25,93,94,57
99,68,4,38,70,40,46,47,81,18,85,54,55,57,92
0,1,64,99,36,38,74,43,44,45,47,83,20,22,87
96,66,68,5,75,11,46,15,78,17,18,22,55,58,94
66,3,68,5,73,11,46,80,50,51,21,85,55,59,61
3,68,35,70,41,42,73,46,80,17,82,19,52,18,55
68,71,7,10,46,79,80,50,55,53,87,21,57,28,94
0,1,36,5,39,72,74,43,78,47,15,49,20,22,87
99,4,5,68,35,38,11,46,47,80,81,51,55,26,60
96,66,68,37,36,7,5,46,78,80,18,83,55,24,28
1,35,68,5,99,11,46,80,18,20,54,55,86,92,94
35,68,70,38,10,43,46,47,81,50,51,21,85,55,61
96,1,66,68,4,43,75,46,17,18,20,54,55,92,94
64,3,68,37,36,7,73,46,81,49,19,21,55,25,28
58,37,4,7,40,71,5,43,46,47,21,55,57,26,28
33,1,68,38,76,46,81,19,20,21,85,55,25,59,61
64,0,97,96,68,36,38,73,75,46,18,20,55,89,58
35,68,39,71,41,43,46,49,82,83,87,55,86,58,94
96,70,41,42,43,11,47,80,17,18,82,85,54,58,92
1,26,38,71,40,39,15,49,83,52,87,57,58,60,61
96,33,68,37,70,7,40,73,46,18,85,55,57,26,28
0,97,66,96,36,5,1,41,11,80,49,82,54,89,92
64,33,1,38,71,43,47,81,49,19,52,21,85,20,25
96,0,3,68,75,78,80,18,82,22,55,87,54,61,94
0,35,68,4,70,43,46,47,80,17,18,85,54,55,92
66,68,36,70,7,39,71,46,78,80,49,18,22,55,87
96,68,37,70,36,7,75,46,15,85,54,55,24,92,61
64,97,0,66,68,36,38,35,4,44,46,47,22,55,24
96,1,36,68,70,75,76,44,46,50,20,85,53,55,60
64,0,35,36,71,39,74,75,44,45,49,87,58,61,94
96,35,37,70,7,10,80,81,18,17,20,85,87,28,94
37,7,41,10,43,44,28,75,47,82,54,22,89,92,94
3,37,71,39,73,7,10,76,81,52,85,87,24,59,61
64,1,0,36,5,71,39,10,42,43,83,52,20,25,93
96,33,35,4,39,71,41,11,49,82,53,87,25,61,94
96,1,68,4,42,43,46,47,50,61,20,18,55,60,93
64,0,66,58,36,38,39,40,8,78,47,83,54,26,92
96,1,3,68,5,70,73,43,46,81,51,20,85,55,60
96,68,37,4,7,40,76,46,47,92,18,55,24,58,28
96,1,68,10,43,46,47,80,81,49,51,20,85,21,55
97,66,1,36,3,70,71,43,15,79,49,50,20,85,60
97,66,4,5,38,36,41,10,42,47,49,85,22,21,87
33,66,36,37,68,7,8,74,45,46,16,22,24,59,28
96,66,8,41,43,78,15,16,79,82,18,22,86,26,92
64,97,36,5,37,8,41,74,45,16,49,82,22,24,89
96,1,33,35,0,5,97,71,42,76,49,20,24,89,60
64,0,36,4,71,42,11,49,82,53,87,24,57,59,94
64,36,5,39,74,11,44,45,78,49,51,54,87,92,94
35,37,38,72,41,74,11,43,45,47,82,87,89,58,94
96,68,4,42,43,75,11,46,47,80,81,18,51,19,55
0,97,66,42,75,11,78,47,49,18,51,54,22,58,92
96,68,39,46,81,49,51,50,21,19,87,24,25,59,61
1,3,5,37,7,71,73,10,15,81,21,25,26,28,57
0,96,64,68,5,36,46,49,83,20,53,55,24,25,94
66,41,74,75,11,45,78,79,80,18,53,22,24,89,58
96,99,4,38,72,74,11,75,45,47,18,54,24,59,92
35,99,37,70,68,42,75,76,46,17,82,85,55,59,93
64,96,0,99,40,75,11,49,18,20,24,89,26,59,57
96,97,66,3,58,38,72,73,11,47,49,52,22,55,26
96,38,39,40,70,10,43,47,15,50,20,24,57,26,61
0,99,36,5,38,75,43,11,15,80,47,53,25,58,60
96,68,5,74,43,44,45,46,50,22,55,24,25,58,61
68,36,39,71,72,76,46,15,55,86,87,59,28,61,94
1,26,5,72,73,11,44,79,16,52,20,87,89,58,94
0,36,5,70,39,73,44,17,81,51,19,21,85,87,25
0,38,41,11,43,78,47,18,83,54,86,22,87,92,61
97,66,68,36,39,71,10,43,44,15,21,87,60,61,94
0,64,3,5,70,73,42,41,10,80,85,54,25,59,92
0,64,35,5,70,39,41,11,44,82,50,22,87,24,60
0,64,68,36,38,39,71,4,43,46,87,25,58,60,94
0,1,35,68,36,5,7,41,73,11,43,46,82,20,55
96,1,68,38,42,43,46,47,17,18,49,20,51,55,24
64,33,37,7,42,43,44,75,46,47,17,18,55,89,28
0,89,71,41,74,11,75,45,42,16,49,82,87,25,94
97,26,68,71,40,39,43,44,46,15,87,55,25,58,61
68,37,5,7,40,4,42,46,78,49,22,55,57,26,28
0,64,66,36,5,70,44,49,81,51,52,21,85,18,25
96,66,74,11,75,42,78,15,45,18,51,20,85,25,61
1,66,99,68,4,42,75,11,46,47,18,51,53,55,94
1,35,68,8,41,43,76,82,20,53,87,55,24,59,94
96,66,68,42,46,80,16,18,85,54,55,22,87,86,92
96,66,35,68,5,70,41,46,79,82,18,20,85,55,92
96,3,37,7,71,73,11,17,19,52,87,57,28,61,94
64,33,66,8,74,42,45,78,15,16,79,18,83,22,26
96,1,66,99,40,75,43,78,18,20,22,57,26,60,94
89,33,3,58,5,40,73,41,44,80,82,51,18,57,26
68,38,71,40,39,43,15,83,55,86,87,25,26,61,57
96,97,99,5,72,8,42,78,16,51,22,87,89,58,25
89,96,68,70,40,75,46,18,83,50,55,24,57,26,60
0,1,97,3,36,5,73,74,76,45,49,82,81,20,94
96,1,66,68,5,70,36,43,76,46,49,85,55,24,89
96,66,99,68,10,11,78,79,46,18,54,22,86,87,92
64,0,66,68,36,70,5,40,42,80,18,51,85,89,93
66,68,38,72,41,42,46,47,15,78,82,18,22,55,54
0,39,71,74,45,47,15,49,82,83,20,87,60,61,94
0,33,99,68,4,71,39,76,46,49,50,55,86,87,94
96,1,68,5,70,41,42,43,75,49,82,51,85,22,60
0,1,36,5,68,40,10,44,46,15,50,20,21,55,93
64,33,0,1,36,96,97,71,99,41,75,43,80,82,20
1,97,5,40,43,44,15,81,18,83,20,54,25,26,92
96,33,66,5,71,11,75,44,78,17,18,53,87,89,94
96,36,70,41,42,11,80,17,82,18,51,85,54,22,58
0,68,71,39,40,75,46,81,49,83,55,87,25,59,94
97,66,99,35,1,41,11,79,82,83,20,53,54,89,92
96,1,41,74,75,43,45,78,47,18,82,20,54,22,24
96,66,75,11,78,79,80,47,18,17,54,89,58,92,94
0,64,4,39,41,42,11,75,80,17,82,50,87,89,94
0,3,38,40,73,10,43,76,47,50,83,52,21,58,59
96,37,38,39,42,75,47,80,15,18,93,25,60,61,94
96,66,68,36,70,43,75,46,17,18,20,54,55,89,92
1,36,38,71,72,41,75,76,47,15,79,82,83,20,57
64,0,1,35,36,71,11,75,46,20,87,59,60,93,94
64,1,0,68,70,40,43,79,80,49,52,20,54,57,92
96,66,36,5,42,11,47,92,80,18,54,22,57,26,60
66,68,36,72,10,11,44,43,46,74,50,53,87,55,93
1,68,37,70,7,5,43,46,19,20,21,85,55,25,28
96,68,37,7,75,44,46,60,92,18,51,82,22,55,28
3,68,70,71,39,73,75,43,46,49,85,87,55,93,94
68,37,70,7,40,41,44,92,80,82,85,54,55,58,28
66,35,68,70,38,10,43,46,47,80,19,20,85,55,59
96,0,97,35,68,70,71,41,10,46,82,55,85,87,24
0,1,4,70,10,43,11,42,47,18,20,85,24,58,59
66,36,71,74,76,45,15,80,81,52,53,22,89,58,60
0,1,96,36,5,37,7,68,43,46,51,20,21,55,28
64,0,68,36,70,41,75,43,46,80,17,82,20,21,55
1,33,99,4,37,7,11,43,75,92,18,54,24,89,28
0,1,7,41,74,11,44,45,49,50,83,52,25,94,57
0,66,36,5,8,41,78,47,16,82,51,54,22,25,92
96,66,26,5,40,41,43,44,46,80,82,50,22,57,58
96,1,0,3,36,5,70,71,40,73,76,21,85,60,93
1,36,5,37,7,41,43,47,81,82,20,24,25,26,28
96,3,36,5,70,7,73,42,44,47,50,52,24,59,28
1,3,68,7,40,41,75,43,46,17,81,20,55,24,93
0,1,3,36,5,40,73,10,42,43,46,15,80,20,53
0,1,33,64,36,5,96,10,43,46,80,49,20,55,25
64,96,66,35,41,42,75,10,76,80,17,82,18,89,58
71,41,11,44,78,46,82,55,54,22,24,87,58,92,94
96,1,64,0,36,38,43,75,47,81,18,49,20,17,60
64,0,39,71,41,74,11,45,79,15,49,82,53,87,61
96,33,0,37,7,40,10,80,81,18,51,17,57,26,28
3,68,4,40,75,46,92,49,55,54,87,57,26,60,94
0,36,37,38,7,40,41,74,43,44,45,8,15,82,58
96,33,3,68,4,5,70,73,76,46,50,85,55,59,60
96,1,43,11,92,80,18,20,54,87,24,89,22,60,94
35,4,38,71,39,41,42,72,70,82,83,87,89,58,94
96,64,1,0,68,43,46,81,18,82,20,55,24,25,60
64,0,68,5,70,38,71,44,46,80,49,50,85,87,55
96,66,99,35,71,41,75,11,80,49,82,52,24,89,58
64,96,1,68,36,70,71,43,46,81,20,85,87,55,25
0,64,4,68,70,36,40,46,18,19,21,85,55,57,60
96,68,70,41,11,46,47,80,18,85,54,55,25,92,94
96,66,68,11,46,80,81,18,51,21,54,55,87,92,94
0,66,36,41,74,42,76,45,78,79,47,18,22,87,58
33,1,68,39,71,41,43,75,46,79,17,20,87,55,94
35,68,4,41,10,43,46,82,54,55,22,24,59,92,93
0,96,58,40,10,75,11,79,86,87,89,26,93,94,57
0,4,71,42,43,11,75,15,47,49,50,55,25,58,93
96,1,68,7,43,11,46,47,80,18,20,85,55,26,60
0,96,66,1,68,70,41,43,46,18,20,85,87,55,94
97,1,3,36,5,43,60,79,47,17,20,54,58,92,93
96,0,66,99,68,5,70,71,40,46,85,87,55,54,26
96,33,36,68,37,7,45,46,81,20,21,55,24,28,61
64,0,36,5,40,43,47,49,50,94,24,57,26,61,25
0,33,5,70,38,74,44,45,76,50,83,87,57,60,93
0,96,66,5,41,75,78,79,54,22,86,25,26,92,57
0,26,4,7,40,74,76,45,78,79,49,24,57,58,60
99,5,42,75,44,10,78,80,49,18,83,51,85,22,81
96,33,1,40,8,11,44,43,45,75,16,18,57,26,60
0,96,1,68,36,5,39,42,44,46,49,18,55,24,57
1,36,5,37,10,43,15,49,50,51,20,54,58,59,92
64,0,1,36,5,68,39,74,43,44,45,46,76,81,55
0,1,70,40,10,43,47,80,20,85,55,57,26,93,94
96,0,5,70,38,43,60,79,47,18,51,85,54,25,92
0,66,68,73,10,76,46,81,18,85,21,55,54,92,94
96,99,68,3,40,75,46,83,21,54,55,24,89,26,94
1,66,5,37,71,7,73,39,46,18,83,20,52,87,28
33,36,5,38,4,70,43,44,76,47,80,81,19,21,85
96,66,36,5,38,41,10,42,74,47,15,55,24,57,26
96,64,66,36,5,71,11,47,15,83,20,87,24,57,26
68,70,40,41,11,46,80,81,82,19,85,55,57,26,61
96,66,68,38,70,46,78,80,18,55,86,54,22,85,92
96,66,68,5,70,38,40,10,43,46,47,80,18,85,55
64,0,5,39,44,49,81,50,19,21,53,24,59,60,93
0,97,64,36,5,74,43,45,15,81,61,83,25,58,93
33,36,68,40,10,78,46,15,49,18,50,53,55,57,26
3,68,41,43,46,52,85,54,55,22,25,53,92,93,94
99,36,5,41,11,76,78,79,80,17,82,18,89,58,60
64,96,66,68,38,75,46,15,47,49,87,55,89,58,94
66,72,41,74,11,78,15,79,16,82,51,22,54,58,92
96,66,42,75,47,80,49,18,51,17,22,54,89,92,94
1,5,70,39,8,74,43,44,45,79,83,87,24,60,61
0,64,66,4,5,70,71,39,38,83,53,87,59,93,94
37,7,8,41,71,43,16,50,85,25,26,28,61,94,57
64,68,38,71,39,8,44,46,79,78,47,87,55,86,94
0,64,66,36,5,68,7,70,74,10,45,80,49,55,25
96,1,0,66,68,38,72,8,75,43,46,47,49,55,58
0,96,3,70,40,73,74,10,45,50,52,85,24,93,94
66,68,37,70,7,76,28,46,20,85,54,55,26,92,94
96,66,37,7,41,43,47,92,49,82,18,54,87,28,94
96,64,0,1,4,36,5,41,80,18,83,24,25,60,93
96,64,0,1,36,5,68,40,43,46,20,55,57,26,25
35,68,70,38,71,42,46,47,17,18,85,22,21,55,26
96,64,1,35,38,40,11,75,78,47,80,51,54,24,92
96,1,89,68,37,70,71,43,46,17,19,20,85,55,25
33,99,68,70,71,46,19,51,85,21,55,54,89,26,92
96,66,38,40,42,78,47,80,18,54,22,57,26,92,94
96,1,66,26,38,74,43,45,47,18,22,55,24,58,94
96,66,8,41,42,11,78,79,16,80,18,22,87,58,94
97,66,36,38,71,39,74,75,43,45,47,87,89,60,94
0,1,66,3,70,73,43,75,80,49,50,82,20,87,59
64,35,36,37,4,7,41,42,44,49,82,17,53,59,28
0,66,36,4,73,42,44,46,47,18,83,53,22,54,25
3,36,5,41,10,73,76,81,82,83,50,52,85,24,94
96,33,35,4,41,42,75,11,17,82,18,57,58,93,94
0,3,68,5,38,73,10,42,76,45,46,82,54,55,92
33,1,35,68,37,7,40,43,46,20,87,55,57,26,28
64,1,66,0,36,96,68,5,41,82,50,20,55,24,58
96,1,68,36,37,75,44,76,46,80,18,19,55,24,89
1,26,38,72,8,79,47,15,16,52,20,86,57,58,94
68,37,36,7,71,43,46,80,17,18,83,85,21,55,60
96,97,66,99,36,39,74,45,78,49,18,22,54,87,92
68,36,70,7,37,41,40,75,44,46,50,85,54,55,92
96,66,5,71,44,79,81,18,51,54,87,22,58,92,94
96,68,37,70,7,75,11,28,46,78,17,21,54,55,92
96,36,68,70,5,40,76,46,18,20,85,55,57,26,93
64,36,5,39,8,41,71,11,44,16,49,18,87,58,94
64,33,1,35,5,71,41,10,73,15,81,82,18,20,26
1,36,37,39,7,74,44,45,15,83,20,24,25,58,28
97,66,4,38,74,43,44,45,79,47,49,18,20,24,94
96,5,42,10,44,78,47,46,81,18,51,17,54,55,92
71,39,41,42,46,17,82,18,51,53,54,87,89,58,92
0,97,96,35,4,71,39,41,75,79,81,82,22,58,28
64,0,3,36,71,8,73,74,41,44,49,82,87,59,94
96,1,36,37,5,7,40,70,43,44,15,81,20,85,28
99,36,4,70,8,72,43,76,44,47,15,49,58,60,61
96,0,66,58,71,40,45,79,18,83,54,87,57,26,92
96,33,0,68,5,70,10,43,75,44,46,79,18,85,24
0,68,5,44,46,47,80,17,18,51,55,54,87,92,94
35,37,7,41,43,92,47,15,82,20,54,24,58,28,61
96,0,66,36,37,5,7,71,39,70,47,49,18,87,28
64,0,36,5,10,76,80,17,50,51,52,81,19,21,24
64,66,35,68,71,40,74,45,47,52,89,26,60,94,57
97,66,39,8,41,43,45,78,47,49,18,82,50,22,86
64,66,99,26,38,42,44,78,47,18,54,22,57,58,92
64,1,97,0,68,70,71,39,10,43,49,20,85,55,61
96,0,66,33,58,40,8,75,78,15,16,18,22,57,26
0,89,66,5,71,41,75,11,78,79,49,82,25,58,61
96,66,68,5,75,46,92,80,18,82,52,54,55,60,94
0,71,8,43,76,15,16,81,50,52,85,87,25,59,61
0,1,4,5,70,68,39,71,75,46,49,18,85,21,87
96,1,35,68,38,42,43,60,46,18,20,54,55,59,92
33,66,68,11,46,50,21,54,55,24,57,22,85,92,93
0,33,99,68,4,75,46,15,17,19,51,21,87,55,94
96,66,35,68,36,70,7,38,76,46,79,85,21,55,89
96,35,99,41,43,11,75,15,47,18,82,87,24,58,94
0,64,68,5,36,44,46,49,50,61,51,21,55,25,93
1,68,5,70,40,43,46,51,20,85,54,55,57,26,92
96,1,36,5,68,71,44,46,80,49,18,87,55,24,60
0,66,68,36,4,11,46,15,80,17,51,85,87,55,25
0,64,66,99,36,68,39,71,75,49,85,55,87,60,94
96,1,0,36,5,4,41,73,43,75,81,49,51,20,61
96,66,35,68,38,71,41,43,75,46,47,18,82,22,55
96,66,36,68,38,42,11,46,47,16,18,20,58,59,60
0,96,64,66,36,5,40,43,75,49,18,24,57,26,92
0,96,35,36,5,72,11,49,82,51,83,54,24,25,92
96,1,35,4,37,7,8,41,79,16,82,18,24,59,28
96,33,68,70,75,11,43,46,15,81,20,54,55,92,94
96,68,38,10,75,46,78,79,18,85,86,55,24,89,59
64,33,0,35,36,1,5,40,75,43,78,15,20,52,94
96,66,5,73,42,11,80,49,18,17,51,22,87,61,94
0,36,37,5,7,74,28,15,49,83,24,57,26,60,61
64,1,0,35,36,5,68,44,78,46,80,49,20,22,55
96,0,68,36,5,7,43,46,47,49,18,19,55,28,94
0,68,37,7,40,39,71,46,81,17,19,52,87,59,28
96,68,70,46,78,17,50,85,22,55,54,25,58,92,93
0,96,66,5,39,72,11,44,78,80,16,51,22,87,94
66,68,70,10,42,49,81,83,18,85,21,53,24,57,61
96,64,0,33,36,68,5,70,44,46,15,19,85,55,25
96,26,41,74,11,45,78,47,28,17,82,83,58,60,94
0,1,96,3,68,41,75,44,46,15,78,18,22,55,58
0,38,39,41,42,11,47,17,49,18,82,22,87,58,94
1,37,5,7,74,10,44,45,43,80,51,20,54,26,92
96,0,66,99,11,78,80,17,18,51,49,22,54,92,94
96,66,68,10,43,44,75,46,15,80,18,52,54,55,92
96,1,64,0,36,70,38,43,75,20,21,54,85,92,61
96,64,0,35,99,5,10,75,18,19,54,22,92,61,94
64,0,99,36,5,41,75,76,82,18,54,87,89,58,92
96,68,37,70,7,75,46,80,18,21,85,55,24,25,28
96,66,4,68,42,75,46,78,18,51,54,55,22,92,93
96,0,68,46,15,81,18,61,83,55,24,25,59,93,94
96,68,5,36,70,10,78,46,81,49,51,85,55,24,60
0,97,1,70,38,40,43,46,20,21,85,55,57,26,94
97,4,42,43,74,45,78,15,60,49,18,20,54,22,92
96,68,70,38,41,43,46,47,80,82,85,54,21,55,92
96,0,4,68,5,39,36,10,76,46,49,55,24,89,60
0,96,97,3,36,37,5,7,73,42,43,20,24,58,28
96,66,26,99,71,40,41,43,11,49,83,54,57,58,92
96,1,64,3,5,73,43,75,47,15,20,24,58,60,93
64,33,96,35,36,40,42,15,47,49,18,83,54,57,26
99,36,68,71,75,46,80,81,18,55,87,89,58,93,94
0,99,36,4,71,40,39,44,53,87,57,26,59,60,94
64,1,35,36,5,73,44,81,51,52,85,20,24,60,61
64,0,66,96,36,5,10,44,79,49,50,51,52,59,60
1,35,4,37,70,7,68,43,46,80,19,20,55,59,28
