96,0,4,38,11,46,15,61,20,53,55,25,59,60,93
0,99,68,70,40,10,11,75,43,46,47,18,50,55,89
96,66,68,11,46,78,80,47,18,51,21,54,55,22,92
64,4,68,70,40,75,46,53,21,55,24,89,60,93,57
68,41,46,15,49,18,82,83,87,55,54,57,26,92,94
1,66,36,5,73,10,43,15,80,49,19,54,22,24,89
96,0,66,68,37,38,41,75,45,79,82,18,89,58,92
96,38,41,10,43,79,80,49,47,50,83,54,24,25,94
1,33,36,37,71,81,17,19,52,49,85,87,83,26,28
96,89,68,40,10,46,47,18,20,85,54,55,21,57,26
1,68,4,71,73,42,46,17,81,19,18,55,20,87,21
0,97,36,5,38,75,43,46,47,49,18,86,55,24,60
1,97,3,72,74,11,42,45,61,52,53,25,58,59,93
0,64,36,5,4,43,44,80,50,51,52,21,60,93,94
64,68,4,70,42,76,51,20,85,53,57,59,60,93,25
38,43,44,75,47,49,25,20,22,87,24,89,58,92,94
96,36,40,41,11,44,28,49,20,87,25,26,60,61,94
1,66,3,99,43,75,78,79,20,85,86,22,52,25,58
64,1,36,5,4,44,46,81,18,51,82,54,89,60,93
96,64,68,37,41,10,46,49,18,20,54,55,89,93,25
0,66,99,5,11,76,75,79,47,20,53,54,55,92,93
96,99,68,71,10,43,75,46,47,18,20,87,55,24,25
64,4,38,71,39,11,79,49,83,20,53,87,58,59,93
99,36,5,39,73,42,11,76,75,83,52,53,58,59,60
0,64,97,1,3,89,4,10,49,20,53,55,24,25,93
68,70,40,41,10,43,11,47,49,18,53,55,57,26,93
64,35,99,37,7,71,92,49,51,83,21,85,54,58,28
0,97,36,5,38,44,46,47,15,49,20,85,21,57,25
96,99,68,38,41,10,11,76,46,18,83,52,87,92,94
96,68,70,10,46,81,18,50,20,21,19,55,85,25,60
96,64,66,68,10,46,78,15,18,53,54,55,89,92,25
96,1,66,99,36,33,46,15,80,49,20,53,25,28,61
68,70,38,40,10,46,47,50,51,54,55,25,59,61,94
96,0,99,38,8,75,11,46,79,47,18,53,55,58,61
0,1,96,99,36,5,68,73,11,46,80,52,54,55,92
0,38,39,71,41,10,43,11,49,50,19,87,24,58,94
96,64,68,36,70,40,10,44,46,15,18,20,54,55,24
96,64,66,68,38,71,39,10,43,78,47,49,55,87,94
64,66,35,38,39,41,78,79,80,15,17,85,22,21,25
96,66,99,68,35,26,11,46,78,18,51,20,83,55,58
89,96,66,43,75,11,46,15,80,78,53,54,57,92,94
0,96,5,46,79,78,49,18,51,15,85,21,22,25,58
64,89,26,99,38,39,40,41,10,11,72,47,57,58,25
96,70,39,41,43,44,47,49,82,83,52,50,54,58,92
1,35,68,75,46,81,17,51,18,21,85,54,55,89,92
35,73,10,11,46,49,50,51,17,85,21,53,83,89,52
96,64,4,7,39,11,78,79,49,18,54,22,24,92,93
1,5,38,71,73,10,49,17,52,20,87,55,24,57,25
0,3,68,37,70,7,73,46,81,17,19,51,55,25,28
89,66,99,75,76,15,80,17,19,20,53,54,25,92,93
96,68,4,41,74,45,46,92,18,82,20,54,55,24,28
96,3,36,5,99,10,75,43,44,47,83,52,89,61,25
64,33,66,99,68,71,39,11,44,46,80,49,18,83,93
33,97,37,38,8,73,42,75,45,46,53,55,89,59,61
96,38,39,72,41,10,11,75,78,51,53,22,89,58,93
96,0,66,99,68,5,75,46,79,18,82,53,54,55,89
96,1,89,68,40,10,43,46,47,49,18,54,55,57,26
96,64,0,99,3,11,78,79,49,83,93,53,59,61,94
96,0,99,73,42,43,11,47,81,19,20,85,53,21,60
96,64,39,40,10,79,15,16,19,53,24,57,26,60,93
96,68,38,41,10,47,15,49,17,83,51,85,54,55,21
64,1,3,4,35,71,43,76,51,93,21,52,53,60,61
96,68,41,10,11,75,46,49,18,53,54,55,22,92,93
96,64,68,10,46,47,80,18,55,54,87,85,21,92,94
96,66,68,73,42,75,46,49,18,85,54,55,21,89,92
0,97,96,72,8,41,45,78,79,16,15,22,86,57,26
33,68,70,40,10,46,80,81,17,19,51,49,54,55,89
64,97,99,36,5,37,7,39,73,28,15,57,26,60,93
0,96,64,36,5,71,76,45,15,18,20,21,24,25,61
64,97,99,68,38,10,75,42,78,47,46,49,54,22,92
35,4,38,71,39,10,47,49,18,53,24,89,60,93,57
96,97,8,72,46,47,16,49,18,51,85,86,21,25,93
96,33,35,68,5,10,46,17,18,51,50,85,21,55,94
64,1,35,3,68,4,46,81,17,51,83,85,55,60,93
0,1,36,37,5,7,41,15,49,83,25,60,93,94,57
96,99,68,38,40,46,47,81,18,19,21,54,55,85,57
0,99,36,43,44,45,75,11,49,83,20,22,87,25,58
96,64,99,68,5,41,75,46,15,17,18,19,55,89,94
66,68,5,73,11,46,80,50,51,21,85,55,53,59,92
33,3,68,35,70,41,42,76,80,82,19,52,50,55,58
68,71,7,10,46,79,80,50,53,21,87,55,57,93,94
1,5,38,72,43,76,46,47,15,49,50,80,25,58,94
96,3,99,5,75,76,47,49,18,51,52,54,55,89,92
66,68,37,38,7,11,78,46,18,51,85,21,55,89,28
96,99,68,35,41,11,46,80,49,18,50,17,54,55,92
35,68,70,38,10,43,46,47,81,50,51,21,85,55,61
96,4,68,10,46,17,18,19,20,49,54,55,85,89,21
96,33,3,68,7,73,46,15,80,81,17,19,18,21,25
58,37,38,7,40,71,4,43,5,47,21,55,57,26,28
96,33,68,76,46,81,18,19,17,50,21,55,25,59,61
64,96,0,97,68,38,73,46,49,18,20,55,24,89,58
96,64,68,39,71,10,46,49,18,83,55,87,89,58,25
96,1,38,41,73,17,18,51,83,21,85,54,82,58,92
64,1,37,38,71,39,15,49,83,52,87,57,58,60,61
96,33,68,70,7,40,73,10,46,50,18,54,55,57,26
96,97,0,36,5,41,10,75,49,82,51,54,89,93,25
33,3,38,73,43,47,80,81,49,19,17,85,21,25,61
96,1,3,68,70,40,10,75,43,18,50,52,82,55,94
35,68,4,70,43,46,47,81,17,51,21,85,54,89,93
96,66,68,36,70,7,71,39,44,46,79,18,22,87,89
64,68,37,36,7,4,75,46,15,85,54,55,24,92,61
64,97,68,4,38,36,75,44,45,47,81,22,55,24,89
35,36,68,70,10,75,76,44,50,51,20,85,21,53,55
64,0,36,5,71,39,74,44,49,93,87,25,58,61,94
35,68,70,7,73,10,81,18,19,51,21,87,55,85,94
96,35,68,38,11,75,78,18,51,53,54,55,22,89,92
3,71,39,73,10,76,81,52,85,21,87,24,55,59,61
64,1,4,5,71,10,42,49,83,52,20,87,25,60,93
96,64,33,35,99,11,47,15,49,18,82,17,87,25,94
96,64,0,4,42,43,47,50,61,20,53,55,25,60,93
64,66,58,38,39,8,40,78,79,49,83,54,22,26,92
96,1,64,66,68,5,73,42,46,81,18,51,19,85,60
96,4,37,38,7,40,72,76,46,47,18,24,57,58,92
96,1,64,68,43,46,47,80,81,49,19,18,85,21,55
0,97,1,3,36,70,71,43,15,79,49,50,20,52,60
97,36,5,38,41,10,49,82,51,21,85,22,87,58,92
33,66,36,68,8,74,45,46,78,16,92,22,24,59,28
96,66,41,78,79,15,16,46,18,82,22,55,54,26,92
64,97,36,5,72,8,74,75,45,16,49,82,22,24,89
0,1,33,35,64,5,97,71,10,42,76,49,55,24,60
64,97,5,71,7,42,11,49,82,87,24,57,59,60,94
64,36,5,71,74,11,44,43,49,51,20,54,25,92,94
97,99,38,72,41,74,11,43,45,47,16,82,89,58,94
96,64,68,43,46,47,81,18,51,49,21,85,55,89,93
68,38,10,11,46,47,15,49,51,85,54,55,21,89,92
96,0,99,40,11,46,80,81,18,51,19,49,50,21,92
96,1,38,7,71,10,43,47,15,17,81,51,21,85,89
0,96,64,68,5,36,46,15,18,20,53,55,24,25,94
66,68,38,41,75,11,45,78,79,49,18,22,54,89,58
96,97,99,4,38,72,74,11,75,10,18,54,24,59,92
35,99,37,70,4,42,75,76,17,82,50,85,53,59,93
64,96,99,75,11,46,49,18,20,55,24,89,26,59,57
96,64,97,26,99,38,72,11,43,47,49,53,55,58,93
96,38,40,41,10,43,46,47,18,20,24,25,26,60,61
0,99,5,38,41,75,43,11,47,80,15,53,89,58,60
96,66,68,38,11,46,78,47,15,18,54,55,22,89,25
89,97,39,72,71,76,46,50,20,53,87,25,59,61,94
35,99,36,70,40,11,44,80,49,50,17,53,58,93,94
0,36,5,70,73,44,80,81,17,51,19,21,85,87,25
0,38,41,11,43,78,47,18,83,54,86,22,87,92,61
97,66,68,10,43,44,92,51,21,85,87,57,60,61,94
0,64,35,5,70,40,73,10,42,41,15,50,53,59,93
1,3,68,5,41,10,43,76,18,50,52,54,55,92,94
0,96,68,38,39,71,43,46,15,18,55,87,58,60,93
0,1,97,99,68,36,5,7,41,73,11,43,46,18,82
96,68,38,10,43,46,47,17,18,49,20,19,55,24,25
96,33,64,37,7,42,43,44,46,47,17,18,19,89,28
0,5,71,74,47,49,82,51,25,85,21,87,53,89,94
64,68,38,40,10,46,47,51,85,54,55,21,89,58,93
68,37,5,7,40,46,15,49,17,51,83,85,21,26,28
0,64,3,36,5,44,49,81,51,52,21,85,20,24,25
96,66,99,74,11,75,42,78,15,45,18,20,85,25,61
0,1,99,4,68,42,75,46,51,53,54,55,24,93,94
1,35,68,8,41,76,49,82,18,53,87,55,24,59,94
96,68,73,42,46,80,16,18,85,54,55,87,86,22,92
96,68,5,70,41,46,79,82,18,20,85,54,55,21,25
33,1,3,37,7,39,71,76,19,52,87,57,28,61,94
33,66,35,8,74,42,45,78,79,15,17,51,22,24,93
96,35,99,75,15,18,51,85,21,55,89,26,60,93,57
33,58,5,36,68,40,41,73,43,44,82,55,24,57,26
35,68,38,11,76,50,83,53,54,55,24,25,92,93,94
97,35,68,5,72,8,47,15,16,51,83,86,55,89,25
89,68,70,40,10,75,46,49,18,83,50,55,24,57,26
0,1,97,3,36,5,73,74,76,49,82,81,20,52,94
1,66,68,5,70,36,76,46,49,21,85,55,24,89,92
66,99,68,10,75,78,79,46,47,18,22,86,54,89,92
64,68,4,70,36,40,80,81,18,50,85,21,53,26,93
38,72,41,42,46,47,15,82,53,54,55,89,58,93,25
0,4,39,71,45,47,49,82,83,20,81,87,58,60,61
33,99,68,4,71,39,76,46,49,50,18,55,87,92,94
1,68,5,73,10,42,11,75,15,82,51,85,21,25,60
64,35,36,68,5,40,10,46,51,20,21,54,55,26,93
64,33,99,68,71,41,10,75,43,47,82,20,85,55,93
96,5,38,40,46,15,47,17,18,85,54,21,57,26,25
96,33,64,35,1,4,76,44,17,50,81,85,21,89,94
0,36,68,70,4,5,41,42,10,73,44,80,82,50,89
0,89,68,71,39,75,81,49,83,19,55,87,25,59,94
97,1,99,41,11,46,79,49,82,83,53,54,55,89,92
96,99,38,41,10,11,75,43,46,47,18,50,54,24,25
96,64,35,68,38,46,79,47,49,18,51,85,54,21,93
64,70,39,38,41,43,47,49,82,50,53,87,89,93,94
0,3,5,38,73,10,43,76,47,49,83,51,21,52,58
4,37,38,39,42,75,47,80,15,18,93,20,25,60,61
96,68,38,11,46,47,18,51,20,85,54,55,21,89,25
1,36,38,71,72,75,76,47,15,79,82,83,20,57,58
64,99,71,75,11,46,49,20,53,87,89,59,60,93,94
64,1,66,70,40,75,79,80,49,50,52,54,57,26,92
64,96,36,5,73,42,10,92,15,80,82,54,57,26,60
66,99,68,72,10,11,44,46,18,53,54,55,87,58,60
64,1,35,68,37,80,81,17,51,20,21,19,55,85,25
96,68,37,7,43,75,46,50,51,83,85,21,55,24,52
96,68,70,71,39,40,10,75,46,80,50,18,54,55,94
68,37,7,40,11,76,15,80,50,83,52,53,54,28,93
66,35,68,70,38,40,10,43,47,80,81,50,19,17,59
0,97,35,68,70,39,41,10,46,80,82,87,55,24,94
1,4,68,70,10,43,11,42,47,20,53,24,25,58,59
66,71,76,45,78,15,92,81,52,53,22,89,58,60,93
96,1,36,5,37,7,68,46,51,20,21,54,55,85,28
64,99,68,70,41,10,75,80,82,51,20,21,54,55,89
1,33,99,4,37,40,75,11,46,18,54,24,89,92,57
64,99,68,38,41,11,75,46,47,15,50,83,53,89,93
64,97,33,4,71,7,41,72,49,82,54,55,24,58,92
96,66,26,99,38,40,41,11,43,46,78,80,18,22,58
96,1,64,3,5,70,71,40,73,76,81,21,85,60,93
1,5,7,41,73,43,47,81,18,20,21,85,24,25,26
0,96,64,3,68,5,70,73,42,43,50,52,55,24,59
1,3,68,35,7,40,41,75,43,17,81,19,20,55,24
0,1,3,36,5,40,73,42,10,44,46,15,80,53,89
0,1,33,96,36,5,64,68,40,70,10,46,47,18,55
96,64,3,40,41,10,15,80,82,50,52,53,89,58,60
3,41,11,76,15,49,51,83,21,85,54,24,52,92,94
96,64,38,75,43,46,47,15,81,18,19,20,49,17,60
64,1,38,71,41,11,76,46,47,15,17,53,89,93,94
96,68,37,7,40,10,46,47,18,51,85,54,55,21,28
89,1,3,40,75,76,46,92,49,52,87,57,26,60,94
0,33,36,37,38,7,40,41,8,74,44,45,10,24,58
96,33,68,4,5,70,73,42,76,46,15,18,55,59,60
96,1,35,38,47,80,51,85,54,21,24,89,87,60,94
38,72,41,46,15,80,17,51,83,85,21,94,89,58,25
96,64,0,10,45,46,47,81,18,82,20,55,24,25,60
64,68,70,40,10,11,46,80,50,51,85,21,55,53,93
99,68,38,41,10,75,11,47,49,82,17,55,89,58,25
96,64,68,71,73,10,46,81,18,51,20,21,85,87,25
0,64,96,4,68,70,36,46,80,18,19,21,55,57,60
64,96,68,70,10,43,11,47,15,49,18,53,54,55,93
96,68,10,75,46,81,18,51,19,21,53,55,89,92,94
0,96,36,38,41,74,75,46,47,49,18,83,53,89,93
33,68,39,41,75,46,79,17,18,20,52,87,55,25,94
4,68,41,10,43,47,82,53,54,55,22,24,59,92,93
0,64,10,75,78,79,46,55,86,87,22,89,93,94,57
0,4,71,72,42,43,15,49,50,61,53,55,25,58,93
96,1,66,68,7,11,46,47,80,18,51,85,55,26,60
0,64,66,68,38,46,47,49,18,85,54,55,21,89,92
64,97,3,36,5,38,60,79,47,17,83,20,54,58,92
96,64,66,99,68,5,39,71,11,46,18,55,85,87,26
33,36,68,44,45,46,81,20,21,54,55,24,25,28,61
35,5,40,41,43,15,49,51,83,53,54,57,26,93,25
0,33,35,68,5,99,10,11,75,50,83,53,55,89,93
1,66,97,5,78,79,49,20,54,55,22,25,26,92,57
0,4,7,74,76,45,78,79,49,22,55,24,57,58,60
96,99,5,73,75,80,49,18,83,51,85,21,17,89,58
68,40,10,75,44,46,80,18,51,54,55,89,92,93,57
0,96,68,5,73,10,43,46,15,49,18,85,21,55,24
1,36,5,37,68,72,76,46,15,50,54,55,58,59,92
96,3,5,38,41,43,76,47,49,17,18,52,55,58,94
64,1,10,43,11,46,47,51,20,85,21,55,53,57,93
96,66,68,38,43,60,47,79,78,18,51,85,54,22,92
96,68,38,73,46,81,18,19,51,21,85,54,55,53,93
99,68,3,10,75,46,18,83,21,87,55,24,89,26,94
64,1,66,5,37,73,43,46,49,18,83,52,87,57,26
33,36,5,38,4,43,44,76,47,80,81,51,19,21,85
96,1,68,5,38,41,73,15,49,83,52,54,55,24,25
96,64,89,99,5,71,11,75,47,15,87,24,57,26,25
66,70,40,41,10,11,80,81,82,19,85,21,57,26,61
96,66,68,10,46,78,80,79,18,49,55,54,86,22,92
96,66,68,70,40,10,46,18,50,85,54,55,21,89,93
96,64,99,11,75,46,17,18,51,85,54,55,21,53,93
0,96,97,64,36,38,43,46,15,49,18,55,89,58,25
96,66,36,68,10,46,78,18,53,22,55,57,26,60,93
96,1,3,38,41,74,18,52,53,54,55,24,92,93,94
99,68,38,41,11,75,76,78,79,47,15,82,55,89,60
64,96,99,38,72,75,46,15,47,49,54,55,89,58,94
1,35,99,3,11,15,51,83,21,85,22,53,52,58,93
96,64,66,99,4,73,42,75,46,49,18,82,89,92,94
96,68,5,39,74,10,45,46,15,18,51,53,55,25,93
35,5,39,71,10,43,47,17,50,83,53,54,87,93,94
68,40,41,10,46,15,80,17,18,51,50,85,21,55,61
64,96,66,68,38,39,46,79,78,49,18,22,55,87,94
64,66,68,5,36,7,74,10,80,49,54,55,89,92,25
96,1,97,99,68,38,72,8,75,46,47,49,86,55,89
0,3,70,40,74,44,45,50,83,52,85,55,24,93,94
96,66,35,68,37,10,76,46,18,51,20,85,54,55,92
64,68,37,7,10,43,47,49,18,82,54,55,87,89,28
96,64,4,68,5,41,10,75,15,80,18,83,89,93,25
96,64,1,3,5,40,74,11,45,18,20,55,57,26,25
35,38,71,73,42,43,46,47,15,49,17,83,54,58,92
64,96,99,68,38,11,46,47,80,49,51,54,55,24,92
96,33,68,37,71,39,46,80,17,18,19,20,81,54,55
33,35,68,71,80,81,17,19,51,21,85,55,87,89,26
96,89,66,38,10,47,80,18,51,85,54,21,57,26,92
96,64,66,68,38,41,74,43,45,47,49,18,55,58,93
96,66,71,8,41,73,42,39,18,82,19,53,87,92,94
64,97,99,36,38,71,39,74,75,43,47,87,89,60,94
0,1,66,3,70,43,75,44,80,49,50,82,87,59,61
64,97,33,37,7,41,42,10,44,82,19,53,55,59,28
0,96,66,36,4,68,73,42,44,46,49,18,83,53,93
68,5,36,41,10,76,81,82,83,49,21,54,55,59,94
64,33,97,35,4,41,42,73,76,44,82,87,57,93,94
0,64,68,5,38,73,10,42,76,45,82,54,55,89,93
64,33,37,7,40,10,43,46,49,51,54,55,57,26,28
64,1,66,96,36,5,68,41,49,82,50,55,24,58,92
96,1,36,37,10,75,44,76,46,80,81,18,19,17,24
1,97,3,38,72,8,78,79,15,52,22,86,57,58,94
96,68,37,7,43,46,80,17,18,19,85,54,55,89,93
97,66,99,38,39,74,11,75,45,78,49,22,54,89,94
68,36,70,5,40,7,41,75,44,46,80,50,54,55,92
68,5,71,73,10,75,46,81,18,51,87,55,54,89,94
96,66,99,68,70,75,11,46,78,17,18,21,54,55,28
96,35,36,68,70,40,76,46,18,51,50,85,21,55,26
99,5,70,10,11,75,44,17,18,50,81,21,85,89,94
33,35,68,38,10,80,81,49,19,51,21,54,55,85,17
89,1,38,39,7,41,74,44,15,49,83,52,24,25,58
35,43,44,45,46,47,94,20,54,55,24,89,92,61,25
99,4,5,42,11,43,44,46,47,17,18,51,53,92,93
97,38,71,39,41,42,46,17,82,19,53,85,87,60,94
0,97,96,4,38,39,72,41,71,46,79,81,55,89,58
64,3,8,73,74,41,44,45,49,82,83,87,59,61,94
1,36,37,5,7,40,73,70,43,44,47,15,81,21,28
64,99,36,4,70,8,41,43,76,47,15,49,58,60,61
96,89,71,39,79,47,18,51,85,54,55,87,57,26,21
96,64,33,5,38,10,43,46,47,49,18,83,53,58,92
64,99,5,38,11,75,47,17,50,19,51,21,85,53,83
37,72,41,46,15,47,82,20,54,55,24,25,58,92,61
96,37,5,7,10,43,46,47,92,49,18,17,24,25,28
0,96,3,36,5,68,73,42,76,46,80,17,19,52,55
64,66,68,71,40,74,46,47,49,52,89,26,60,94,57
99,68,38,71,40,41,43,46,79,49,18,82,50,22,58
96,66,99,38,43,44,78,47,81,49,21,85,54,22,92
64,97,0,96,37,5,71,10,43,17,20,85,55,25,61
96,64,1,26,4,40,73,10,72,78,15,49,22,89,58
0,99,5,38,41,75,43,47,79,49,82,20,89,58,25
64,96,66,68,10,46,49,18,51,52,85,21,53,60,93
38,41,43,11,47,15,49,18,51,50,85,21,83,80,24
0,1,64,4,5,70,41,75,18,52,85,21,87,89,61
96,1,35,68,38,42,60,46,18,20,54,55,25,59,92
33,66,68,46,50,51,21,85,55,54,24,22,92,93,57
33,99,4,46,15,80,17,81,19,51,21,85,87,93,94
96,64,66,68,70,7,76,46,81,17,51,21,85,55,92
1,99,38,41,11,43,76,46,15,49,82,18,52,55,94
64,0,68,5,36,10,11,46,15,49,21,54,55,25,93
1,68,5,70,10,81,50,51,85,54,55,21,57,92,24
1,36,5,68,39,41,10,75,46,15,49,18,87,55,60
64,0,68,5,11,43,76,15,17,49,51,85,21,25,94
0,64,66,99,36,38,71,39,75,49,85,55,87,60,94
96,36,5,4,41,73,43,75,47,81,18,20,21,25,61
96,64,66,68,38,41,46,47,18,82,22,55,54,89,93
96,64,36,38,42,43,46,47,16,18,20,58,59,60,93
0,96,64,68,40,10,46,49,18,54,55,89,26,93,57
96,99,36,5,72,11,46,49,82,83,18,54,55,24,92
96,1,35,4,37,8,41,11,46,79,82,18,87,24,59
96,33,64,68,70,75,11,46,15,81,54,55,89,92,94
66,68,38,10,75,78,46,79,18,85,22,55,86,89,59
64,33,66,36,5,40,75,78,79,15,49,20,52,22,94
96,68,5,10,46,49,18,51,50,85,54,55,21,89,17
0,36,37,5,7,74,28,15,49,83,24,57,26,60,61
64,1,0,35,36,5,38,75,44,78,80,49,22,55,89
64,96,68,43,46,47,49,18,19,51,85,21,55,25,28
33,37,7,40,73,76,81,17,19,50,85,21,87,59,28
96,68,70,40,10,11,46,80,18,51,85,22,55,21,25
64,66,35,68,5,39,10,43,78,47,15,50,51,55,94
1,35,73,10,43,46,17,50,83,52,21,85,53,24,93
96,64,33,36,5,44,15,80,81,17,19,49,85,18,25
1,35,68,38,40,41,10,74,47,17,82,53,55,93,94
0,1,99,68,72,41,75,44,78,46,22,55,54,89,58
96,39,41,73,76,47,49,17,83,52,85,21,53,89,93
64,99,37,38,7,11,46,47,80,49,18,51,54,55,92
96,66,35,99,11,75,17,18,51,83,85,21,53,92,93
96,66,3,68,10,43,46,80,18,52,85,54,55,21,92
96,1,64,68,70,38,10,18,50,51,21,54,55,92,61
96,64,99,68,10,75,46,47,49,18,19,53,54,55,93
64,99,38,41,75,11,46,49,82,18,54,89,58,92,93
96,99,68,37,70,10,75,46,80,18,51,21,85,24,25
64,0,66,35,4,68,96,38,42,46,82,54,55,58,93
0,68,10,46,15,81,18,61,54,55,24,25,59,93,94
64,66,68,5,10,78,46,15,81,79,54,55,22,24,60
0,97,1,96,68,70,38,40,50,20,21,85,57,26,94
96,97,4,73,42,75,15,49,18,82,20,54,89,93,25
96,1,38,70,41,43,47,80,81,18,51,85,54,21,92
97,68,4,5,39,10,76,46,49,18,55,24,89,60,93
96,97,1,33,36,37,5,7,73,42,20,53,24,25,58
96,66,99,58,68,38,40,41,43,47,49,83,55,57,26
64,1,5,38,73,10,43,75,41,47,15,24,58,60,93
64,33,96,89,68,42,46,15,49,18,83,54,55,57,26
33,99,36,68,71,75,46,80,81,18,87,89,58,93,94
0,99,36,4,5,71,40,39,11,44,87,57,26,59,94
64,1,36,5,73,44,81,49,51,52,85,55,24,60,61
64,0,66,36,5,43,44,46,79,15,49,50,52,59,60
1,35,4,37,70,7,68,10,80,81,50,19,17,59,28
