64,24,60
64,57,15
36,87,71
39,94,87
81,36,5
66,60,79
28,37,7
35,43,47
64,25,54
68,60,55
64,49,68
0,36,44
99,45,15
89,49,54
64,41,55
0,10,36
35,46,55
68,46,55
49,66,82
0,49,60
96,54,7
96,24,21
20,55,47
57,60,46
72,11,47
64,80,37
96,18,66
57,26,47
35,10,18
83,61,7
0,20,71
25,38,41
24,60,71
96,18,68
82,43,15
68,46,55
97,4,79
83,94,47
96,54,55
96,18,54
73,5,71
96,18,85
82,36,45
66,43,47
64,49,15
38,89,25
64,89,49
66,76,54
80,49,55
33,10,19
40,5,22
38,58,22
96,18,22
66,92,54
68,46,55
49,83,92
19,46,55
46,92,54
33,46,55
21,11,85
18,55,47
42,59,47
66,46,7
43,94,87
75,21,46
17,37,1
41,82,97
1,83,35
8,10,11
72,89,79
10,51,70
57,38,47
33,99,87
94,18,46
49,66,7
97,36,5
26,28,87
21,46,55
81,19,5
49,68,54
96,49,18
64,75,87
20,46,71
96,46,55
80,85,46
68,46,55
96,68,15
49,38,39
72,10,36
72,97,58
96,36,85
41,82,85
46,49,22
24,94,39
40,57,35
10,47,15
51,68,55
96,46,55
80,41,82
0,33,47
11,54,39
96,43,55
45,71,87
41,43,28
74,52,93
75,79,55
97,53,79
89,10,54
33,68,46
96,49,64
0,1,5
68,85,55
96,24,87
68,46,79
49,58,41
58,68,46
64,49,46
36,5,44
68,55,79
0,83,15
68,55,47
68,93,54
92,93,54
38,58,78
72,16,22
43,36,28
40,26,64
43,51,20
1,68,55
43,46,55
64,49,20
17,19,87
41,82,70
96,18,46
57,83,68
10,21,85
28,37,7
33,92,54
89,26,41
18,46,7
57,43,94
19,17,51
46,94,47
68,46,55
17,19,85
0,26,11
92,54,22
49,92,54
97,26,47
28,37,7
49,35,46
94,87,79
16,97,47
89,10,47
70,68,46
25,51,46
58,22,55
92,85,54
57,83,71
89,10,11
43,68,55
96,18,46
75,60,87
80,57,75
43,46,55
18,75,78
96,68,55
18,26,85
37,21,87
81,43,36
41,58,47
16,74,55
81,21,46
47,87,71
8,40,15
49,53,93
22,78,47
64,49,36
64,18,46
54,96,46
16,99,86
68,85,55
66,92,46
82,43,46
1,58,45
80,66,60
43,20,5
81,33,19
36,44,76
72,57,46
58,26,37
21,87,71
46,78,22
40,1,70
5,36,37
40,57,26
64,0,18
72,15,47
54,92,38
40,26,21
24,41,79
41,38,47
0,97,47
72,41,82
96,18,46
0,53,5
33,43,47
96,49,47
89,93,47
10,68,55
66,38,47
96,18,68
75,68,46
51,46,55
64,93,54
20,5,87
0,17,21
55,38,47
72,86,22
41,82,11
64,51,21
80,26,40
0,49,36
64,49,47
66,43,47
36,87,71
18,46,47
70,10,54
96,50,5
66,18,92
43,55,15
64,18,46
0,73,43
96,18,10
49,10,46
64,76,60
17,68,70
68,46,55
41,82,94
97,1,41
33,54,55
96,74,45
1,18,3
97,78,79
18,51,55
97,10,45
24,36,44
43,38,47
1,58,45
1,18,70
80,66,35
24,79,71
21,51,85
64,49,89
43,94,15
18,11,39
68,46,55
73,81,21
64,92,54
49,18,68
43,94,47
18,43,46
74,82,45
18,92,54
49,68,25
41,18,54
68,46,55
35,83,93
96,18,46
64,68,46
96,99,75
64,18,68
18,10,54
68,46,79
46,76,54
83,61,46
38,54,47
51,68,55
18,46,55
49,68,54
49,85,47
10,11,46
49,75,21
51,85,71
68,22,55
21,51,85
10,43,20
5,46,55
17,38,25
24,66,46
64,57,52
10,94,47
68,46,55
40,0,19
35,28,54
68,54,92
18,99,68
33,70,49
43,55,47
72,78,22
43,66,51
80,43,46
18,54,55
0,37,47
18,47,39
18,92,86
1,20,53
64,49,10
57,26,36
68,38,47
51,46,55
57,43,85
80,75,20
26,78,22
96,20,68
24,85,94
24,4,55
68,46,47
40,33,82
96,49,54
64,36,15
89,85,21
36,46,55
44,7,79
74,45,46
66,75,46
16,72,96
99,36,47
96,81,18
0,87,71
40,60,36
39,94,87
68,46,55
82,85,86
55,46,15
92,54,22
46,92,78
18,68,79
17,18,55
28,37,7
92,28,7
21,85,47
1,18,20
96,64,93
18,68,55
57,28,47
0,49,20
46,66,70
4,46,76
1,68,55
92,54,68
49,43,28
64,49,35
16,11,45
51,68,46
97,99,47
96,18,46
46,78,22
68,55,15
41,74,75
80,46,55
89,43,36
16,72,22
24,36,37
49,46,47
18,43,68
0,60,70
49,54,79
80,18,75
96,75,60
75,5,70
17,25,49
26,45,46
33,59,55
33,10,94
11,26,83
96,64,60
83,92,54
55,46,39
24,49,97
16,46,15
80,60,15
89,78,22
89,75,60
97,45,15
43,55,47
41,26,92
96,0,20
64,49,58
46,35,54
81,43,19
96,66,75
75,22,39
41,59,55
41,44,85
89,66,10
0,39,87
3,20,52
89,85,15
70,94,87
66,43,47
10,36,76
26,68,55
8,16,22
18,46,15
7,38,47
96,64,93
0,64,36
8,33,16
5,21,85
96,18,86
39,71,87
66,92,54
43,36,78
43,46,47
58,99,22
40,43,47
71,94,87
49,26,60
0,57,26
64,18,46
82,38,39
50,68,70
64,58,60
54,46,55
75,43,47
16,89,54
64,49,97
15,39,87
36,38,47
72,58,39
82,39,71
72,66,22
96,49,54
18,43,66
45,38,47
33,94,25
0,36,47
68,46,87
49,92,54
36,45,55
75,36,92
41,39,87
18,19,46
33,85,94
64,75,22
64,11,55
81,28,5
96,66,68
71,94,87
64,43,45
17,82,51
92,22,47
40,18,46
96,18,46
97,78,79
74,28,15
22,38,47
49,46,33
96,46,55
96,18,68
8,74,45
83,68,36
66,68,55
40,68,46
96,22,55
64,49,83
96,54,47
96,22,71
68,85,55
28,37,7
0,41,97
16,68,55
64,78,15
68,85,46
36,87,71
0,36,55
66,5,94
21,36,5
57,10,54
76,61,55
89,11,46
80,20,55
46,18,78
49,17,39
74,11,46
75,54,55
78,38,47
19,51,55
43,92,54
81,36,70
89,49,15
92,78,55
49,36,68
68,54,55
28,36,37
72,8,47
68,54,55
68,54,55
37,78,7
28,37,7
64,68,22
81,19,87
47,87,71
49,5,55
64,25,21
96,92,54
57,75,22
50,36,44
57,26,87
49,76,1
8,26,82
64,54,46
92,54,55
0,60,71
64,96,54
96,58,86
66,35,46
46,81,54
66,18,55
40,0,26
68,46,55
80,94,15
74,60,45
18,68,55
64,51,54
41,68,46
89,58,92
96,83,55
10,51,54
1,92,54
96,64,46
66,82,46
18,43,70
81,20,36
41,58,39
58,75,50
96,39,47
54,78,46
97,20,54
97,94,71
96,26,58
96,94,87
58,75,46
64,68,46
8,18,47
80,41,58
33,68,85
96,18,64
44,78,79
80,43,92
0,50,60
16,8,78
28,68,37
89,92,54
82,11,71
68,5,55
16,78,39
0,15,39
35,46,87
11,99,59
41,47,87
49,99,36
59,82,43
26,11,39
43,68,46
35,68,93
49,51,47
64,46,55
74,20,46
26,36,47
80,96,79
66,21,55
18,35,46
85,46,71
0,49,99
16,57,79
49,68,55
72,8,39
64,26,55
40,20,15
96,1,39
75,87,71
18,54,55
75,38,47
82,45,39
96,60,15
80,81,24
64,49,93
24,54,15
82,36,78
97,66,22
64,68,55
43,38,47
18,68,70
33,42,46
18,68,46
83,82,43
24,26,40
68,46,55
51,68,55
58,94,55
18,83,55
72,8,16
16,72,38
93,46,55
24,68,55
43,36,5
17,51,55
89,97,43
16,38,22
41,43,68
64,49,55
0,5,85
96,99,47
89,94,87
43,53,94
46,92,54
0,26,83
18,68,46
49,54,55
19,68,55
66,92,55
75,68,46
99,75,15
39,87,71
96,18,46
24,55,15
80,81,70
74,36,93
16,8,11
99,89,75
99,68,79
21,85,93
39,94,87
53,51,93
96,89,54
68,54,55
89,41,55
49,60,93
1,53,55
33,38,87
24,3,55
81,51,55
78,66,54
97,26,78
96,1,18
96,18,68
87,94,47
66,54,55
68,70,55
72,45,78
96,66,78
83,11,36
96,64,46
41,18,75
64,49,89
96,18,51
82,78,22
50,94,15
64,49,89
49,43,28
57,42,7
16,58,72
46,94,87
58,38,87
81,66,54
64,33,54
49,28,7
40,64,46
18,20,36
66,68,47
24,83,21
36,5,55
5,51,21
1,26,11
68,46,55
96,50,80
68,55,47
96,68,55
17,10,70
89,49,55
46,94,55
96,18,10
49,92,54
57,26,46
8,16,45
96,1,7
28,37,7
74,45,55
80,18,19
46,18,22
54,49,22
60,38,79
81,1,70
11,22,47
89,21,85
78,68,38
64,24,36
68,46,55
10,36,5
68,46,55
71,94,87
1,18,85
92,28,54
92,54,22
96,18,68
96,20,68
18,3,61
41,60,39
0,83,71
4,38,47
75,99,54
43,68,55
46,92,54
17,82,43
87,94,22
36,28,94
71,94,87
66,55,79
21,85,71
18,68,28
24,10,55
46,49,78
99,83,47
80,21,5
49,74,93
1,60,20
78,68,22
68,7,55
68,21,55
43,51,94
26,18,46
24,41,20
18,75,55
73,81,5
15,37,71
18,46,47
96,8,39
43,51,55
68,46,55
41,75,68
46,20,54
92,21,46
49,43,55
92,20,54
21,85,79
68,87,55
24,49,10
64,0,96
80,49,46
41,68,55
43,92,54
89,49,47
80,1,36
41,82,53
68,46,55
74,45,78
21,85,47
74,43,45
57,60,7
18,46,55
24,68,55
49,43,5
16,66,59
96,11,80
96,46,55
0,92,94
89,68,15
49,10,15
68,46,55
64,74,60
17,68,46
96,33,64
97,58,41
89,75,49
64,57,26
28,94,87
49,68,46
97,38,47
26,11,55
49,70,87
96,18,60
68,46,55
64,36,55
89,37,79
99,43,55
36,68,55
40,17,19
96,41,97
79,78,22
18,66,75
64,20,70
96,43,47
40,68,70
16,72,38
5,46,55
57,66,78
40,92,54
21,85,47
17,51,46
10,46,55
18,54,7
49,82,35
58,38,79
96,57,26
80,68,55
57,45,15
18,85,46
81,46,70
81,17,19
51,68,46
81,49,0
80,99,75
51,68,46
19,68,55
64,36,5
81,51,55
40,75,55
59,4,5
96,18,10
8,74,45
96,49,4
92,54,55
19,39,87
74,92,54
66,46,79
68,54,55
1,85,5
96,49,66
18,46,55
45,28,37
1,18,15
66,68,46
49,18,21
80,0,94
16,72,78
0,49,66
33,46,55
10,18,55
82,26,78
16,38,47
82,43,15
66,68,79
24,83,47
54,92,22
43,46,47
24,20,94
89,18,93
99,35,83
18,46,55
68,46,55
36,54,15
96,18,46
28,68,55
26,78,79
55,94,71
96,66,78
36,94,79
96,26,75
46,92,54
18,21,55
41,74,58
96,49,64
17,21,85
49,75,46
96,36,44
81,46,33
10,38,47
81,18,46
54,75,22
20,5,47
24,35,46
41,26,78
89,87,71
64,49,89
49,43,94
51,68,46
18,66,22
1,82,75
96,33,18
0,20,5
96,36,78
92,54,55
24,25,20
68,54,55
66,75,92
66,78,79
28,37,7
66,46,55
24,43,36
33,75,43
92,54,47
85,5,36
28,37,7
40,26,70
81,66,55
80,17,19
96,64,20
16,8,79
72,66,78
81,21,85
49,1,71
96,49,10
25,83,92
40,83,75
99,89,75
81,19,5
85,39,87
28,37,7
64,5,45
43,28,53
24,41,60
28,38,7
68,54,55
82,66,78
96,18,46
64,43,47
92,54,47
68,46,55
66,92,71
96,33,18
16,8,72
96,16,18
64,10,22
68,85,46
59,5,47
57,97,39
64,93,47
64,43,47
81,50,57
36,37,71
66,59,46
1,46,55
64,92,54
43,38,47
83,68,55
81,18,82
64,89,10
68,46,55
57,60,47
89,68,46
0,43,36
66,83,44
72,58,99
96,18,55
75,28,22
96,89,54
43,51,15
40,57,26
89,97,83
89,94,55
83,5,78
72,41,82
81,51,19
40,57,26
64,68,55
16,8,94
74,78,79
64,87,71
46,75,54
74,45,39
92,54,55
96,92,54
51,68,55
24,99,20
41,82,60
0,36,5
24,61,71
36,21,71
49,68,71
64,89,75
43,68,47
64,49,36
96,68,46
81,51,85
58,22,47
73,36,5
68,54,47
49,93,47
24,75,68
96,24,46
51,46,55
68,46,55
99,92,22
96,92,22
38,86,47
96,64,46
96,93,38
40,51,55
64,89,26
18,46,55
10,19,68
57,26,47
0,16,60
96,18,4
24,96,46
64,10,54
80,45,7
51,28,85
18,82,19
66,92,22
64,18,46
96,51,46
64,89,93
21,94,87
18,51,46
0,85,55
55,87,71
94,22,87
41,22,55
75,68,55
68,46,55
18,46,79
24,3,64
26,46,71
43,68,70
41,75,20
28,37,7
18,36,20
1,21,85
35,46,55
72,45,22
33,18,46
3,85,70
80,66,75
81,33,40
1,78,55
15,54,47
35,43,55
54,82,46
64,58,43
66,68,55
49,66,92
80,38,79
49,35,70
58,37,87
66,92,46
57,47,79
49,92,54
49,92,70
49,66,35
89,60,94
18,10,46
96,45,86
96,20,85
24,5,55
68,54,55
41,68,15
64,58,55
64,89,66
89,97,83
96,64,43
43,38,47
19,35,51
49,36,93
58,68,38
97,43,55
49,28,37
96,58,47
96,66,10
19,35,36
96,3,36
97,36,54
21,85,70
54,10,22
21,85,47
18,43,37
18,35,46
49,83,41
8,11,39
1,60,15
96,68,46
64,18,55
80,43,21
68,46,55
64,18,85
80,1,45
96,68,55
74,83,55
75,18,51
96,1,46
89,26,22
75,46,55
20,5,7
64,58,71
96,18,68
96,89,92
0,19,36
55,37,71
66,45,47
41,43,39
74,68,54
74,45,38
64,24,78
24,66,92
89,25,15
74,45,46
96,92,47
24,49,5
41,36,76
43,83,60
0,83,36
82,43,47
54,22,15
18,68,46
17,21,55
96,38,47
96,36,54
96,64,54
83,68,55
96,37,46
51,68,55
41,82,74
40,89,93
49,92,70
81,19,70
40,57,26
96,64,46
16,86,47
8,16,86
68,46,55
92,54,55
73,36,5
57,26,93
40,81,19
0,33,78
36,38,60
72,43,5
24,74,37
96,18,55
16,72,79
64,38,47
54,46,55
40,57,21
43,68,46
96,18,15
49,21,55
10,46,47
96,83,20
96,18,75
40,92,54
17,85,37
8,43,45
28,37,7
96,46,47
26,68,46
43,92,46
81,17,26
41,68,55
51,68,46
80,17,1
64,10,28
45,46,39
40,57,26
75,94,87
24,18,46
36,78,79
24,1,60
97,58,83
96,18,46
96,36,55
18,51,52
24,33,43
0,36,5
96,68,55
96,20,46
64,46,55
59,20,15
8,57,87
40,26,54
96,20,7
40,57,18
57,22,47
36,5,55
0,75,83
64,4,93
40,96,46
64,40,20
49,11,55
80,51,46
55,54,22
81,82,7
5,37,7
68,46,55
25,10,5
28,37,7
89,18,46
96,20,60
18,43,46
64,99,36
64,1,60
10,93,47
68,46,55
92,39,47
64,54,39
89,43,22
40,26,46
92,36,79
66,92,54
22,78,15
18,68,46
92,54,55
97,45,33
49,46,55
89,78,47
8,33,11
18,43,47
96,68,46
97,1,41
33,46,55
10,58,18
1,83,47
80,1,64
24,49,87
68,46,55
96,89,54
83,36,44
96,87,71
1,68,46
52,37,15
82,60,45
36,5,44
43,38,47
41,83,46
21,46,55
36,70,60
74,92,47
96,82,55
46,92,54
68,46,47
26,85,37
89,93,87
49,82,47
24,81,10
93,46,55
66,92,46
72,41,58
49,92,54
24,41,82
82,85,55
81,18,19
0,74,45
24,40,64
19,21,46
74,82,94
74,45,15
96,82,93
80,41,79
8,15,39
43,92,54
96,18,68
64,1,10
96,20,85
19,43,47
43,68,5
96,66,10
96,1,18
66,36,5
96,24,18
58,83,5
17,46,25
42,75,55
58,60,38
80,49,68
85,79,55
96,35,15
24,66,85
75,46,71
41,82,55
35,68,55
74,38,47
89,18,85
96,10,75
0,1,55
40,26,54
24,18,10
96,66,18
0,49,36
66,85,46
58,46,15
81,41,82
64,58,46
18,5,46
96,46,55
46,68,54
43,66,75
40,41,82
20,94,60
89,38,22
24,64,55
57,21,41
96,74,45
0,47,87
36,94,7
64,68,55
24,82,35
89,97,79
5,47,55
96,68,46
81,28,55
49,94,1
1,68,71
49,83,38
73,49,20
10,68,55
24,45,46
83,15,47
41,70,79
40,68,55
28,37,7
26,75,54
64,18,15
41,82,55
96,18,21
24,49,64
83,60,85
18,71,87
45,22,79
51,68,46
1,75,70
33,19,17
96,26,5
17,43,70
49,46,25
24,1,37
40,51,55
38,49,86
49,10,54
55,46,71
68,46,55
40,68,46
83,20,15
43,68,46
10,55,15
41,82,58
11,52,94
72,83,78
58,26,66
96,60,85
66,68,46
39,94,87
0,20,85
82,83,5
89,18,83
97,92,22
1,22,78
41,26,82
96,83,55
24,10,64
11,38,47
40,41,82
18,68,55
18,82,54
46,68,22
10,43,55
96,43,55
97,82,10
76,71,47
81,89,5
64,99,94
81,17,85
80,68,86
68,46,55
40,75,43
59,36,76
92,54,55
96,66,80
96,66,18
97,50,53
66,46,7
57,38,47
28,85,7
96,68,55
72,11,86
81,61,21
57,43,15
17,68,49
64,28,7
5,21,70
24,10,70
64,89,93
92,54,68
20,55,87
64,49,10
43,68,55
17,82,55
97,26,79
49,71,47
18,54,55
66,21,85
40,57,26
16,41,45
1,21,55
89,21,85
57,21,1
86,38,47
80,1,24
57,74,58
1,18,19
43,36,47
18,68,46
24,49,40
99,46,55
83,4,37
74,45,78
66,35,21
82,38,47
36,85,70
70,35,94
58,43,22
3,28,68
99,41,43
24,97,47
96,18,83
49,83,55
72,97,58
40,57,26
0,36,60
97,60,47
8,45,78
80,49,41
0,94,15
57,43,47
96,41,49
1,35,53
64,10,46
4,85,71
51,85,46
81,68,46
96,92,54
16,33,15
0,58,71
18,55,47
96,51,85
49,37,87
89,36,76
24,58,4
1,75,92
40,68,46
42,60,71
96,68,46
18,68,46
80,11,71
75,85,46
0,36,46
80,19,55
92,78,79
64,49,82
51,85,70
66,92,22
24,18,55
24,50,43
64,72,47
46,83,22
83,61,39
68,85,55
66,46,55
0,41,82
82,19,53
41,11,94
36,5,22
96,20,55
96,66,51
96,80,47
8,16,78
46,35,54
28,85,7
24,39,71
81,19,85
49,28,37
96,46,55
43,38,47
60,68,55
51,20,87
57,74,45
24,92,54
74,99,94
96,18,46
96,25,20
26,53,7
96,68,55
81,36,7
8,54,22
80,10,26
0,57,87
24,66,76
22,46,55
18,68,46
38,94,87
68,46,55
47,85,55
26,20,52
10,59,46
78,22,79
49,39,87
28,37,7
96,18,43
81,46,55
96,38,47
80,28,71
49,21,85
78,68,22
49,7,47
1,20,5
46,79,15
64,89,93
96,18,36
64,89,96
43,46,55
49,35,85
75,78,79
68,46,55
41,82,75
72,57,58
49,92,54
64,92,54
64,68,46
81,41,55
38,89,94
68,78,55
58,85,46
28,85,71
64,82,71
49,83,36
96,18,46
89,83,97
18,85,70
96,68,55
96,1,18
97,57,87
40,20,94
64,36,60
96,21,85
43,68,46
68,46,55
64,51,54
1,4,94
76,87,7
41,58,45
35,54,55
97,59,36
43,38,47
81,21,85
96,83,15
75,55,71
57,36,44
81,19,85
80,20,54
66,43,68
49,36,60
11,55,47
17,75,46
18,68,53
49,82,11
89,10,46
57,36,78
87,71,39
1,36,5
51,68,37
16,45,39
0,36,5
0,46,47
96,43,83
96,49,54
33,82,41
96,21,54
51,46,55
64,33,49
24,1,43
49,83,75
8,16,45
24,60,47
97,36,4
80,20,15
17,51,35
68,20,46
75,36,20
4,78,79
81,92,54
57,55,7
39,22,87
81,26,68
66,92,22
43,92,54
66,94,87
16,0,74
41,35,1
81,51,5
33,43,5
83,55,47
80,57,19
49,68,55
17,10,19
96,46,55
80,70,54
11,59,68
60,46,55
41,78,71
18,68,46
89,79,15
68,46,55
41,82,49
58,36,47
43,94,55
49,35,55
89,49,66
43,46,55
92,68,55
51,68,21
64,10,47
96,68,55
85,93,54
49,83,55
26,11,58
89,49,85
1,43,33
81,44,85
73,81,87
96,46,55
83,94,47
28,37,46
43,38,47
64,49,43
68,54,55
0,26,22
92,22,15
66,68,55
96,18,28
18,10,76
68,46,55
64,55,39
80,68,46
41,60,49
74,68,54
51,18,75
81,36,5
60,20,46
57,26,54
43,46,15
43,18,51
64,36,94
96,80,22
96,18,54
46,54,55
0,36,47
99,97,11
92,70,47
25,51,76
24,83,60
72,38,79
66,60,92
18,19,46
28,37,7
64,49,54
28,37,7
96,24,64
96,68,55
80,49,46
4,38,47
55,38,47
36,46,15
40,57,26
64,49,60
97,15,47
40,81,46
36,5,70
43,52,47
18,92,78
24,83,92
58,38,47
26,43,15
75,43,47
66,92,46
89,85,54
0,96,15
96,41,82
57,35,41
18,92,71
66,18,92
80,17,10
80,75,87
96,64,5
78,92,22
96,57,66
18,36,45
96,43,46
43,38,47
81,21,70
24,36,5
0,1,87
1,18,46
24,64,20
41,36,44
96,68,55
46,17,54
46,58,94
49,74,36
58,75,66
66,11,92
43,85,46
26,93,38
96,18,54
78,68,22
16,87,71
66,78,22
80,42,47
96,18,51
57,20,46
35,21,70
8,0,78
17,51,68
81,1,7
49,26,47
43,68,55
89,75,43
80,68,55
43,68,21
64,41,89
41,74,87
68,46,55
81,43,70
0,28,96
96,18,46
99,87,39
80,82,79
72,41,58
41,82,42
96,1,0
20,68,55
68,46,55
58,99,38
49,10,55
8,57,11
36,5,44
51,43,70
49,36,21
80,96,47
43,55,47
40,33,5
68,46,55
96,92,54
17,28,37
96,20,71
38,22,39
68,46,55
8,58,15
18,46,55
21,85,55
40,28,37
28,21,7
8,46,55
41,49,39
10,46,15
0,24,36
24,89,43
41,46,55
40,58,20
97,99,55
83,94,47
39,54,71
89,97,36
40,68,55
36,92,79
64,93,55
82,92,21
26,36,20
41,66,49
92,54,55
89,87,79
33,51,20
82,43,60
64,49,85
24,83,47
8,83,87
97,92,54
4,78,22
18,21,15
96,18,64
43,75,46
41,35,46
57,36,55
78,22,55
49,11,79
18,68,46
58,60,38
28,37,7
24,41,47
96,51,85
21,51,85
49,53,55
97,45,39
37,46,55
10,43,47
24,20,55
33,68,55
92,54,55
5,43,21
73,51,21
87,79,39
41,35,79
60,47,87
10,93,15
11,47,15
96,20,68
99,1,83
99,47,55
74,45,78
49,68,54
24,10,64
41,83,20
66,26,78
28,46,7
24,1,10
68,46,55
49,20,15
64,49,68
19,43,47
57,66,18
60,92,55
64,40,93
68,21,46
64,60,15
49,22,55
89,54,47
18,51,7
40,10,38
0,15,79
75,92,54
3,28,47
8,99,11
49,92,54
74,45,22
97,58,22
66,92,79
16,8,72
55,46,47
80,68,46
8,49,83
18,68,46
49,38,39
40,43,55
68,21,46
0,20,5
66,43,55
75,43,79
53,36,5
68,94,87
75,60,87
80,26,75
1,71,87
58,43,38
36,20,60
92,54,79
40,57,26
50,75,15
89,10,46
96,11,47
96,68,55
64,66,22
60,15,55
96,74,45
96,49,60
39,46,71
33,46,47
96,18,47
80,71,55
41,58,5
35,68,85
64,68,55
25,20,68
18,75,46
82,36,87
66,18,46
