0,36,5,20,52
97,75,78,15,83
96,68,46,80,55
66,75,54,22,92
66,68,70,18,55
1,68,43,85,55
68,71,8,55,94
1,36,80,83,24
1,43,20,87,60
64,36,44,15,20
66,75,49,18,89
39,47,89,58,94
66,68,46,18,55
43,75,47,15,26
0,36,39,79,49
39,43,47,89,58
71,49,18,22,92
96,46,49,18,92
41,74,11,49,89
96,66,99,47,22
43,49,54,24,92
33,68,19,85,55
96,33,68,18,21
1,68,45,18,82
36,41,43,45,83
71,49,18,51,87
33,68,47,15,58
43,78,79,89,58
68,75,46,55,89
68,43,20,57,26
36,72,41,49,58
96,43,15,20,24
36,40,43,57,26
96,47,83,24,60
43,81,51,21,55
96,68,18,51,92
71,46,54,55,94
66,68,18,54,92
72,74,45,78,22
17,19,51,55,92
0,36,49,24,60
0,36,5,71,83
0,36,5,54,92
36,75,43,47,58
99,39,8,78,16
36,5,68,10,51
68,15,49,55,24
64,1,37,20,94
68,40,46,18,55
97,78,16,89,58
33,40,75,17,18
68,46,80,81,21
43,18,82,21,85
68,71,17,19,51
39,72,8,87,94
43,75,55,22,54
37,7,46,78,18
66,78,79,54,22
70,43,46,54,55
68,46,18,54,92
68,37,81,19,28
96,40,43,24,26
46,81,18,51,17
33,36,37,79,18
1,49,83,20,87
43,18,51,54,55
1,71,39,87,94
33,68,70,40,26
36,41,43,82,92
71,43,20,21,94
96,37,71,40,43
64,74,43,85,55
68,80,49,54,57
35,18,54,55,92
97,38,46,15,22
70,46,18,19,55
64,36,39,71,47
7,81,19,28,94
96,66,54,89,92
0,36,5,71,24
0,36,15,49,60
71,49,20,87,94
70,43,18,21,85
64,97,99,39,83
96,36,5,40,50
38,75,43,46,15
43,46,47,18,55
0,39,45,15,58
83,87,58,92,94
8,72,78,16,22
96,66,79,54,22
0,72,45,78,79
64,35,36,15,49
71,49,87,24,94
36,5,74,45,49
39,72,74,82,58
96,33,43,46,55
97,66,49,22,92
81,17,51,19,49
33,37,7,10,51
0,75,82,57,60
41,78,47,82,58
96,75,80,49,92
43,81,18,21,55
96,75,80,49,89
72,11,78,47,49
5,40,43,85,57
36,75,43,47,80
96,66,68,54,55
33,68,46,55,89
11,49,22,57,26
36,5,49,51,19
97,15,79,54,22
0,24,89,58,60
36,5,43,15,24
41,11,49,82,22
96,71,81,50,85
66,49,54,22,92
68,46,47,85,55
66,68,46,81,55
35,71,47,49,94
45,15,47,22,58
68,40,75,46,94
0,36,5,24,60
96,78,83,58,60
33,68,51,85,55
68,41,82,83,60
66,68,54,55,92
68,5,41,46,82
37,7,71,47,87
39,74,45,78,16
7,83,57,26,60
33,40,19,57,26
8,74,43,45,47
39,72,8,47,16
96,75,46,83,92
36,41,45,20,94
1,80,49,85,55
66,47,18,54,89
68,40,43,80,21
38,45,46,78,22
0,71,47,49,87
71,75,46,49,51
96,41,43,47,60
36,17,85,55,26
0,1,36,47,85
33,40,46,15,19
33,1,71,20,60
33,7,43,21,94
1,71,87,24,94
0,33,36,41,47
66,75,79,54,22
96,40,43,47,18
39,45,49,87,94
36,10,43,47,24
97,38,45,83,58
66,68,46,54,55
0,38,43,47,82
97,36,47,82,58
1,68,49,18,55
0,36,47,18,83
0,36,68,11,46
5,43,17,51,21
68,7,43,46,55
68,70,71,46,94
37,7,40,57,28
70,40,47,81,17
1,82,18,20,24
5,38,43,47,49
97,4,39,28,94
5,7,85,55,28
41,46,82,21,55
68,41,46,47,55
97,43,15,47,28
10,47,54,22,92
38,78,47,80,26
0,71,15,50,85
36,70,15,20,52
73,50,83,52,24
96,33,68,15,20
33,37,43,24,28
36,5,70,80,49
41,43,28,82,60
49,54,22,24,92
96,75,43,47,20
97,58,11,47,26
7,40,17,19,57
64,18,55,57,26
72,78,15,57,26
37,43,47,55,28
96,1,11,43,18
75,78,83,89,58
36,41,75,46,24
70,71,17,19,87
40,75,43,55,26
46,81,18,20,54
70,81,18,20,85
68,36,70,43,47
68,46,18,51,55
0,72,74,45,79
33,68,37,19,55
96,41,46,18,54
64,83,86,89,58
0,97,43,47,26
1,68,70,46,57
49,20,54,55,24
96,46,18,54,92
64,33,71,75,24
36,46,15,55,28
0,36,43,57,26
0,36,5,72,74
36,49,22,54,57
74,15,49,54,92
36,5,49,83,60
66,40,18,89,26
96,36,5,57,26
97,1,36,11,54
64,10,49,55,94
33,1,5,15,24
96,38,75,43,47
68,47,81,19,55
68,79,20,24,92
0,1,36,24,60
33,36,41,43,18
0,36,49,54,24
71,40,82,26,94
40,46,49,18,55
96,80,18,22,92
96,18,19,55,28
0,5,43,80,49
64,75,79,47,83
15,18,57,26,60
33,35,68,54,92
8,41,74,11,82
38,15,47,79,58
38,75,78,15,22
96,43,80,18,54
39,72,74,45,47
1,35,39,71,87
37,7,81,17,19
39,49,54,22,92
66,41,54,22,92
97,66,36,11,22
33,5,37,7,28
35,68,46,54,55
0,36,7,43,83
1,68,41,18,24
0,64,96,83,26
35,18,85,54,55
70,46,80,55,92
68,46,51,54,92
71,81,18,17,21
96,66,38,75,54
74,45,78,16,22
39,72,8,45,58
71,75,43,47,94
0,40,43,57,26
35,37,7,82,28
0,66,36,18,20
0,5,49,83,24
0,36,43,47,82
0,36,22,89,58
37,70,7,26,28
36,41,11,49,94
66,68,80,18,51
0,97,36,22,26
68,81,18,51,17
8,74,45,78,16
35,70,81,17,49
71,46,81,49,94
96,68,37,46,55
96,40,46,18,55
39,41,11,82,89
46,81,51,19,21
97,37,41,82,58
38,45,78,47,82
66,68,43,81,18
1,41,43,82,83
97,36,39,83,58
0,36,71,20,87
33,36,43,17,21
66,43,47,58,60
71,41,79,82,57
96,66,10,43,18
46,81,17,19,51
41,15,80,47,58
37,7,43,47,28
36,5,81,19,85
64,4,43,20,57
74,45,47,79,26
96,66,10,54,92
36,43,79,20,85
72,8,78,15,22
64,0,47,83,58
33,1,10,24,57
71,43,80,51,87
0,4,43,20,21
70,46,82,20,55
68,46,17,51,55
81,17,87,55,94
68,36,46,51,55
0,41,15,49,82
36,5,68,46,55
66,40,49,20,55
0,36,5,49,24
68,15,52,21,85
80,49,54,87,94
66,70,80,18,55
66,38,75,47,92
66,36,38,78,47
64,40,75,46,57
35,36,5,72,15
41,74,45,18,82
46,49,51,54,92
96,78,54,22,92
97,40,78,57,26
46,80,18,51,85
36,43,15,47,83
36,46,54,26,92
7,43,18,55,28
37,7,81,51,28
68,46,18,85,55
8,11,78,16,22
66,68,45,57,26
5,70,17,19,21
41,74,47,82,58
64,35,82,22,92
38,39,89,92,94
66,75,80,51,92
66,80,18,22,92
66,68,78,46,18
96,1,43,47,18
96,68,41,18,55
66,41,74,11,78
96,46,18,85,55
41,11,46,78,92
68,46,85,55,89
68,43,46,80,54
15,49,82,83,21
97,15,49,54,92
43,46,47,80,55
0,37,71,87,94
36,46,20,85,89
0,36,43,49,83
64,36,20,57,60
64,99,68,15,18
71,74,43,47,60
71,40,49,87,94
5,70,81,20,85
0,71,45,79,60
37,7,81,21,28
35,43,80,54,92
64,74,45,26,94
39,72,45,47,49
36,49,22,87,57
0,36,5,49,94
97,41,11,82,89
49,83,54,22,92
4,41,79,82,60
0,36,60,80,28
35,47,15,82,55
68,75,46,18,55
36,78,80,49,55
0,35,71,43,15
66,7,54,55,92
96,46,49,55,24
33,43,47,18,55
36,40,57,26,60
39,41,11,82,58
47,18,83,87,28
38,71,15,18,57
71,15,47,57,26
66,10,75,54,92
7,10,83,58,60
0,5,71,43,20
41,43,79,80,47
71,50,87,24,60
96,66,68,46,55
37,7,41,47,94
70,46,18,85,55
71,39,16,87,94
96,0,75,47,83
96,40,43,54,55
96,36,46,79,15
3,36,71,73,15
66,71,18,21,85
97,45,15,57,26
66,74,43,26,94
64,36,79,15,58
99,11,24,58,60
64,43,82,83,89
96,66,68,18,55
96,0,36,83,54
36,5,10,19,21
68,40,80,18,22
38,8,78,47,22
96,66,68,46,55
66,75,78,54,92
37,10,43,81,17
36,49,54,22,92
7,46,81,17,55
78,16,54,22,92
33,66,18,51,86
66,40,80,18,51
96,75,78,46,47
0,36,5,50,83
7,46,80,17,51
36,39,71,43,87
33,68,46,80,18
5,70,17,19,51
97,36,41,82,83
1,35,47,83,60
39,11,49,87,94
97,8,46,79,16
36,5,10,43,51
75,43,49,54,92
33,45,49,87,58
71,75,46,18,94
37,7,41,49,54
0,97,36,39,94
58,87,57,26,28
37,18,51,21,28
5,40,85,57,28
43,46,47,54,55
66,43,49,18,55
64,75,49,87,60
96,68,70,18,55
68,43,46,80,92
68,46,17,18,54
68,46,54,89,92
15,47,82,55,24
38,39,83,87,94
96,68,36,78,79
97,33,71,87,94
96,36,5,55,24
71,40,15,85,26
37,7,49,82,22
0,39,71,43,49
40,80,81,85,57
36,10,15,83,26
68,5,81,17,51
97,1,36,24,57
96,71,80,82,54
64,0,33,40,47
60,49,54,87,92
4,43,47,22,26
45,20,87,24,57
64,36,5,68,55
64,36,5,45,24
8,75,78,79,55
97,36,38,47,83
72,74,45,78,47
33,68,46,85,55
35,5,70,81,49
0,1,36,5,49
68,43,17,51,55
96,68,46,18,55
75,43,79,49,58
43,46,20,54,55
68,46,78,54,92
35,70,41,82,94
36,5,7,60,28
64,79,83,55,24
0,3,36,71,15
97,72,47,82,22
80,81,21,85,94
33,68,46,18,92
66,74,43,46,22
72,74,45,16,22
0,64,36,7,28
33,1,40,41,43
1,43,18,51,20
33,1,81,21,55
46,15,18,22,55
0,64,75,43,47
71,40,81,19,87
68,81,82,21,85
0,11,75,82,58
96,1,68,18,24
40,43,18,54,92
1,68,7,18,28
33,68,15,54,92
58,75,89,26,57
7,46,18,24,28
0,38,71,72,57
5,17,19,51,87
71,11,47,87,94
68,37,43,46,55
96,17,18,19,86
0,36,11,24,26
41,82,54,22,92
0,36,49,54,92
0,64,97,57,26
64,37,7,18,28
46,49,54,22,92
97,38,79,82,87
97,7,47,16,58
8,74,45,87,28
70,7,40,18,28
5,40,18,85,87
66,75,22,55,92
10,75,49,54,92
36,83,57,26,60
71,40,43,75,85
43,80,49,54,58
33,46,51,21,55
7,75,60,28,94
97,11,80,22,57
37,7,43,47,28
75,46,22,55,60
96,68,46,18,55
18,21,85,55,26
33,70,46,18,21
1,36,81,85,24
75,47,22,89,92
74,75,45,78,16
70,81,17,21,55
71,43,47,87,94
97,8,74,45,57
41,47,49,85,28
78,79,47,58,92
64,43,47,49,57
68,43,46,18,55
66,68,46,55,89
97,99,39,16,22
43,47,81,18,86
33,66,68,46,55
36,10,43,78,47
36,11,49,57,58
64,36,38,7,58
0,36,5,43,49
33,81,17,19,49
64,36,47,24,60
68,79,16,22,55
26,37,57,58,28
70,71,85,21,87
78,16,54,22,92
64,1,36,40,26
36,5,37,85,21
96,66,40,18,26
64,0,99,11,18
38,7,72,15,47
47,80,49,83,92
40,46,17,51,55
41,79,80,24,58
41,43,47,49,82
97,41,47,82,22
39,72,41,49,82
66,68,51,85,55
36,5,15,83,24
33,43,79,47,24
37,47,57,58,94
43,47,49,57,26
5,38,43,75,47
96,66,38,75,47
70,81,18,51,17
35,68,43,46,47
68,70,46,17,51
11,47,82,86,94
36,5,68,46,85
36,5,70,21,85
38,75,79,22,28
8,72,78,86,22
0,35,41,49,82
46,49,51,21,92
33,40,43,47,80
36,5,15,49,24
38,8,45,78,16
68,43,46,47,55
36,5,71,50,83
70,43,46,47,18
35,70,41,21,85
0,36,20,24,60
96,66,68,46,15
96,43,46,15,55
41,75,80,55,60
0,64,36,24,60
41,46,18,55,92
96,40,19,21,55
0,36,5,15,52
68,75,46,55,89
66,40,18,57,26
97,41,82,28,94
97,1,36,15,47
0,33,36,49,57
41,74,45,78,79
40,43,47,57,26
96,97,75,78,58
36,5,81,18,55
97,38,10,45,47
36,47,15,83,24
39,74,43,45,47
97,10,45,47,82
96,43,15,47,60
68,46,51,54,92
0,36,71,10,24
18,21,85,55,87
33,7,18,51,28
39,43,15,58,94
39,75,43,47,89
39,74,43,78,22
43,80,49,81,21
66,46,54,22,92
8,11,78,16,22
71,43,47,87,94
68,43,46,18,55
74,11,45,47,89
68,18,85,54,92
39,8,78,16,94
8,72,41,16,58
68,81,18,17,21
36,74,46,47,60
97,11,75,18,87
99,41,47,82,94
96,66,75,78,79
66,54,22,58,92
41,46,18,82,54
96,68,46,18,21
96,36,47,15,26
96,37,46,83,28
38,75,43,47,54
35,68,46,19,55
41,81,18,17,55
66,7,43,80,28
64,36,46,49,20
11,46,82,54,92
68,10,46,47,55
71,17,21,85,94
68,46,18,55,92
33,36,46,21,85
5,70,81,51,21
5,37,46,55,28
40,46,17,18,55
96,1,46,80,24
0,36,15,50,57
66,47,49,54,92
97,7,45,47,28
35,70,71,40,49
78,55,54,22,92
66,68,75,54,92
1,99,46,18,54
33,35,17,49,21
33,43,47,18,55
8,72,78,16,22
10,43,80,17,51
43,46,47,80,18
96,70,46,18,92
96,0,37,47,89
39,72,78,47,22
66,68,43,18,55
36,5,41,81,85
66,49,54,22,92
0,41,43,57,26
66,40,26,60,94
68,46,18,21,55
1,40,43,18,20
64,0,36,68,80
79,54,22,57,26
1,46,49,20,55
1,49,20,85,24
66,4,43,18,55
96,66,11,54,22
96,40,46,82,21
64,5,43,49,82
36,11,43,83,53
40,43,81,18,89
0,36,41,82,83
0,36,41,79,82
39,8,74,45,79
96,75,18,55,92
39,8,72,41,16
11,49,83,58,60
68,81,17,18,55
39,71,43,47,87
40,18,57,58,60
97,71,79,87,94
96,97,78,47,22
96,68,46,18,86
68,40,10,46,15
66,68,75,54,22
66,43,18,54,55
68,79,18,22,55
46,17,18,51,55
37,7,43,26,28
7,10,46,18,92
36,5,49,85,94
1,43,47,18,20
7,43,15,47,49
97,72,74,49,94
37,43,47,28,94
0,33,15,49,20
68,7,18,21,55
68,40,46,18,55
1,15,55,87,89
68,46,54,22,92
37,47,49,87,58
0,64,35,47,49
8,41,72,82,22
46,17,18,51,55
97,99,72,47,58
0,49,83,54,58
33,35,79,22,92
43,15,49,87,94
41,74,75,46,15
68,46,17,51,85
1,68,43,20,24
16,49,22,58,94
64,68,37,36,24
33,68,71,49,18
71,11,43,87,94
0,70,80,49,85
38,79,47,22,58
68,10,18,22,55
66,41,54,55,92
0,36,5,10,49
36,5,17,19,51
71,40,74,57,26
99,36,41,82,59
33,10,43,15,94
0,38,43,79,58
71,41,82,18,20
36,15,83,54,92
39,74,45,47,15
97,11,49,57,26
0,64,36,68,15
60,49,54,87,92
66,41,43,78,54
66,43,75,80,55
72,45,78,15,47
0,36,43,82,24
36,41,15,47,22
0,43,20,26,94
97,39,71,45,94
35,15,49,22,54
68,5,43,19,21
96,66,46,18,55
99,11,80,49,82
68,41,46,82,58
5,81,19,85,21
96,66,18,55,24
0,71,11,49,51
96,49,20,26,60
40,43,15,82,57
17,51,21,87,89
66,41,78,47,89
96,36,5,10,60
72,74,15,47,22
97,5,8,72,16
41,15,82,85,24
96,75,43,47,28
68,46,49,54,55
0,64,36,5,60
33,97,8,72,16
5,43,49,85,92
68,43,75,86,58
97,71,39,22,87
66,68,80,18,54
96,97,11,47,58
66,68,75,43,46
36,38,72,47,58
33,40,43,46,18
71,39,87,58,94
0,49,57,26,60
38,15,83,26,60
68,46,81,18,55
97,43,79,80,47
70,17,18,51,21
64,0,97,58,60
35,43,46,54,92
64,75,43,47,58
75,16,55,54,22
64,97,75,49,54
71,15,87,58,94
0,36,43,47,58
39,72,45,58,94
71,39,74,45,16
66,72,41,47,22
41,75,49,18,55
1,66,68,43,18
74,45,47,82,26
33,49,17,25,94
74,45,47,83,58
46,49,54,55,92
68,46,54,55,92
36,45,46,49,55
36,49,83,55,58
39,71,87,57,94
68,46,19,51,85
43,46,82,55,87
64,75,15,83,22
64,71,11,60,94
36,37,5,81,28
66,43,46,85,55
64,71,87,57,94
40,47,83,57,26
37,7,41,18,55
68,41,54,22,92
40,15,18,22,57
68,38,46,18,55
97,8,72,78,79
37,74,10,45,28
38,75,78,47,22
75,46,15,49,92
35,19,51,54,92
68,5,40,21,57
37,7,71,74,45
64,68,36,76,46
96,66,43,47,18
96,40,51,55,28
66,68,18,55,24
40,74,43,15,83
96,33,43,18,20
79,22,57,26,94
33,70,18,51,55
0,1,37,47,28
0,97,36,41,24
39,8,72,78,16
96,64,36,38,15
68,7,46,18,85
0,36,71,15,83
0,36,38,83,58
64,97,66,36,5
1,36,5,43,21
74,45,89,26,57
70,40,81,52,26
39,43,15,82,58
33,1,36,80,55
96,75,78,22,55
71,81,17,19,49
0,97,5,10,20
7,43,54,55,92
38,78,79,47,57
81,17,21,87,94
33,43,54,22,92
68,36,70,51,55
11,43,15,49,58
96,75,22,58,92
36,68,70,80,49
64,33,49,89,26
36,37,43,47,83
37,7,72,45,47
64,74,45,57,94
40,15,47,20,57
37,7,45,78,89
35,37,7,81,28
10,11,78,54,22
75,43,81,19,55
1,71,83,60,94
0,36,5,49,58
70,81,21,87,25
75,80,54,22,92
66,75,46,49,24
36,5,47,50,24
33,36,79,60,94
64,97,66,79,58
97,8,74,45,16
66,75,43,17,51
36,49,18,54,22
0,10,11,49,18
96,38,39,75,94
66,11,45,16,86
66,68,46,55,92
46,49,81,54,92
46,81,51,85,55
0,97,36,57,26
33,68,46,18,55
0,97,72,49,57
0,97,74,45,47
66,68,46,80,55
35,81,51,54,92
11,54,22,57,26
97,15,82,22,58
64,1,83,20,55
35,10,46,18,54
68,43,46,54,92
35,49,83,87,58
66,68,79,18,55
70,41,43,47,17
0,36,5,71,20
39,41,47,82,94
4,43,18,83,85
96,38,71,39,47
96,68,46,18,55
47,79,83,20,58
97,68,71,11,94
0,97,47,15,89
0,39,74,11,94
66,68,38,75,47
68,80,54,55,92
96,78,79,18,22
4,7,47,58,28
33,35,81,82,17
75,43,80,18,55
68,46,18,51,55
66,43,80,49,92
70,40,43,47,20
8,72,78,16,22
68,70,40,46,55
39,75,22,89,92
96,71,41,82,60
0,36,5,39,72
39,8,72,78,94
38,39,15,49,94
35,46,49,87,94
0,36,74,49,82
41,47,82,87,57
36,5,75,43,49
39,43,47,58,94
39,72,11,47,49
68,75,46,85,55
41,46,47,82,93
35,46,54,55,92
35,71,49,26,94
0,36,74,78,60
36,71,47,26,60
66,49,54,22,92
66,68,18,21,55
33,35,68,17,54
68,71,18,21,85
0,99,79,87,89
39,8,87,57,94
36,71,49,87,94
39,41,47,82,89
99,58,79,82,26
64,36,15,47,57
37,39,10,17,51
1,71,75,18,89
43,18,51,54,92
96,38,75,47,51
39,72,41,45,82
96,40,15,18,60
5,80,81,20,24
0,47,54,22,89
68,46,54,55,24
36,5,75,47,58
97,66,33,78,22
5,47,49,83,22
39,8,74,45,47
68,37,40,18,85
33,1,70,43,18
96,68,43,18,21
43,47,82,83,22
40,83,52,24,26
38,75,47,26,92
68,46,18,51,55
39,49,87,58,94
41,43,47,49,83
97,72,8,16,58
38,72,78,47,89
99,8,10,78,22
68,70,46,80,55
36,68,43,47,57
17,18,19,51,55
97,41,10,43,79
39,72,74,45,78
33,35,68,41,55
66,75,46,22,24
0,36,49,18,20
97,99,41,47,83
0,47,83,89,94
71,49,54,92,94
68,46,54,55,92
0,97,87,57,26
96,68,46,79,92
0,36,5,10,58
68,40,46,18,55
96,66,54,22,92
66,68,75,46,49
45,49,22,58,92
97,71,15,49,94
96,43,47,18,82
68,70,46,55,26
33,46,49,55,87
97,36,74,45,83
97,74,11,45,16
33,75,46,55,26
97,10,83,57,26
96,10,43,49,20
97,39,71,49,87
33,17,19,51,26
10,49,54,89,92
68,43,46,18,55
33,66,41,55,89
0,1,49,87,93
1,68,46,18,85
97,45,78,15,47
36,71,43,47,24
35,46,81,51,55
68,78,49,54,55
39,74,11,78,26
96,68,7,75,18
68,49,18,51,22
36,47,87,26,28
66,68,46,54,55
68,15,51,54,92
33,66,72,74,15
97,75,78,79,58
0,36,5,39,49
33,35,46,51,55
66,68,46,18,55
49,17,19,21,87
33,15,81,51,85
8,78,16,22,92
1,41,43,20,60
35,68,46,17,51
43,46,49,54,28
66,68,78,18,54
97,36,8,74,46
97,39,45,57,94
38,39,72,87,58
46,49,18,17,55
33,39,74,45,49
7,41,49,82,28
0,96,36,40,85
33,40,80,20,21
66,10,75,54,92
1,70,46,21,24
36,5,43,20,24
81,17,19,51,21
96,0,64,26,60
35,41,82,54,57
39,45,78,86,22
38,39,74,45,47
68,40,75,46,55
68,70,43,17,53
49,54,55,92,94
0,33,15,58,94
68,70,43,17,87
0,49,20,92,94
40,18,51,55,57
39,8,11,45,86
96,1,37,7,24
37,7,18,55,28
72,8,74,45,78
68,7,17,18,19
68,18,22,54,92
96,66,47,49,92
0,11,43,47,60
0,1,41,82,83
78,47,22,58,94
33,40,43,57,26
46,79,47,55,92
0,1,36,50,87
68,71,46,55,94
36,5,70,10,21
97,74,75,45,58
0,37,83,87,24
1,70,46,18,24
66,37,7,54,92
66,54,22,89,92
96,66,68,40,55
64,36,80,20,24
36,68,46,18,55
97,74,45,58,60
0,64,7,71,83
47,83,20,24,60
96,68,46,18,55
43,47,54,55,92
68,46,18,54,92
41,43,81,17,82
39,11,22,87,94
66,36,87,89,28
71,75,49,87,94
66,68,11,79,55
0,71,41,85,87
96,68,18,54,92
70,46,49,55,24
0,64,36,78,49
33,66,99,83,20
5,46,18,85,55
36,7,74,47,49
49,20,24,60,94
96,68,54,22,92
66,68,75,46,55
33,68,18,21,55
39,75,47,51,94
3,70,40,19,26
96,68,41,18,85
96,75,46,18,55
0,68,5,81,49
33,37,43,57,94
70,43,46,47,18
96,38,87,58,94
43,80,18,19,51
33,35,71,40,87
96,68,36,43,80
68,46,18,54,94
68,46,18,87,92
35,68,41,82,55
68,81,49,54,92
66,11,78,79,22
97,41,43,47,82
33,68,49,20,85
64,80,49,18,55
68,46,49,54,92
97,41,74,45,82
43,47,54,55,92
97,74,45,78,57
43,75,80,18,24
0,33,70,82,85
96,68,75,18,19
74,45,78,16,86
38,15,49,58,92
96,74,75,45,15
0,40,60,57,28
68,43,46,18,51
43,83,24,57,26
36,43,20,87,94
8,74,78,16,86
96,1,36,5,49
96,68,75,55,92
0,49,24,92,94
1,36,15,18,89
72,74,45,78,16
68,71,75,18,55
68,74,46,16,55
68,46,17,19,55
33,68,17,49,21
75,78,15,47,22
97,43,47,89,26
64,33,40,57,26
39,74,10,45,28
49,51,54,55,92
97,71,47,53,58
64,68,16,87,60
33,35,70,81,51
96,66,68,46,18
43,75,78,47,58
64,36,5,20,24
64,41,42,47,82
43,49,20,55,24
33,36,37,81,28
40,17,81,19,26
97,7,41,78,83
96,68,54,55,92
96,66,68,54,55
36,5,18,20,21
38,43,47,49,83
33,70,38,47,49
97,72,8,16,82
0,36,5,74,83
38,78,47,15,58
35,68,46,55,92
66,80,49,22,92
68,70,46,17,51
10,75,43,46,55
96,7,47,80,54
35,41,49,82,58
37,39,47,28,94
96,36,40,57,26
96,68,80,18,55
72,43,15,16,57
68,46,81,18,55
33,46,81,17,55
71,40,17,19,21
68,46,17,51,55
0,5,81,49,20
0,75,43,47,80
68,46,17,51,55
68,70,80,19,85
0,64,36,71,25
70,81,49,17,92
37,7,40,57,28
0,4,49,87,94
64,68,46,83,58
39,72,74,45,78
99,71,83,58,94
96,46,79,54,55
5,70,19,87,94
38,72,74,78,92
66,35,78,54,92
46,17,18,51,85
64,1,70,49,55
96,66,43,49,60
96,68,37,7,18
64,0,37,74,28
1,15,81,18,20
66,68,78,46,79
70,20,21,85,94
80,49,24,60,94
39,8,72,78,16
0,49,87,89,94
70,40,49,21,85
10,46,18,54,55
97,41,78,82,26
38,8,78,47,22
40,41,43,81,82
33,66,46,22,57
64,5,43,47,24
78,47,54,22,92
35,74,43,47,49
1,71,15,87,24
68,40,80,18,24
41,11,83,55,92
33,68,46,18,55
45,78,15,79,89
68,10,83,89,58
96,68,46,18,55
68,37,28,18,92
11,46,78,79,47
1,46,20,85,87
96,43,46,78,79
43,47,83,60,94
37,7,47,57,26
43,47,49,92,94
96,68,18,21,55
39,74,45,79,94
97,41,79,15,82
46,81,17,21,85
96,49,83,55,92
36,70,71,20,94
68,41,46,81,55
40,46,80,19,51
5,46,81,18,55
75,45,22,55,26
36,43,47,49,20
66,35,68,54,24
41,78,47,79,22
35,40,49,82,51
11,43,78,15,16
35,43,49,87,94
37,7,75,18,51
66,18,22,55,92
41,75,43,82,20
33,68,17,18,55
0,1,5,51,20
96,36,47,54,55
68,46,54,55,92
70,43,18,24,89
74,45,47,22,57
66,68,43,18,54
39,8,74,16,87
33,37,7,21,28
66,75,46,51,55
64,36,37,15,83
33,40,46,55,26
38,47,49,54,92
96,5,43,47,20
33,35,37,7,28
70,40,81,19,26
66,81,51,21,55
46,17,51,19,55
10,75,18,20,60
39,74,45,79,16
68,8,45,16,55
71,43,81,21,94
11,80,49,20,94
81,19,51,85,28
0,64,66,71,60
46,81,17,19,51
68,46,18,55,89
5,81,17,50,21
81,21,85,87,94
37,7,18,54,92
64,36,45,20,60
0,47,82,24,25
36,82,20,24,60
37,38,47,57,28
96,68,54,55,92
68,41,78,82,55
5,41,81,50,19
68,43,47,54,55
72,16,54,22,92
68,43,46,85,55
68,49,18,54,55
96,75,43,46,20
8,16,22,87,94
96,8,46,16,22
96,68,82,54,22
35,68,5,36,55
33,36,75,18,24
11,89,26,94,57
1,5,70,10,87
36,41,43,47,20
36,40,81,21,28
0,36,71,7,28
66,36,11,49,58
68,43,75,46,55
66,49,54,22,92
64,35,43,47,60
0,68,70,83,20
1,18,82,20,89
96,68,70,46,51
96,68,80,18,55
1,43,15,47,60
