68,92,46,55
96,81,18,51
96,89,21,85
0,68,5,55
58,79,78,22
96,11,75,54
17,37,85,35
89,75,57,49
72,43,38,47
24,26,10,61
80,99,75,43
18,68,46,55
76,61,46,87
11,49,53,93
51,19,36,5
54,86,92,22
60,61,44,87
0,73,10,70
18,68,54,55
0,60,39,71
0,41,68,1
18,68,46,47
17,18,37,7
0,94,87,71
58,68,46,55
40,26,68,37
0,36,5,44
96,66,74,78
51,4,46,55
82,68,53,55
46,18,54,55
41,82,46,55
7,39,87,71
79,45,78,22
57,18,60,55
40,57,26,33
68,93,54,55
72,8,68,55
26,57,75,83
74,36,20,94
49,21,85,1
78,10,92,22
80,40,68,85
46,41,38,47
0,49,87,47
49,71,46,39
51,60,85,15
40,20,36,21
64,41,82,75
40,96,46,15
96,33,64,89
80,82,36,42
0,71,94,87
41,82,99,97
96,54,18,46
46,68,54,79
82,87,94,39
10,43,38,47
75,37,38,39
96,89,18,46
82,71,38,47
99,64,75,11
80,49,64,1
42,36,5,60
11,68,46,55
81,51,20,21
68,7,46,55
94,71,46,70
68,28,37,7
80,43,19,70
24,41,82,10
1,43,20,59
66,58,53,22
20,7,5,55
82,68,21,55
75,18,99,37
64,89,68,46
64,49,92,55
80,38,58,46
40,73,21,71
81,26,20,1
24,73,50,52
17,20,1,68
0,40,36,5
0,1,36,5
96,41,82,64
49,21,85,54
96,75,20,47
64,89,11,46
68,37,46,55
57,26,46,49
0,41,58,7
96,73,18,60
96,1,80,60
46,41,58,38
24,60,20,46
10,68,50,70
41,75,68,55
81,20,46,68
80,18,19,70
64,43,55,47
96,18,51,46
0,74,96,46
33,68,20,55
41,92,54,55
0,89,86,79
25,43,93,71
96,1,18,68
66,68,46,55
92,20,60,79
96,39,87,71
36,28,46,55
40,26,43,54
0,33,68,55
49,25,54,55
49,74,4,45
96,49,18,83
18,68,46,55
0,68,46,55
1,92,54,36
96,49,38,47
1,43,85,57
96,66,43,47
81,68,21,46
24,75,68,55
1,5,83,37
33,43,36,47
49,68,38,55
96,57,26,71
40,26,80,70
96,18,80,66
96,18,40,46
96,64,46,55
0,96,46,55
57,18,10,46
96,92,54,55
99,41,82,11
58,15,38,47
21,85,93,22
96,89,18,75
74,55,45,39
94,39,71,87
18,68,46,55
22,68,94,79
66,5,74,55
72,99,75,55
0,74,3,52
68,92,54,55
43,28,47,7
96,18,64,4
96,57,26,64
54,49,46,47
80,51,92,54
17,68,46,55
81,21,17,71
38,66,92,54
74,43,45,47
96,41,18,53
74,75,71,47
0,49,50,80
82,28,37,7
0,66,18,36
41,83,5,94
41,82,42,94
0,76,38,55
40,26,37,7
41,66,36,55
80,18,19,46
72,8,94,79
17,18,68,7
74,66,78,22
40,54,68,70
71,55,94,87
96,66,46,55
96,18,36,85
89,18,10,85
81,68,21,55
58,83,74,15
54,89,46,55
18,93,46,47
17,82,53,87
97,58,38,41
64,74,94,87
43,36,28,7
58,43,60,47
57,26,71,79
96,18,43,46
64,17,19,85
54,58,46,55
96,28,46,7
17,36,5,52
64,40,66,47
49,18,68,46
96,92,85,54
25,43,20,85
96,64,22,15
89,49,38,47
68,52,46,60
49,18,43,47
0,85,4,21
96,18,20,92
66,21,46,55
46,17,19,94
66,51,85,46
82,18,46,15
21,5,46,55
57,68,5,55
36,68,46,55
64,51,85,15
0,49,36,87
96,43,20,5
18,47,38,22
96,36,38,47
0,26,40,55
72,83,36,5
8,41,82,18
46,92,54,55
10,68,78,22
40,64,36,78
96,18,46,55
0,83,36,15
80,49,35,36
64,43,28,47
81,59,37,17
10,68,70,55
66,55,78,39
10,85,93,46
81,19,36,17
10,68,74,55
78,58,75,22
89,49,93,39
80,51,92,54
96,18,93,66
66,18,68,55
96,1,18,64
96,18,46,55
41,82,99,49
21,18,51,85
66,4,93,55
24,68,46,55
78,60,46,55
97,20,21,57
96,49,18,89
80,43,85,47
24,68,4,39
73,37,20,5
49,83,43,58
64,24,60,1
64,57,33,15
18,36,87,71
71,39,94,87
81,36,5,52
66,60,36,79
28,37,70,7
35,43,49,47
64,25,54,15
10,68,60,55
64,49,68,89
0,64,36,44
10,99,45,15
89,49,54,47
64,41,18,55
0,10,36,70
35,68,46,55
18,68,46,55
49,66,75,82
0,49,64,60
96,47,54,7
96,24,18,21
1,20,55,47
64,57,60,46
72,64,11,47
64,97,80,37
96,97,18,66
40,57,26,47
96,35,10,18
83,28,61,7
0,20,55,71
25,50,38,41
24,60,52,71
96,18,68,46
33,82,43,15
96,68,46,55
8,97,4,79
49,83,94,47
96,57,54,55
96,18,54,47
73,36,5,71
96,18,35,85
41,82,36,45
96,66,43,47
64,49,97,15
38,89,25,15
64,89,83,49
38,66,76,54
80,49,68,55
33,10,19,76
40,49,5,22
38,78,58,22
96,18,85,22
66,92,54,22
64,68,46,55
49,83,92,54
25,19,46,55
46,92,96,54
33,68,46,55
21,11,85,15
18,55,46,47
42,59,52,47
66,28,46,7
43,39,94,87
96,75,21,46
17,44,37,1
46,41,82,97
1,83,35,82
8,16,10,11
72,89,64,79
10,51,28,70
57,71,38,47
33,99,57,87
94,18,68,46
49,66,22,7
97,36,5,44
26,28,37,87
96,21,46,55
81,18,19,5
46,49,68,54
96,49,18,68
64,58,75,87
20,60,46,71
96,64,46,55
80,1,85,46
18,68,46,55
96,18,68,15
49,78,38,39
72,10,36,5
72,97,58,16
96,18,36,85
89,41,82,85
46,49,18,22
24,5,94,39
40,57,35,55
96,10,47,15
64,51,68,55
96,18,46,55
80,41,82,54
0,33,52,47
94,11,54,39
96,18,43,55
57,45,71,87
41,82,43,28
74,52,93,71
78,75,79,55
97,53,1,79
89,10,11,54
33,68,46,55
96,49,64,85
0,1,5,70
21,68,85,55
96,24,70,87
54,68,46,79
49,58,94,41
58,75,68,46
64,49,5,46
36,5,44,55
96,68,55,79
0,83,60,15
74,68,55,47
68,93,54,47
53,92,93,54
38,58,18,78
72,16,22,8
41,43,36,28
40,26,64,55
43,51,20,85
1,68,53,55
43,85,46,55
64,49,26,20
81,17,19,87
73,41,82,70
96,18,58,46
0,57,83,68
10,21,85,47
18,28,37,7
33,92,54,15
89,26,75,41
18,55,46,7
57,43,36,94
19,17,51,96
46,58,94,47
43,68,46,55
17,19,85,51
0,26,11,68
96,92,54,22
49,92,54,36
97,26,36,47
1,28,37,7
49,66,35,46
94,49,87,79
16,97,36,47
89,10,11,47
89,70,68,46
25,75,51,46
46,58,22,55
21,92,85,54
57,83,5,71
89,10,11,15
10,43,68,55
96,18,10,46
75,60,94,87
80,57,75,72
64,43,46,55
24,18,75,78
96,18,68,55
21,18,26,85
37,21,71,87
81,43,36,60
41,58,82,47
16,74,46,55
81,68,21,46
39,47,87,71
8,40,47,15
11,49,53,93
22,79,78,47
64,49,82,36
64,18,68,46
54,18,96,46
16,8,99,86
21,68,85,55
66,92,46,55
10,82,43,46
24,1,58,45
80,66,60,92
43,20,5,36
81,33,19,17
1,36,44,76
72,57,76,46
58,26,60,37
25,21,87,71
46,78,22,89
40,1,18,70
5,28,36,37
40,57,26,68
64,0,18,11
72,15,38,47
54,92,38,47
40,81,26,21
24,41,58,79
41,33,38,47
0,97,68,47
72,41,82,36
96,49,18,46
0,53,5,94
33,43,79,47
96,49,38,47
89,93,38,47
10,68,47,55
66,18,38,47
96,18,68,66
96,75,68,46
51,68,46,55
64,85,93,54
80,20,5,87
0,17,21,7
68,55,38,47
72,86,22,8
41,82,11,5
64,17,51,21
80,26,40,55
0,49,99,36
64,49,51,47
66,43,54,47
83,36,87,71
18,55,46,47
70,10,85,54
96,33,50,5
66,18,92,46
43,68,55,15
64,49,18,46
0,73,43,20
96,18,10,55
49,10,68,46
64,76,60,7
17,68,70,87
96,68,46,55
41,82,94,87
97,58,1,41
33,47,54,55
96,74,10,45
83,1,18,3
97,99,78,79
18,51,37,55
97,10,45,79
24,40,36,44
66,43,38,47
1,58,20,45
1,18,10,70
80,66,35,82
24,94,79,71
35,21,51,85
64,49,51,89
43,45,94,15
99,18,11,39
96,68,46,55
73,81,19,21
64,25,92,54
49,18,68,47
89,43,94,47
18,43,46,55
74,82,68,45
46,18,92,54
49,68,25,15
41,18,82,54
18,68,46,55
35,83,68,93
96,18,66,46
64,1,68,46
96,99,18,75
64,18,68,5
18,10,54,55
19,68,46,79
46,76,54,92
10,83,61,46
38,18,54,47
51,68,7,55
96,18,46,55
89,49,68,54
49,51,85,47
10,11,46,47
40,49,75,21
21,51,85,71
46,68,22,55
21,51,85,46
96,10,43,20
80,5,46,55
17,41,38,25
24,66,18,46
64,57,3,52
10,43,94,47
89,68,46,55
40,0,19,92
35,28,54,79
83,68,54,92
18,99,68,46
33,94,70,49
66,43,55,47
72,66,78,22
43,66,51,55
80,75,43,46
46,18,54,55
0,1,37,47
18,47,38,39
18,92,85,86
0,1,20,53
64,49,10,85
40,57,26,36
0,68,38,47
81,51,46,55
57,43,85,87
80,75,20,93
26,79,78,22
96,20,70,68
24,5,85,94
24,4,68,55
38,68,46,47
40,33,82,26
96,49,53,54
64,36,5,15
96,89,85,21
36,5,46,55
33,44,7,79
74,45,46,39
66,75,68,46
16,18,72,96
64,99,36,47
96,81,18,19
0,39,87,71
40,60,36,15
71,39,94,87
68,7,46,55
24,82,85,86
68,55,46,15
66,92,54,22
46,54,92,78
96,18,68,79
17,18,75,55
28,37,46,7
49,92,28,7
21,51,85,47
1,18,20,47
96,49,64,93
18,10,68,55
96,57,28,47
0,49,20,76
46,66,61,70
26,4,46,76
1,68,94,55
92,22,54,68
49,43,28,60
64,49,35,5
16,42,11,45
51,68,46,55
97,99,15,47
96,18,58,46
46,78,96,22
68,55,54,15
41,74,75,58
80,68,46,55
89,43,36,21
16,58,72,22
24,36,37,7
49,51,46,47
96,18,43,68
0,1,60,70
89,49,54,79
80,33,18,75
96,18,75,60
96,75,5,70
17,5,25,49
26,28,45,46
33,59,53,55
33,10,94,25
11,26,83,20
96,18,64,60
83,92,54,15
68,55,46,39
24,49,58,97
16,49,46,15
80,64,60,15
89,66,78,22
89,75,60,46
97,74,45,15
24,43,55,47
41,26,92,82
96,0,43,20
64,49,58,79
46,49,35,54
81,43,19,17
96,18,66,75
75,68,22,39
41,59,53,55
41,21,44,85
89,66,10,79
0,26,39,87
3,20,45,52
89,21,85,15
70,19,94,87
66,43,53,47
1,10,36,76
26,10,68,55
8,16,74,22
89,18,46,15
41,7,38,47
96,64,93,38
0,64,36,5
8,33,72,16
5,21,85,70
96,18,80,86
97,39,71,87
66,51,92,54
43,36,78,22
78,43,46,47
75,58,99,22
40,43,21,47
75,71,94,87
49,26,60,47
0,57,26,40
64,54,18,46
82,87,38,39
33,50,68,70
64,49,58,60
54,22,46,55
89,75,43,47
16,89,75,54
64,49,11,97
96,15,39,87
58,36,38,47
72,58,87,39
82,39,87,71
72,8,66,22
96,49,54,70
18,43,66,55
74,45,38,47
33,21,94,25
0,1,36,47
75,68,46,87
80,49,92,54
64,36,45,55
24,75,36,92
16,41,39,87
18,19,46,55
24,33,85,94
64,75,22,55
64,11,54,55
81,28,5,70
96,66,18,68
57,71,94,87
64,43,45,71
17,82,51,79
24,92,22,47
40,18,46,15
96,18,68,46
72,97,78,79
74,28,36,15
22,79,38,47
49,68,46,33
96,18,46,55
96,18,68,36
8,74,26,45
83,68,5,36
66,68,46,55
40,68,96,46
96,60,22,55
64,49,83,47
96,49,54,47
96,64,22,71
68,85,46,55
24,28,37,7
0,41,97,79
16,68,54,55
64,52,78,15
40,68,85,46
3,36,87,71
0,36,44,55
66,36,5,94
21,85,36,5
89,57,10,54
81,76,61,55
89,11,46,15
80,83,20,55
46,18,96,78
49,71,17,39
74,11,46,22
46,75,54,55
78,36,38,47
19,80,51,55
46,43,92,54
81,36,70,57
89,49,5,15
92,22,78,55
49,36,70,68
33,68,54,55
28,36,37,7
72,8,22,47
10,68,54,55
10,68,54,55
74,37,78,7
35,28,37,7
64,49,68,22
81,19,17,87
75,47,87,71
49,68,5,55
64,25,21,94
96,66,92,54
57,75,22,55
50,36,44,47
57,26,44,87
49,76,1,36
8,26,36,82
64,54,46,25
46,92,54,55
0,64,60,71
64,49,96,54
96,58,72,86
96,66,35,46
46,81,92,54
66,18,37,55
40,0,26,15
68,71,46,55
80,24,94,15
74,60,45,38
18,68,85,55
64,46,51,54
96,41,68,46
89,58,92,41
96,83,46,55
10,51,92,54
1,92,37,54
96,18,64,46
41,66,82,46
18,43,85,70
81,20,5,36
72,41,58,39
58,75,50,68
96,43,39,47
54,78,66,46
97,20,54,25
97,39,94,71
96,26,72,58
96,93,94,87
58,75,60,46
64,18,68,46
8,18,39,47
80,41,58,60
33,21,68,85
96,49,18,64
44,87,78,79
80,43,92,36
0,50,60,93
16,8,72,78
33,28,68,37
38,89,92,54
59,82,11,71
64,68,5,55
16,74,78,39
0,58,15,39
35,68,46,87
11,99,59,44
41,47,38,87
49,42,99,36
59,82,43,47
26,11,45,39
43,68,46,55
49,35,68,93
49,51,38,47
64,54,46,55
74,20,46,68
26,36,71,47
80,64,96,79
66,68,21,55
10,18,35,46
51,85,46,71
0,49,99,55
16,57,8,79
64,49,68,55
72,8,10,39
64,26,82,55
40,33,20,15
96,1,54,39
75,39,87,71
18,68,54,55
99,75,38,47
41,82,45,39
96,57,60,15
80,81,85,24
64,49,85,93
24,20,54,15
82,36,78,60
89,97,66,22
64,10,68,55
97,43,38,47
96,18,68,70
33,42,46,49
18,43,68,46
83,82,43,60
24,10,26,40
26,68,46,55
51,68,21,55
41,58,94,55
18,83,92,55
72,8,16,97
16,8,72,38
53,93,46,55
24,68,46,55
43,36,5,44
19,17,51,55
89,97,43,47
16,47,38,22
41,43,68,1
64,49,96,55
0,5,35,85
96,99,15,47
89,71,94,87
41,43,53,94
46,80,92,54
0,40,26,83
18,68,85,46
89,49,54,55
19,68,92,55
66,92,68,55
75,68,46,15
99,43,75,15
64,39,87,71
96,18,46,47
24,10,55,15
80,81,19,70
64,74,36,93
16,8,11,59
99,89,75,55
99,68,55,79
21,51,85,93
71,39,94,87
53,35,51,93
96,89,54,49
99,68,54,55
89,41,33,55
49,53,60,93
1,92,53,55
33,11,38,87
24,10,3,55
19,81,51,55
78,66,54,79
97,26,45,78
96,1,18,20
96,18,68,54
49,87,94,47
66,68,54,55
54,68,70,55
72,8,45,78
96,66,83,78
83,11,36,22
96,89,64,46
41,18,75,54
64,49,51,89
96,18,51,54
82,58,78,22
50,43,94,15
64,49,93,89
24,49,43,28
57,42,43,7
16,1,58,72
46,96,94,87
41,58,38,87
24,81,66,54
64,33,54,49
49,28,57,7
40,18,64,46
18,20,36,44
66,68,22,47
24,83,21,15
96,36,5,55
5,51,21,46
1,26,11,85
96,68,46,55
96,73,50,80
68,55,38,47
96,10,68,55
17,10,68,70
89,49,1,55
46,68,94,55
96,89,18,10
49,92,20,54
57,26,75,46
8,16,74,45
96,1,71,7
21,28,37,7
74,68,45,55
80,18,19,70
46,78,18,22
54,49,93,22
60,52,38,79
81,1,21,70
78,11,22,47
89,21,51,85
78,68,93,38
64,24,36,44
18,68,46,55
10,85,36,5
96,68,46,55
71,39,94,87
1,18,37,85
10,92,28,54
49,92,54,22
96,18,68,55
96,18,20,68
18,3,61,70
64,41,60,39
0,57,83,71
58,4,38,47
89,75,99,54
24,43,68,55
46,66,92,54
17,82,43,70
41,87,94,22
37,36,28,94
71,15,94,87
66,55,22,79
21,93,85,71
96,18,68,28
24,10,68,55
46,49,75,78
99,49,83,47
80,49,21,5
49,74,93,7
1,60,20,54
78,66,68,22
68,7,78,55
18,68,21,55
0,43,51,94
80,26,18,46
24,41,20,46
18,75,68,55
73,81,20,5
15,37,87,71
81,18,46,47
96,8,18,39
43,51,68,55
64,68,46,55
41,75,68,60
46,57,20,54
51,92,21,46
49,43,68,55
96,92,20,54
21,11,85,79
94,68,87,55
24,49,10,55
64,0,96,1
80,49,46,1
96,41,68,55
43,92,54,55
89,49,53,47
80,1,36,96
41,82,53,71
96,68,46,55
86,74,45,78
21,51,85,47
74,43,93,45
24,57,60,7
18,68,46,55
24,64,68,55
49,43,5,71
16,66,59,55
96,11,18,80
96,68,46,55
0,54,92,94
89,75,68,15
49,10,50,15
68,21,46,55
64,74,59,60
17,68,46,55
96,33,64,93
97,58,43,41
89,75,85,49
64,57,26,49
82,28,94,87
64,49,68,46
97,43,38,47
1,26,11,55
49,5,70,87
96,18,60,79
58,68,46,55
64,36,44,55
80,89,37,79
99,43,46,55
28,36,68,55
40,17,19,81
96,41,97,7
24,79,78,22
18,66,75,58
64,20,70,68
96,43,54,47
40,68,70,55
16,89,72,38
36,5,46,55
57,66,78,22
40,17,92,54
21,83,85,47
17,51,68,46
10,68,46,55
18,37,54,7
89,49,82,35
41,58,38,79
96,57,26,43
80,10,68,55
57,58,45,15
18,21,85,46
80,81,46,70
81,17,66,19
51,68,46,55
81,49,0,71
80,99,10,75
51,68,46,55
81,19,68,55
64,36,5,44
81,66,51,55
40,51,75,55
50,59,4,5
96,18,10,46
8,74,45,47
96,49,4,21
92,68,54,55
81,19,39,87
74,92,54,22
24,66,46,79
49,68,54,55
1,35,85,5
96,49,66,47
49,18,46,55
45,28,37,94
1,18,46,15
66,68,45,46
49,18,21,46
80,0,94,1
16,8,72,78
0,49,66,83
33,68,46,55
10,18,54,55
97,82,26,78
16,72,38,47
82,43,42,15
66,68,15,79
24,66,83,47
54,78,92,22
43,68,46,47
24,20,94,7
89,18,93,47
99,35,83,70
17,18,46,55
74,68,46,55
1,36,54,15
96,18,46,55
18,28,68,55
26,75,78,79
87,55,94,71
96,66,18,78
36,87,94,79
96,99,26,75
46,92,54,68
40,18,21,55
72,41,74,58
96,49,64,93
17,21,51,85
49,75,20,46
96,64,36,44
81,7,46,33
10,53,38,47
81,18,68,46
54,78,75,22
82,20,5,47
24,64,35,46
72,41,26,78
89,25,87,71
64,49,85,89
49,43,94,35
66,51,68,46
46,18,66,22
1,82,75,21
96,33,18,82
0,51,20,5
96,38,36,78
80,92,54,55
24,25,20,1
89,68,54,55
41,66,75,92
96,66,78,79
96,28,37,7
54,66,46,55
24,43,36,5
96,33,75,43
92,55,54,47
96,85,5,36
35,28,37,7
40,26,21,70
81,66,46,55
80,17,19,33
96,18,64,20
16,8,22,79
72,66,78,79
81,21,85,71
49,60,1,71
96,49,10,11
25,82,83,92
40,83,75,7
99,89,75,55
81,19,85,5
81,85,39,87
92,28,37,7
64,49,5,45
43,28,53,60
24,41,60,93
28,37,38,7
68,92,54,55
82,66,78,47
96,49,18,46
64,43,96,47
8,92,54,47
10,68,46,55
66,10,92,71
96,33,18,47
16,8,72,37
96,16,18,92
64,10,22,55
21,68,85,46
21,59,5,47
72,57,97,39
64,93,38,47
64,43,36,47
81,50,85,57
15,36,37,71
64,66,59,46
1,42,46,55
64,49,92,54
96,43,38,47
96,83,68,55
81,18,76,82
64,89,10,93
18,68,46,55
57,83,60,47
89,68,46,55
0,10,43,36
66,83,44,58
72,58,99,22
96,18,54,55
43,75,28,22
96,89,54,49
43,51,55,15
40,57,26,1
89,97,83,49
73,89,94,55
49,83,5,78
72,41,82,58
81,51,19,17
40,57,26,10
64,18,68,55
16,8,94,33
74,22,78,79
64,79,87,71
46,18,75,54
74,45,79,39
46,92,54,55
96,25,92,54
80,51,68,55
24,25,99,20
41,82,60,58
0,36,5,44
24,44,61,71
1,36,21,71
49,68,70,71
64,89,75,41
81,43,68,47
64,49,83,36
96,18,68,46
81,21,51,85
38,58,22,47
73,36,5,97
18,68,54,47
49,93,38,47
24,75,68,61
96,24,10,46
81,51,46,55
96,68,46,55
97,99,92,22
96,54,92,22
38,43,86,47
96,18,64,46
96,93,38,15
40,51,68,55
64,89,26,75
18,37,46,55
17,10,19,68
96,57,26,47
0,16,60,1
96,18,4,94
24,80,96,46
64,10,93,54
80,45,70,7
21,51,28,85
18,33,82,19
78,66,92,22
64,54,18,46
96,64,51,46
64,89,51,93
49,21,94,87
43,18,51,46
0,85,46,55
39,55,87,71
94,71,22,87
41,99,22,55
89,75,68,55
18,68,46,55
18,92,46,79
24,3,10,64
26,83,46,71
94,43,68,70
41,75,20,36
57,28,37,7
18,83,36,20
1,21,51,85
35,68,46,55
72,78,45,22
96,33,18,46
5,3,85,70
80,89,66,75
81,33,40,73
1,47,78,55
83,15,54,47
35,43,68,55
54,82,60,46
64,58,43,60
66,68,46,55
49,66,92,54
80,46,38,79
49,35,70,15
24,58,37,87
54,66,92,46
64,57,47,79
49,92,54,94
54,49,92,70
64,49,66,35
38,89,60,94
51,18,10,46
96,40,45,86
96,20,85,70
24,36,5,55
70,68,54,55
41,35,68,15
64,58,46,55
64,89,66,94
89,97,83,49
96,64,43,5
64,43,38,47
19,35,40,51
49,85,36,93
41,58,68,38
97,43,93,55
49,28,37,7
96,41,58,47
96,49,66,10
19,81,35,36
96,97,3,36
97,36,54,79
21,50,85,70
54,78,10,22
21,51,85,47
18,43,28,37
18,35,68,46
96,49,83,41
8,11,94,39
1,82,60,15
96,18,68,46
64,18,68,55
80,64,43,21
96,68,46,55
64,18,35,85
80,1,45,89
96,64,68,55
74,83,85,55
75,18,51,36
96,1,5,46
54,89,26,22
38,75,46,55
82,20,5,7
64,58,26,71
96,18,75,68
96,89,92,93
0,19,36,55
55,47,37,71
66,83,45,47
99,41,43,39
49,74,68,54
74,52,45,38
64,24,61,78
24,89,66,92
89,5,25,15
74,45,46,39
96,92,38,47
24,49,5,55
41,36,5,76
43,75,83,60
0,75,83,36
75,82,43,47
54,78,22,15
18,51,68,46
40,17,21,55
96,18,38,47
96,10,36,54
96,11,64,54
19,83,68,55
96,37,46,55
59,51,68,55
41,82,74,38
40,89,93,25
54,49,92,70
81,19,70,17
40,57,26,97
96,18,64,46
16,8,86,47
8,16,72,86
54,68,46,55
92,68,54,55
73,36,5,76
57,26,93,47
40,81,19,87
0,33,66,78
36,47,38,60
72,64,43,5
24,74,37,39
96,18,68,55
16,72,46,79
64,43,38,47
54,64,46,55
40,57,26,21
70,43,68,46
96,25,18,15
49,21,46,55
38,10,46,47
96,80,83,20
96,18,75,20
40,92,54,55
17,28,85,37
8,43,76,45
82,28,37,7
96,64,46,47
26,68,85,46
54,43,92,46
81,17,26,24
64,41,68,55
51,68,93,46
80,17,19,1
64,10,28,44
10,45,46,39
40,57,26,60
89,75,94,87
24,18,85,46
36,60,78,79
24,1,60,20
97,58,83,15
96,81,18,46
96,36,68,55
57,18,51,52
24,33,43,68
0,36,5,68
96,18,68,55
96,20,46,68
64,47,46,55
89,59,20,15
8,57,58,87
40,26,93,54
96,1,20,7
40,57,18,55
57,4,22,47
80,36,5,55
0,75,83,70
64,10,4,93
40,18,96,46
64,40,20,60
72,49,11,55
80,51,68,46
75,55,54,22
81,82,4,7
5,28,37,7
68,92,46,55
25,10,50,5
26,28,37,7
89,18,46,49
96,1,20,60
18,43,46,47
64,99,36,20
64,1,60,49
10,85,93,47
68,4,46,55
92,39,38,47
64,49,54,39
89,83,43,22
40,26,96,46
92,53,36,79
66,92,85,54
38,22,78,15
18,68,46,55
92,68,54,55
8,97,45,33
49,68,46,55
89,25,78,47
8,33,11,4
96,18,43,47
96,18,68,46
97,25,1,41
33,68,46,55
10,58,18,96
1,83,59,47
80,1,64,94
24,49,20,87
18,68,46,55
96,89,93,54
50,83,36,44
96,18,87,71
1,68,46,71
52,37,70,15
82,60,45,55
50,36,5,44
43,5,38,47
96,41,83,46
51,21,46,55
64,36,70,60
64,74,92,47
96,82,5,55
46,18,92,54
43,68,46,47
81,26,85,37
89,55,93,87
49,82,11,47
24,81,10,17
53,93,46,55
54,66,92,46
72,41,58,16
49,92,54,68
24,41,82,20
82,21,85,55
81,18,19,35
0,74,83,45
24,40,64,15
19,20,21,46
74,26,82,94
74,45,78,15
96,57,82,93
80,41,75,79
8,15,45,39
96,43,92,54
96,18,68,55
64,1,10,89
96,89,20,85
19,43,70,47
75,43,68,5
96,25,66,10
96,1,18,46
66,36,5,92
96,24,18,66
58,83,36,5
17,70,46,25
42,75,68,55
24,58,60,38
80,49,64,68
37,85,79,55
96,50,35,15
24,66,85,55
75,87,46,71
41,82,46,55
64,35,68,55
72,74,38,47
89,18,21,85
96,89,10,75
0,1,68,55
40,26,92,54
24,18,10,55
96,66,18,93
0,49,36,5
24,66,85,46
54,58,46,15
81,41,82,25
64,38,58,46
18,36,5,46
96,64,46,55
46,18,68,54
43,66,75,68
40,41,82,57
20,87,94,60
89,47,38,22
24,64,20,55
