96,5,41,46,82,55
7,39,71,87,28,94
8,45,78,79,22,93
18,55,89,60,93,57
33,5,40,55,57,26
68,38,54,55,25,93
68,72,8,86,55,89
40,75,83,24,57,26
36,5,74,76,20,94
1,68,70,49,21,85
66,10,78,79,22,92
68,70,40,80,85,93
38,41,46,47,15,55
0,39,47,49,83,87
68,71,39,46,49,87
1,15,82,51,85,60
36,40,10,20,21,55
64,71,41,75,43,82
96,40,46,15,18,26
96,33,64,85,21,89
36,70,41,42,80,82
0,71,75,83,87,94
97,99,41,82,89,92
96,10,46,47,18,54
96,64,68,46,79,54
64,39,41,82,87,94
38,10,43,76,47,83
37,38,39,42,75,47
96,46,18,54,55,89
38,71,76,47,82,20
64,99,75,11,60,94
64,1,79,80,49,54
64,36,5,42,57,60
68,72,11,46,18,55
37,81,17,51,20,21
68,7,46,85,21,55
68,70,71,10,46,94
68,37,7,54,28,93
68,70,43,80,50,19
0,70,41,10,82,24
1,70,43,20,58,59
66,45,53,22,58,60
5,7,20,21,55,28
68,75,80,82,21,55
1,99,37,75,18,24
64,68,46,47,89,93
64,41,49,55,24,92
38,41,46,80,22,58
5,70,71,40,73,21
1,43,81,20,21,26
0,73,50,52,55,24
1,3,68,75,17,20
0,36,5,40,73,46
0,1,33,96,36,5
96,64,41,10,82,89
11,49,51,21,85,54
96,75,47,18,20,60
64,11,46,47,89,93
96,68,37,46,55,28
46,49,87,57,26,60
0,7,40,41,44,58
96,68,73,76,18,60
96,1,80,54,24,60
38,72,41,46,89,58
96,64,46,20,24,60
68,70,40,10,50,55
99,68,41,75,82,55
68,73,46,81,20,21
0,70,80,18,19,21
64,96,43,47,54,55
96,68,46,18,51,55
0,96,74,46,49,18
33,68,46,18,20,55
41,43,82,54,55,92
0,10,79,86,89,94
4,71,43,53,25,93
96,1,68,47,80,18
0,66,68,46,18,55
97,60,79,20,58,92
96,5,39,71,18,87
36,46,21,55,24,28
40,43,54,57,26,93
0,33,68,10,55,89
5,49,54,55,25,92
4,74,45,78,49,57
96,49,18,83,85,89
68,10,46,18,54,55
0,68,10,46,18,55
1,36,5,54,59,92
96,5,38,41,47,49
64,1,43,20,85,57
96,66,43,47,79,18
68,46,81,19,21,85
68,75,83,55,24,89
1,5,37,18,83,52
33,36,43,47,80,21
68,38,15,49,55,25
96,64,89,71,57,26
70,40,80,19,85,26
96,66,80,18,54,86
96,40,10,46,18,55
96,64,46,18,54,55
0,96,97,46,55,58
96,10,46,18,57,26
96,18,54,55,92,93
99,41,11,78,82,55
64,38,15,47,89,58
51,21,85,22,53,93
96,75,46,49,18,89
68,39,74,45,46,55
39,71,10,54,87,94
68,10,46,18,85,55
68,79,22,55,87,94
66,68,5,74,55,92
1,99,72,75,49,55
0,3,74,52,24,94
68,20,85,54,55,92
68,7,43,47,55,28
96,64,4,80,18,83
96,64,20,55,57,26
38,46,47,15,49,54
38,11,80,51,54,92
68,46,17,18,20,55
71,81,17,19,21,85
66,38,47,54,57,92
68,74,43,45,47,58
96,41,73,18,53,94
71,74,75,47,87,89
0,3,80,49,50,59
37,7,41,82,53,28
0,66,36,4,46,18
5,41,76,82,83,94
4,41,42,82,57,94
0,68,38,76,54,55
64,37,7,40,57,26
1,66,36,41,82,55
96,44,46,80,18,19
38,72,8,79,52,94
68,7,46,17,18,55
66,39,74,45,78,22
68,70,40,44,50,54
68,71,46,87,55,94
96,66,68,46,54,55
96,35,36,46,18,85
10,11,18,21,85,89
33,68,81,21,54,55
39,74,44,15,83,58
46,47,54,55,89,25
46,47,18,51,53,93
71,41,17,82,53,87
97,38,41,79,89,58
64,73,74,41,87,94
36,37,7,43,81,28
36,43,47,49,58,60
71,39,79,55,57,26
96,10,43,46,47,18
64,47,17,19,21,85
46,15,54,55,25,58
96,37,7,46,18,28
36,5,76,17,19,52
64,66,40,47,89,57
68,38,41,46,49,18
96,47,21,85,54,92
71,43,20,85,55,25
96,64,10,78,15,22
5,38,47,49,89,25
64,66,68,46,52,60
43,47,49,18,85,21
0,4,5,70,85,21
96,68,18,20,54,92
66,68,46,21,85,55
46,17,19,51,21,94
66,76,46,51,21,85
41,46,15,49,82,18
68,5,36,46,21,55
1,68,5,85,55,57
36,5,68,46,55,60
64,15,17,51,85,21
0,64,66,36,49,87
96,36,5,43,81,20
96,38,46,47,18,22
96,36,38,46,47,59
0,68,40,46,55,26
36,5,72,46,83,55
96,8,41,46,82,18
96,33,46,54,55,92
68,38,10,78,46,22
64,33,36,40,78,20
96,68,46,18,54,55
0,36,15,83,24,57
64,35,36,5,80,49
64,96,43,47,18,28
37,40,81,17,19,59
68,70,10,46,22,55
64,66,68,39,78,55
10,46,21,85,53,93
36,15,80,81,17,19
68,10,74,47,55,93
68,75,78,22,55,58
39,49,85,21,89,93
7,80,51,54,55,92
96,66,18,85,21,93
66,68,46,18,52,55
96,1,64,70,18,21
96,64,68,46,18,55
64,99,41,75,49,82
96,75,18,51,21,85
66,4,68,42,55,93
68,46,81,55,24,94
68,5,78,46,55,60
97,70,20,21,85,57
96,49,18,89,93,25
41,43,47,80,51,85
68,4,39,10,24,60
37,5,73,20,24,58
58,41,43,49,83,26
64,1,73,47,24,60
64,33,68,15,55,57
36,68,71,46,18,87
71,40,39,87,26,94
36,5,44,81,52,85
66,36,5,44,79,60
4,37,70,7,19,28
35,43,46,47,49,55
64,35,15,54,25,28
68,10,78,49,55,60
64,68,38,49,89,93
0,64,36,44,49,93
99,68,10,45,15,55
11,47,49,53,54,89
64,41,76,18,50,55
0,96,36,70,10,21
64,35,68,10,46,55
96,68,46,18,54,55
66,75,49,82,24,92
0,64,80,49,20,60
96,38,7,47,51,54
96,35,18,21,24,94
64,1,47,20,55,59
64,46,15,49,57,60
64,38,72,11,47,60
64,97,37,76,80,93
96,97,66,8,18,89
89,40,42,47,57,26
96,35,71,10,46,18
97,7,18,83,28,61
0,68,70,71,20,55
38,41,76,50,52,25
0,71,76,52,24,60
96,64,68,46,18,54
33,41,43,15,82,28
96,68,71,46,18,55
97,4,8,72,79,16
44,47,49,83,89,94
96,28,54,55,57,92
96,46,47,18,54,55
36,5,71,73,42,82
96,35,37,10,18,85
1,36,41,45,82,58
96,66,43,47,18,93
64,97,79,15,49,83
38,75,15,24,89,25
64,97,49,83,89,60
66,38,76,54,24,92
64,68,80,49,54,55
33,10,76,46,81,19
5,40,78,49,22,92
26,38,78,22,57,58
96,18,51,85,22,92
66,54,55,22,87,92
64,68,10,46,55,25
38,49,83,54,58,92
46,81,82,19,55,25
64,96,46,18,54,92
33,68,46,18,54,55
99,5,11,15,21,85
46,47,18,54,55,92
1,33,42,47,52,59
66,68,7,46,55,28
71,39,43,47,87,94
96,75,46,51,21,93
1,37,42,44,17,52
96,97,64,41,46,82
1,97,35,82,83,85
38,8,10,11,45,16
64,72,78,79,55,89
37,70,10,49,51,28
38,71,47,55,57,93
33,99,87,57,60,94
96,68,41,46,18,94
96,66,7,49,22,58
97,36,5,44,79,82
97,37,7,87,26,28
96,46,18,21,54,55
36,5,81,18,19,85
64,68,46,49,18,54
96,68,11,49,18,51
64,0,75,49,87,58
71,46,20,22,86,60
96,64,46,18,54,55
1,46,80,85,54,21
68,46,18,54,55,89
96,68,15,18,82,24
4,38,39,78,49,93
97,1,36,5,72,10
97,1,5,72,16,58
96,99,36,44,18,85
35,41,82,53,85,89
11,46,49,18,22,89
5,39,10,75,24,94
96,35,7,40,55,57
96,66,10,74,47,15
64,68,10,51,54,55
96,46,18,54,55,25
41,80,82,20,54,92
0,33,71,47,52,24
99,39,42,11,54,94
96,43,47,18,54,55
71,74,45,87,57,94
33,41,43,82,58,28
4,71,74,20,52,93
38,8,75,78,79,55
97,1,79,82,53,55
99,10,75,11,54,89
33,68,46,17,18,55
96,64,47,49,21,85
0,1,5,70,50,54
68,18,51,21,85,55
96,1,66,70,87,24
99,68,46,79,54,55
1,97,41,49,58,94
99,68,75,46,82,58
64,96,5,46,49,18
36,5,68,44,46,55
96,64,68,79,18,55
0,15,83,21,60,94
64,68,38,74,47,55
68,11,47,53,54,93
64,60,53,54,92,93
38,78,15,47,18,58
58,72,8,16,22,26
36,41,43,15,59,28
64,40,46,55,57,26
35,43,51,20,21,85
1,68,53,85,55,59
35,43,46,85,55,89
64,1,49,20,26,60
80,81,17,19,21,87
68,70,71,73,41,82
96,10,46,49,18,58
0,68,79,83,52,57
10,47,51,21,85,25
37,70,7,15,18,28
33,66,15,22,54,92
40,41,75,89,26,57
64,68,7,46,18,55
36,5,43,45,57,94
96,64,17,19,51,87
38,43,46,47,58,94
68,43,46,18,54,55
43,17,19,51,85,24
0,68,42,11,47,26
96,46,15,54,22,92
36,46,49,54,55,92
97,36,47,53,26,59
1,37,7,86,22,28
66,35,10,46,49,60
4,79,49,53,87,94
97,36,43,47,16,53
5,10,11,75,47,89
68,70,46,85,89,93
35,99,75,46,51,25
38,46,47,22,55,58
38,51,21,85,54,92
0,5,71,50,83,57
99,10,75,11,15,89
68,10,43,85,55,89
96,68,10,46,18,55
66,68,75,87,60,94
72,75,46,15,80,57
64,36,43,46,47,55
1,75,78,18,24,59
96,68,49,18,54,55
96,81,18,21,85,26
37,71,51,21,87,93
36,43,81,52,21,60
38,41,10,47,82,58
68,72,74,46,16,55
96,68,46,81,85,21
96,64,39,71,47,87
8,40,78,47,15,16
99,11,49,50,53,93
66,68,78,79,47,22
64,36,5,49,82,26
64,68,46,18,55,93
96,43,46,18,51,54
99,8,11,16,86,58
35,68,75,21,85,55
33,66,68,46,55,92
10,43,46,47,17,82
1,41,44,45,24,58
1,66,92,80,55,60
36,5,43,47,50,20
33,10,80,81,17,19
96,1,36,4,44,76
72,41,76,46,57,60
26,36,37,39,58,60
5,71,20,21,87,25
46,78,47,15,22,89
1,70,40,44,18,24
36,5,37,43,83,28
68,40,79,22,57,26
64,0,11,49,18,58
38,7,72,43,15,47
64,38,47,49,54,92
40,46,81,85,21,26
41,79,82,24,89,58
33,99,38,41,43,47
0,97,96,68,47,92
36,72,41,79,82,58
96,46,49,18,85,93
0,5,72,53,60,94
33,37,43,79,47,24
96,38,47,49,17,25
38,41,75,47,89,93
68,10,46,47,55,89
66,38,47,18,89,92
96,66,68,46,18,55
96,68,75,46,18,60
96,68,46,19,51,55
64,47,21,85,54,93
5,70,80,20,87,94
0,7,46,17,21,53
68,38,47,54,55,89
72,8,75,78,86,22
5,41,42,11,43,82
64,10,17,51,21,25
96,64,40,80,55,26
0,99,36,70,11,49
64,35,38,47,49,51
66,38,43,47,54,92
36,5,39,71,83,87
68,43,46,47,18,55
70,10,51,21,85,54
96,33,0,36,5,50
96,66,46,18,54,92
96,68,43,15,20,55
64,68,46,47,49,18
0,97,73,43,50,20
96,68,10,46,18,55
68,10,46,49,85,21
64,7,72,76,50,60
68,70,71,17,87,94
96,64,66,68,46,55
37,71,41,82,87,94
97,1,41,82,83,58
33,38,47,51,54,55
96,74,10,45,78,49
96,1,3,18,83,52
97,99,78,79,57,60
96,68,37,18,51,55
97,99,10,74,45,79
64,36,40,44,53,24
66,99,38,43,15,47
1,33,11,45,20,58
96,1,70,10,46,18
66,35,10,42,80,82
39,71,41,79,24,94
35,71,46,51,21,85
64,75,49,51,53,89
99,43,45,15,47,94
99,39,10,11,47,18
96,68,46,18,54,55
68,73,81,19,21,55
64,15,53,54,25,92
68,5,38,47,49,18
43,47,20,89,60,94
43,46,80,17,18,55
68,74,45,46,82,55
96,46,47,18,54,92
68,41,15,49,25,94
41,49,18,82,54,89
96,68,46,18,55,24
35,68,70,83,85,93
96,66,46,78,18,22
64,1,68,46,49,55
96,66,99,75,18,89
64,35,68,5,18,54
68,10,46,18,54,55
68,11,46,79,19,59
96,76,46,18,54,92
73,10,46,83,21,61
38,46,47,18,54,92
68,7,46,18,51,55
96,68,46,18,82,55
68,49,85,54,21,89
38,47,49,51,85,25
35,38,10,11,46,47
70,40,75,49,85,21
7,71,18,51,21,85
68,46,18,22,55,54
3,46,15,51,21,85
96,10,43,42,50,20
68,5,7,46,80,55
38,41,17,20,24,25
66,46,18,52,24,25
64,3,5,49,52,57
10,43,47,25,89,94
68,38,46,47,55,89
0,40,10,19,54,92
35,79,92,18,54,28
68,43,78,83,54,92
99,68,46,80,18,55
33,68,5,70,49,94
64,66,43,47,81,55
66,72,41,78,22,58
66,68,43,46,51,55
66,75,43,46,47,80
96,46,18,54,55,92
0,1,97,37,10,47
38,39,47,18,85,21
96,37,18,85,86,92
0,1,43,20,53,94
64,10,47,49,21,85
36,68,40,55,57,26
0,68,38,43,47,52
46,81,51,85,21,55
0,37,43,85,87,57
10,43,75,80,20,93
78,79,22,55,57,26
96,68,70,46,20,55
5,70,41,85,24,94
99,4,68,18,55,24
96,68,38,46,79,47
33,40,82,52,57,26
96,64,15,49,53,54
64,36,5,15,25,59
96,75,85,21,54,89
36,5,46,20,54,55
33,38,7,44,79,22
96,39,74,45,46,18
96,66,68,75,46,55
96,72,41,16,18,86
64,99,36,68,47,80
96,81,18,19,20,21
0,64,39,71,83,87
36,40,44,15,24,60
0,97,71,39,87,94
68,7,46,79,18,55
10,82,85,86,87,24
68,7,10,46,15,55
66,78,18,54,22,92
38,46,78,54,22,92
96,68,37,79,18,28
75,17,18,54,55,94
68,37,7,46,19,28
37,7,75,28,49,92
96,43,47,51,21,85
96,1,43,47,18,20
96,64,5,49,53,93
68,10,49,18,55,89
96,68,47,18,57,28
0,76,49,20,25,59
66,70,10,46,24,61
4,76,46,81,17,26
1,68,53,54,55,94
68,11,22,55,54,92
43,60,49,87,28,94
64,35,5,38,76,49
99,42,11,45,16,87
64,68,46,51,54,55
97,66,99,11,15,47
96,10,46,18,58,93
96,46,78,18,85,22
68,10,15,54,55,93
0,41,74,75,49,58
64,68,46,80,55,24
0,36,43,47,21,89
71,72,78,16,22,58
33,36,37,7,42,24
38,41,46,47,49,51
96,68,43,47,18,21
0,1,68,70,50,60
38,47,79,49,54,89
64,33,75,46,80,18
96,64,75,17,18,60
96,99,5,70,75,15
5,76,17,49,24,25
96,64,45,46,26,28
33,71,53,55,24,59
33,68,10,24,25,94
11,78,83,20,24,26
96,64,46,18,60,93
36,38,15,83,54,92
68,39,46,47,15,55
97,35,36,49,24,58
97,46,79,16,49,15
64,15,80,49,24,60
66,75,78,79,22,89
38,75,46,82,89,60
97,38,74,45,15,58
96,64,43,47,55,24
40,41,79,82,26,92
96,0,43,46,20,55
64,79,49,22,58,61
96,35,46,49,54,92
33,43,47,81,17,19
96,66,75,78,16,18
68,39,75,76,22,89
68,41,11,53,55,59
41,44,76,20,21,85
97,66,10,79,89,92
0,58,39,40,87,26
96,3,45,20,52,59
73,75,15,21,85,89
70,50,19,87,93,94
64,97,66,43,47,53
1,36,5,10,76,50
68,38,40,10,55,26
8,74,75,16,22,92
46,15,18,85,21,89
38,7,41,43,47,20
96,64,38,53,25,93
0,64,36,5,41,82
33,26,8,72,16,58
1,68,5,70,21,85
96,99,45,80,18,86
97,39,71,49,87,58
66,17,51,21,54,92
99,36,43,78,22,55
1,66,43,78,46,47
99,75,44,49,22,58
68,40,43,47,21,85
71,75,83,87,60,94
92,47,49,24,26,60
0,5,40,57,26,94
64,68,46,18,85,54
38,39,10,47,82,87
33,68,70,10,44,50
64,96,49,24,58,60
70,46,17,55,54,22
68,75,43,47,89,60
97,8,75,16,54,89
64,97,66,99,11,49
96,39,71,15,87,94
64,36,38,7,47,58
38,39,72,11,87,58
97,4,39,71,82,87
64,66,72,8,22,92
96,70,49,54,55,89
66,68,43,46,18,55
38,74,43,45,47,26
33,20,21,87,25,94
0,1,64,36,43,47
68,75,46,87,55,94
96,80,49,18,54,92
64,36,74,45,49,55
66,36,75,47,24,92
39,41,16,82,83,87
7,46,81,18,19,55
33,47,85,24,59,94
64,33,75,53,22,55
64,99,71,11,54,55
33,37,5,70,81,28
96,1,66,68,18,61
64,71,87,57,60,94
64,71,43,45,47,86
41,78,79,17,82,51
38,47,80,22,24,92
40,11,46,47,15,18
96,68,38,46,47,18
97,66,39,72,78,79
36,5,74,15,52,28
68,38,78,79,47,22
97,33,68,76,46,49
96,46,47,18,54,55
96,68,36,43,18,85
8,73,74,45,50,26
0,68,5,36,8,83
66,68,46,18,55,92
96,68,40,46,18,26
96,0,68,22,55,60
64,38,47,49,83,25
96,41,15,47,49,54
96,64,39,71,78,22
96,68,46,51,85,55
36,37,7,43,24,28
0,97,72,41,79,58
68,10,16,55,86,54
64,3,39,78,15,52
35,68,40,46,85,55
3,36,71,72,87,26
0,36,74,44,55,61
66,36,5,10,45,94
0,36,5,53,21,85
38,10,47,54,89,57
76,81,17,19,55,61
41,75,11,46,15,89
96,43,80,83,20,55
64,96,46,78,18,24
71,39,49,17,18,87
74,11,46,22,87,60
68,75,46,49,54,55
66,36,38,78,47,60
68,70,80,19,51,55
10,43,46,18,54,92
36,70,10,81,57,26
97,5,41,15,49,89
8,78,82,22,55,92
1,36,68,70,71,49
33,68,10,85,54,55
36,37,7,24,89,28
72,8,79,47,16,22
68,10,53,54,55,57
68,10,85,54,55,21
66,37,7,74,78,28
35,36,37,7,57,28
64,68,49,51,22,93
33,81,17,19,87,61
38,71,75,47,80,87
68,5,36,49,54,55
64,49,21,24,25,94
96,66,46,18,54,92
64,75,22,55,57,94
36,5,43,44,47,50
64,44,17,87,57,26
1,36,76,49,82,22
36,71,8,82,57,26
64,35,75,46,54,25
96,46,18,54,55,92
0,64,71,53,60,93
64,96,38,47,49,54
96,38,72,74,86,58
96,33,66,35,46,83
46,81,19,21,54,92
66,68,37,49,18,55
0,68,40,15,57,26
68,71,75,46,18,55
1,76,15,80,24,94
64,38,74,45,47,60
68,18,51,85,21,55
64,68,46,51,54,93
96,64,68,41,46,18
41,46,54,89,58,92
96,40,46,83,55,89
68,10,18,51,54,92
1,68,37,46,54,92
96,64,46,49,18,89
66,41,46,82,20,24
70,10,43,47,18,85
1,36,5,70,81,20
39,72,41,49,25,58
3,68,75,50,89,58
96,97,39,43,47,20
66,78,46,54,89,92
96,97,20,54,87,25
97,68,39,71,55,94
96,58,72,49,89,26
96,47,51,87,93,94
75,46,79,22,58,60
64,68,46,18,54,93
39,8,46,47,16,18
41,15,80,82,58,60
33,68,47,51,21,85
96,64,49,18,89,93
7,44,78,79,22,87
36,43,80,20,24,92
0,64,4,50,60,93
66,8,72,78,16,22
33,68,37,7,82,28
38,47,80,54,89,92
99,71,11,75,82,59
64,68,5,36,54,55
66,39,74,78,79,16
0,39,15,82,87,58
96,35,68,46,87,92
99,74,11,44,50,59
99,38,41,47,87,58
99,36,5,42,44,49
43,47,82,53,55,59
99,39,11,45,82,26
68,43,46,47,18,55
35,68,49,85,55,93
35,5,38,47,49,51
64,75,46,54,55,89
64,68,74,46,20,26
0,36,71,41,47,26
64,96,79,80,49,89
66,68,7,21,55,87
35,10,46,18,85,21
96,71,46,51,21,85
0,99,11,46,49,55
8,79,16,83,53,57
64,68,10,49,18,55
97,39,72,8,10,43
64,82,55,89,26,57
96,33,40,15,20,25
96,1,39,10,54,89
39,71,75,80,81,87
96,68,18,54,55,92
64,99,38,75,47,51
38,71,39,41,45,82
96,15,18,83,57,60
80,81,21,85,55,24
64,47,49,21,85,93
15,20,54,24,25,92
1,36,78,60,82,92
97,66,75,22,89,92
64,68,10,47,49,55
97,38,42,43,47,82
96,33,68,70,18,50
33,42,46,49,55,57
68,43,46,17,18,55
43,47,82,83,53,60
58,70,40,10,24,26
0,96,68,46,55,26
68,75,17,51,21,55
96,64,41,55,58,94
18,83,82,54,55,92
97,38,72,8,16,22
38,39,8,72,16,26
35,11,46,53,55,93
68,5,46,18,55,24
36,5,70,43,44,78
68,46,17,19,51,55
64,97,43,47,49,89
38,72,78,47,16,22
1,68,41,43,82,55
64,96,35,68,49,55
0,35,5,10,51,85
96,99,75,15,47,18
71,72,87,55,89,94
70,41,43,53,93,94
46,80,49,85,54,92
0,39,40,47,83,26
68,46,47,18,21,85
36,15,49,54,55,89
96,68,71,19,55,92
66,68,49,54,55,92
96,68,75,46,15,18
99,43,75,15,24,92
64,39,71,49,55,87
96,38,46,47,18,83
68,10,46,15,55,24
36,70,80,81,19,85
64,36,5,74,45,93
71,8,39,11,16,59
33,99,75,46,55,89
99,68,5,42,79,55
51,21,85,53,25,93
68,71,39,87,55,94
35,17,50,51,53,93
96,11,75,49,54,89
99,68,70,11,54,55
33,41,10,46,55,89
64,49,50,53,60,93
1,53,54,55,25,92
33,38,41,11,75,87
3,68,10,46,55,24
41,81,19,51,54,55
66,78,79,54,55,89
97,66,45,78,22,26
96,1,37,7,18,20
96,68,38,47,18,54
71,47,80,49,87,94
96,66,68,54,55,92
68,70,50,20,54,55
99,72,8,45,78,22
96,66,99,78,83,93
1,36,8,11,83,22
96,64,46,85,89,93
1,41,75,18,54,60
64,43,15,49,51,89
96,18,51,85,54,21
66,68,78,82,22,58
43,47,15,50,89,94
64,46,49,53,89,93
1,40,43,49,24,28
37,7,42,43,57,94
1,39,72,16,20,58
64,96,46,18,87,94
38,8,41,82,87,58
66,81,20,21,54,24
64,33,47,49,54,93
7,10,49,83,57,28
64,96,40,46,18,51
99,36,44,46,18,20
66,68,47,22,54,92
15,83,20,21,55,24
96,64,36,5,18,55
68,5,46,18,51,21
1,36,11,15,85,26
96,68,46,18,54,55
96,73,80,50,52,22
68,38,47,82,55,26
96,68,10,74,49,55
68,70,10,17,50,55
1,42,75,49,55,89
68,36,11,46,55,94
96,10,18,85,21,89
71,49,20,54,87,92
40,75,46,80,57,26
8,72,74,45,16,22
96,1,0,71,7,89
37,5,7,51,21,28
64,68,74,45,55,89
37,70,80,18,19,93
66,46,78,79,18,22
68,46,49,54,22,93
38,72,79,49,52,60
1,35,70,46,81,21
38,11,43,78,47,22
51,21,85,54,89,25
68,38,78,47,55,93
64,36,44,49,24,25
68,37,46,18,54,55
36,5,41,10,85,55
96,68,46,47,18,55
64,96,71,39,87,94
1,37,81,18,17,85
10,28,46,54,55,92
78,49,55,54,22,92
96,1,68,18,55,57
