68,55
83,93
18,46
68,46
96,75
64,68
18,54
68,46
76,54
83,46
54,47
51,68
18,55
68,54
49,85
11,46
49,21
85,71
68,55
21,85
10,20
46,55
17,38
24,46
64,57
10,47
46,55
40,0
28,54
68,54
18,99
33,49
43,47
78,22
43,51
43,46
18,55
0,37
47,39
18,92
1,20
64,10
57,26
68,38
46,55
57,43
80,75
26,78
96,20
24,85
24,4
68,47
40,82
96,54
64,36
89,21
36,55
44,79
45,46
66,75
16,72
36,47
81,18
0,71
40,60
39,87
68,55
82,86
55,15
92,54
92,78
68,79
18,55
37,7
92,7
21,85
18,20
96,64
68,55
28,47
0,49
66,70
4,46
1,55
92,54
49,43
49,35
16,45
51,46
97,47
96,46
78,22
55,15
74,75
46,55
43,36
16,22
24,36
49,46
18,43
0,70
54,79
18,75
96,60
5,70
17,49
26,46
33,59
33,10
26,83
96,60
83,54
55,39
49,97
16,15
60,15
89,78
75,60
45,15
43,47
41,92
96,20
64,58
35,54
43,19
96,66
75,22
41,55
41,85
66,10
0,87
3,20
89,15
94,87
66,47
10,36
68,55
8,22
46,15
7,47
96,64
0,36
8,33
5,85
96,86
39,87
92,54
43,78
43,46
58,22
40,43
94,87
49,26
0,26
18,46
38,39
68,70
64,58
54,46
75,43
89,54
64,49
15,87
36,47
58,39
39,71
72,22
96,49
18,43
45,47
33,94
36,47
46,87
92,54
36,55
36,92
39,87
19,46
85,94
64,22
11,55
28,5
66,68
94,87
64,43
82,51
92,22
18,46
18,46
78,79
74,28
38,47
49,46
46,55
96,68
74,45
68,36
66,55
40,46
22,55
49,83
96,54
96,22
68,55
28,37
0,41
16,55
64,15
68,46
36,71
0,36
66,5
21,5
57,54
76,61
89,46
80,55
46,78
49,17
11,46
75,54
78,38
19,51
43,54
36,70
89,49
92,78
49,36
68,55
36,37
72,47
68,55
68,55
78,7
28,7
68,22
19,87
87,71
49,5
25,21
92,54
57,75
36,44
57,87
49,1
8,26
64,46
92,54
0,60
64,96
96,86
66,46
46,54
66,55
40,26
68,55
94,15
74,45
18,68
64,51
68,46
89,58
83,55
10,54
92,54
96,46
66,82
43,70
20,36
41,39
58,75
39,47
78,46
20,54
97,94
96,26
96,94
58,75
68,46
18,47
80,58
33,68
96,18
44,79
80,43
0,60
16,78
68,37
89,92
82,71
5,55
78,39
15,39
35,87
11,59
41,87
49,36
82,43
11,39
68,46
35,93
49,47
46,55
74,20
36,47
80,79
21,55
18,46
85,71
0,99
57,79
49,55
72,39
26,55
20,15
96,39
87,71
18,54
38,47
82,39
96,15
80,81
64,49
24,54
82,36
97,66
68,55
38,47
18,68
33,42
68,46
82,43
24,26
46,55
51,68
58,55
18,83
72,8
16,38
46,55
68,55
43,36
17,51
97,43
16,38
41,68
49,55
0,85
99,47
89,94
53,94
92,54
0,26
68,46
54,55
68,55
66,55
75,68
75,15
87,71
96,46
24,15
80,70
74,36
16,11
99,75
99,68
85,93
94,87
51,93
96,54
68,55
89,41
49,60
1,55
33,87
24,3
51,55
78,54
26,78
96,18
96,68
94,47
54,55
68,55
72,45
66,78
11,36
96,64
18,75
64,49
96,51
78,22
50,94
64,49
49,28
57,42
16,58
46,94
58,87
66,54
64,33
28,7
40,46
18,20
66,68
24,21
36,55
51,21
26,11
46,55
96,50
55,47
68,55
17,70
49,55
94,55
96,18
49,92
57,46
8,45
96,1
28,7
74,45
18,19
18,22
49,22
60,38
81,1
22,47
89,85
68,38
64,36
46,55
10,36
46,55
94,87
1,18
92,54
92,54
18,68
20,68
18,3
60,39
0,71
4,47
99,54
43,55
92,54
17,43
94,22
36,28
94,87
55,79
85,71
18,68
24,10
49,78
99,83
80,5
49,74
60,20
68,22
68,55
68,21
51,94
26,46
24,41
18,55
81,5
37,71
18,46
96,39
43,51
46,55
41,68
46,54
92,46
49,43
92,54
85,79
68,55
24,49
64,96
49,46
41,55
43,92
89,49
80,1
41,82
46,55
74,45
21,85
74,45
57,60
18,55
24,55
49,43
16,66
96,80
96,55
0,94
89,15
49,10
68,55
74,60
17,68
96,64
97,41
89,75
57,26
28,94
49,46
97,47
11,55
70,87
96,18
46,55
64,36
89,79
43,55
36,55
40,19
96,41
78,22
66,75
20,70
43,47
68,70
16,38
5,55
66,78
92,54
21,85
17,46
10,55
54,7
82,35
58,38
57,26
80,68
57,15
18,46
81,46
17,19
51,68
81,49
80,75
51,68
68,55
64,36
81,51
40,55
59,4
96,18
74,45
49,4
54,55
19,87
74,92
66,46
68,55
1,5
49,66
46,55
45,37
1,15
66,46
49,21
80,94
16,78
0,49
46,55
10,55
82,78
38,47
82,43
66,68
24,47
92,22
43,47
24,20
89,18
35,83
46,55
46,55
36,54
96,18
28,55
78,79
94,71
66,78
36,94
96,26
92,54
18,55
74,58
96,64
17,85
49,75
96,36
81,46
10,47
81,18
75,22
20,47
24,46
41,78
89,71
64,49
49,43
51,46
18,66
82,75
33,18
0,5
96,36
92,54
24,25
68,55
66,75
78,79
37,7
46,55
24,36
33,43
92,47
85,5
37,7
26,70
66,55
17,19
96,20
16,79
72,66
81,85
49,71
96,10
25,83
40,75
89,75
81,5
39,87
28,37
64,45
28,53
24,60
28,38
68,54
82,78
96,46
43,47
92,54
46,55
66,71
96,33
16,8
96,16
64,22
68,46
59,5
57,39
64,93
43,47
81,50
36,71
66,46
46,55
92,54
38,47
83,55
18,82
64,10
68,55
60,47
68,46
43,36
83,44
72,58
96,55
28,22
96,89
51,15
40,57
97,83
89,55
83,5
41,82
51,19
40,57
68,55
16,94
74,78
64,71
46,54
74,45
92,54
92,54
51,68
24,20
41,82
0,36
24,71
21,71
49,71
64,89
43,68
64,36
68,46
81,51
58,22
73,36
54,47
49,93
24,68
96,46
46,55
46,55
99,22
92,22
86,47
96,46
96,93
51,55
89,26
18,46
10,19
57,26
0,60
96,18
24,46
64,54
80,7
28,85
82,19
66,92
64,46
51,46
64,89
21,94
18,46
0,85
87,71
94,22
41,55
68,55
68,55
46,79
24,64
26,71
43,68
75,20
28,7
36,20
1,85
35,46
72,22
33,18
3,70
80,75
81,33
78,55
54,47
35,43
82,46
58,43
68,55
49,92
80,79
49,35
58,37
92,46
47,79
92,54
92,70
49,35
60,94
18,46
45,86
20,85
5,55
68,55
41,68
64,58
64,66
97,83
96,43
38,47
35,51
49,36
58,68
43,55
28,37
58,47
96,66
19,35
96,36
36,54
85,70
10,22
21,85
43,37
18,35
49,83
11,39
60,15
68,46
64,18
43,21
46,55
64,85
80,45
68,55
83,55
18,51
1,46
89,22
75,55
20,5
64,58
18,68
96,92
19,36
37,71
45,47
41,39
74,68
45,38
64,78
66,92
89,25
74,45
92,47
24,49
41,36
43,83
0,36
82,47
54,22
18,46
21,55
96,47
96,36
96,64
68,55
37,46
51,55
82,74
89,93
92,70
19,70
40,26
96,46
16,47
8,16
46,55
92,54
36,5
57,26
40,19
33,78
36,38
43,5
74,37
18,55
16,79
64,47
46,55
40,21
43,46
18,15
21,55
10,46
83,20
96,18
92,54
85,37
8,45
28,37
46,47
26,46
43,92
17,26
68,55
68,46
80,17
64,28
46,39
57,26
94,87
18,46
78,79
24,60
97,83
18,46
96,36
18,52
33,43
0,36
68,55
20,46
46,55
59,15
57,87
40,26
96,7
40,57
57,47
36,5
0,83
64,4
40,46
64,40
49,11
80,51
54,22
81,7
37,7
68,55
25,10
28,7
89,46
20,60
18,43
64,36
64,1
10,47
46,55
92,47
64,39
43,22
26,46
92,36
66,92
78,15
68,46
92,54
97,33
49,55
89,78
33,11
18,43
96,46
97,1
33,55
58,18
1,47
80,1
49,87
46,55
96,54
83,36
96,71
68,46
37,15
60,45
36,44
38,47
41,83
21,46
36,70
92,47
96,55
92,54
46,47
85,37
89,87
49,82
24,10
46,55
92,46
72,58
49,92
41,82
82,55
81,18
0,45
24,40
21,46
74,82
74,15
96,82
41,79
8,39
43,54
18,68
64,1
20,85
19,43
43,68
96,66
1,18
36,5
96,24
58,5
17,46
75,55
58,60
80,49
85,55
96,15
66,85
46,71
41,82
35,55
74,38
89,18
96,75
0,1
26,54
24,18
66,18
0,36
85,46
58,15
81,41
64,58
18,5
46,55
68,54
43,75
40,82
20,94
38,22
24,64
57,21
74,45
0,87
94,7
68,55
24,82
97,79
47,55
68,46
81,28
49,94
1,68
49,83
49,20
68,55
45,46
15,47
41,79
40,55
37,7
26,54
64,15
82,55
96,18
24,49
83,85
18,87
45,22
51,68
1,70
33,17
96,26
17,43
49,46
24,37
51,55
38,86
10,54
46,71
68,46
40,46
83,15
43,46
10,15
41,82
11,94
72,78
58,26
96,85
66,68
94,87
20,85
82,83
18,83
92,22
1,22
41,26
96,55
24,10
38,47
40,41
18,55
18,54
46,22
10,43
43,55
97,82
76,47
81,89
64,99
17,85
80,68
46,55
40,43
36,76
92,54
96,66
96,66
97,50
46,7
38,47
28,85
96,55
72,11
81,21
57,43
17,49
28,7
21,70
24,10
64,89
92,54
55,87
64,10
43,55
17,82
26,79
49,47
18,55
66,85
57,26
16,41
1,55
89,85
57,1
38,47
80,1
57,74
1,18
36,47
18,46
24,49
99,55
83,37
74,78
66,35
82,47
85,70
35,94
58,22
28,68
99,43
97,47
96,18
49,83
72,97
40,57
0,36
60,47
8,78
49,41
94,15
43,47
96,41
1,35
64,46
85,71
85,46
68,46
92,54
16,33
58,71
55,47
51,85
49,87
36,76
58,4
75,92
40,46
60,71
96,68
68,46
80,71
85,46
0,36
80,55
78,79
49,82
85,70
92,22
24,18
24,43
64,47
83,22
61,39
85,55
66,46
0,41
82,19
11,94
36,22
96,55
96,66
96,47
8,16
35,54
28,7
39,71
81,19
49,28
96,46
43,47
60,55
20,87
57,45
92,54
74,94
96,46
25,20
53,7
68,55
81,36
8,22
80,10
57,87
66,76
46,55
68,46
38,94
46,55
85,55
26,20
59,46
22,79
49,87
28,37
96,18
46,55
38,47
80,71
49,85
78,22
7,47
1,5
79,15
64,89
96,18
64,96
43,55
49,35
75,79
46,55
41,75
72,58
92,54
92,54
68,46
41,55
38,94
78,55
58,46
28,71
64,71
49,83
18,46
89,83
18,70
68,55
96,1
97,87
40,94
36,60
96,85
43,46
68,55
64,54
1,94
76,7
41,45
35,55
97,36
38,47
81,85
83,15
75,71
57,36
81,85
20,54
66,43
36,60
55,47
17,46
18,68
49,82
10,46
36,78
71,39
36,5
51,68
16,39
0,5
0,47
43,83
49,54
33,82
96,21
46,55
33,49
24,1
83,75
8,45
60,47
36,4
20,15
17,51
68,20
75,36
4,79
81,92
57,7
39,87
81,68
66,92
92,54
66,94
16,0
41,35
81,51
33,43
55,47
57,19
49,55
17,19
46,55
80,54
59,68
46,55
78,71
68,46
89,15
46,55
41,82
36,47
43,55
49,35
49,66
43,55
92,55
68,21
64,10
68,55
93,54
83,55
26,11
89,49
1,43
81,85
81,87
46,55
94,47
37,46
43,47
49,43
68,55
0,22
92,15
68,55
18,28
18,10
46,55
55,39
80,68
41,60
74,68
18,75
36,5
60,20
57,26
43,15
18,51
64,36
96,22
96,54
54,55
0,36
97,11
70,47
25,51
83,60
72,38
66,60
19,46
28,7
64,54
28,7
96,64
68,55
80,46
4,38
38,47
36,15
57,26
49,60
97,47
40,81
36,5
43,47
18,92
83,92
38,47
43,15
75,43
92,46
89,54
0,15
41,82
57,35
92,71
66,18
80,10
75,87
96,5
92,22
96,66
36,45
96,43
43,47
21,70
36,5
0,87
18,46
24,20
41,36
68,55
17,54
58,94
49,36
58,66
66,11
43,46
26,38
96,54
78,22
87,71
78,22
80,47
96,51
57,46
21,70
8,0
51,68
1,7
49,26
43,68
89,75
80,55
43,68
64,41
41,74
46,55
81,43
0,28
18,46
87,39
80,82
72,58
41,82
96,1
20,55
68,46
58,38
10,55
8,57
36,5
51,43
49,21
80,47
43,47
40,33
46,55
92,54
17,28
96,71
22,39
46,55
58,15
46,55
85,55
40,37
21,7
8,55
41,39
10,46
0,36
24,43
41,55
40,58
97,55
83,47
39,71
97,36
40,68
36,79
64,55
92,21
26,36
41,66
92,54
87,79
33,51
82,43
64,49
24,47
8,87
92,54
78,22
18,15
96,18
75,46
35,46
57,36
78,22
49,11
18,68
58,60
37,7
41,47
51,85
21,85
49,55
97,39
37,55
43,47
24,20
33,55
92,54
43,21
73,21
79,39
41,35
60,87
10,15
47,15
96,20
1,83
99,55
74,45
68,54
24,10
41,83
66,78
28,46
24,1
68,46
20,15
64,68
19,43
57,66
60,55
64,40
68,46
64,15
49,22
89,54
51,7
40,10
15,79
92,54
28,47
8,11
49,92
74,45
58,22
66,79
16,72
55,47
68,46
8,83
18,46
38,39
43,55
68,21
20,5
66,55
43,79
36,5
94,87
75,87
80,75
1,87
58,43
36,20
92,79
40,57
75,15
10,46
11,47
68,55
64,22
60,55
96,74
49,60
46,71
33,47
96,47
71,55
58,5
68,85
68,55
20,68
18,46
82,87
66,18
92,54
80,55
49,92
68,55
0,97
81,51
64,47
26,36
46,55
80,43
24,55
0,55
49,85
35,19
78,79
33,71
74,15
24,60
74,45
96,55
16,60
38,47
68,46
80,92
64,36
28,7
46,55
37,7
96,46
64,68
96,43
49,43
96,15
1,5
46,55
0,1
92,54
68,55
58,47
51,55
36,28
43,60
0,5
40,33
17,18
11,68
96,57
68,28
46,55
66,22
83,46
49,97
68,55
55,7
45,94
85,55
22,55
54,55
52,46
99,87
3,39
18,82
82,28
49,20
74,39
43,94
16,72
0,43
1,19
96,64
80,92
0,68
19,75
53,5
49,83
24,10
68,70
43,39
1,36
66,59
46,55
0,36
33,43
3,19
57,94
50,55
96,18
16,8
43,47
97,83
82,79
18,46
74,45
89,97
89,54
92,54
24,68
51,46
33,71
83,36
72,55
66,79
18,43
66,86
46,55
68,55
89,41
41,82
68,70
96,54
33,15
35,70
43,85
8,45
1,70
80,21
46,55
64,46
89,68
54,79
46,55
46,55
43,47
41,82
21,55
46,55
38,47
40,70
36,5
18,68
71,87
92,54
8,64
68,87
96,17
24,60
40,18
99,68
49,41
96,70
66,68
41,82
36,5
68,55
78,47
68,55
81,87
59,43
43,55
43,47
26,47
0,55
49,36
43,92
0,74
92,54
18,55
64,10
64,46
64,4
57,68
33,94
68,55
41,82
8,74
80,55
64,39
